"fecha";"region";"prob72.estimado";"prob72.linf";"prob72.lsup"
2020-03-15;"06";0.134764773212524;0.0444554916199617;0.258384342752906
2020-03-22;"06";0.115207224426285;0.0243163393938802;0.257524437359059
2020-03-29;"06";0.196148733353526;0.0700113504752536;0.363971911521
2020-04-05;"06";0.349044298867694;0.164155574969207;0.562522019102798
2020-04-12;"06";0.345432331650518;0.168182666215132;0.545217391331999
2020-04-19;"06";0.172406364582047;0.0561655705030739;0.321810276561597
2020-04-26;"06";0.470293151937534;0.347148857987406;0.596056304792035
2020-05-03;"06";0.246820148628114;0.162455541096942;0.342873377334356
2020-05-10;"06";0.300900880735363;0.243110167227817;0.362267220558234
2020-05-17;"06";0.157518359805515;0.122958791308353;0.195503005245692
2020-05-24;"06";0.106389295335648;0.0801254573814441;0.13554409510781
2020-05-31;"06";0.108703192462622;0.083137343087282;0.136651274156237
2020-06-07;"06";0.125420853429969;0.102786137367514;0.150139257198681
2020-06-14;"06";0.173204937262849;0.151558953335457;0.195745346428794
2020-06-21;"06";0.426380685875163;0.403123341548586;0.44967807498412
2020-06-28;"06";0.42553784034429;0.400750504533119;0.449649969593381
2020-07-05;"06";0.464508319617327;0.436650694568878;0.492300175503257
2020-07-12;"06";0.549310555625957;0.518048991301956;0.579895085142901
2020-07-19;"06";0.493096784215218;0.459708095488599;0.526432256380509
2020-07-26;"06";0.509698437899206;0.47087227317197;0.548832028514391
2020-08-02;"06";0.438033661004838;0.402916547471991;0.473965648932831
2020-08-09;"06";0.606751006824948;0.569771347584271;0.64209466822497
2020-08-16;"06";0.563209424515193;0.523159452708345;0.602987440982631
2020-08-23;"06";0.514979181733584;0.455069878703307;0.562354036352525
2020-08-30;"06";0.516530244340862;0.439124251514993;0.573595116402632
2020-09-06;"06";0.489198319042783;0.367494122812387;0.59158030980441
2020-09-13;"06";0.511639995543688;0.315456127175005;0.737219017798128
2020-03-08;"07";0.140607607458888;0.0567467516281113;0.247991393113574
2020-03-15;"07";0.140607607458888;0.0567467516281113;0.247991393113574
2020-03-22;"07";0.258973639547613;0.132460999440862;0.407966070359994
2020-03-29;"07";0.183233731069497;0.085278480345546;0.299564612441498
2020-04-05;"07";0.390839936879836;0.272294423212767;0.516035193257782
2020-04-12;"07";0.227405350504716;0.141035228811486;0.328258458782012
2020-04-19;"07";0.639317771278347;0.567087098900474;0.708592903255966
2020-04-26;"07";0.412352412934225;0.296678894165392;0.535572511305375
2020-05-03;"07";0.198078342018097;0.112244843007656;0.301874553889963
2020-05-10;"07";0.25940625455643;0.186344506831559;0.339603609456228
2020-05-17;"07";0.150897399880119;0.106362728702311;0.199919237953745
2020-05-24;"07";0.321775198852986;0.282142698161563;0.363470198832154
2020-05-31;"07";0.203593033116059;0.175378127370526;0.233508656270146
2020-06-07;"07";0.350453951608648;0.319890401129498;0.381657428634098
2020-06-14;"07";0.256593759614012;0.230440374509981;0.283757298137668
2020-06-21;"07";0.434807276887716;0.405823969135296;0.464532270477579
2020-06-28;"07";0.550232279029913;0.519073762274629;0.581435113895773
2020-07-05;"07";0.545747294149743;0.5123233104367;0.578932346803855
2020-07-12;"07";0.579628382043888;0.544770576421244;0.613743473172269
2020-07-19;"07";0.542871531664438;0.508460700725652;0.577718747969003
2020-07-26;"07";0.586087207084714;0.550999295783643;0.621167331295019
2020-08-02;"07";0.593789286003715;0.554816767049775;0.633249676339686
2020-08-09;"07";0.583222182059541;0.546078637581822;0.619432300527222
2020-08-16;"07";0.480327215837435;0.440792239829059;0.52126785619376
2020-08-23;"07";0.596585585231371;0.543101703676852;0.640093423996051
2020-08-30;"07";0.513054300460206;0.406411274986029;0.583704971214642
2020-09-06;"07";0.446871851436256;0.320700691270706;0.540566997676367
2020-09-13;"07";0.423612363109922;0.239015590740447;0.650081736998364
2020-03-08;"08";0.114642390173146;0.0444051833479957;0.204497802774461
2020-03-15;"08";0.114642390173146;0.0444051833479957;0.204497802774461
2020-03-22;"08";0.171970182819002;0.114124664271307;0.237365100712966
2020-03-29;"08";0.242835773188152;0.180866949761456;0.31050053850888
2020-04-05;"08";0.402046516603267;0.326924095527627;0.479631032491486
2020-04-12;"08";0.436968189623288;0.345035507629256;0.530769304135569
2020-04-19;"08";0.579195297108673;0.488031240994164;0.667009812902091
2020-04-26;"08";0.54347516842338;0.438047205757358;0.649576871401037
2020-05-03;"08";0.279062831706064;0.195588980242065;0.370119778352191
2020-05-10;"08";0.479179387594813;0.414983051387286;0.543215678616295
2020-05-17;"08";0.48255227782276;0.421383257750227;0.54361713412742
2020-05-24;"08";0.451567405296097;0.408815473795412;0.494532971065022
2020-05-31;"08";0.594371012130502;0.558704985645178;0.630616448519434
2020-06-07;"08";0.506176155197428;0.469821243358247;0.542398635457828
2020-06-14;"08";0.525876108598858;0.497253633816318;0.555291082655859
2020-06-21;"08";0.57076145874299;0.545099829485037;0.596313707568938
2020-06-28;"08";0.588005917216312;0.559834830947103;0.615488343231577
2020-07-05;"08";0.573692016220868;0.542667896662538;0.603939262889984
2020-07-12;"08";0.605303024827633;0.574479937377094;0.635610271534336
2020-07-19;"08";0.532038770605757;0.50258263920508;0.561235176306505
2020-07-26;"08";0.514816467494563;0.486565607424001;0.543084997144783
2020-08-02;"08";0.537661280511224;0.508025583431834;0.567388715347625
2020-08-09;"08";0.605081169664403;0.577559821449263;0.632701762411602
2020-08-16;"08";0.588176896589694;0.560400088386444;0.615503542301405
2020-08-23;"08";0.584131393317387;0.537623017846452;0.617293502186718
2020-08-30;"08";0.600831737712048;0.530670526944686;0.645487442830271
2020-09-06;"08";0.508539134261127;0.384651825146404;0.608890973697978
2020-09-13;"08";0.513345882113187;0.32918603180573;0.724273792221467
2020-03-08;"09";0.0647462292441982;0.0193517952716196;0.130749411999809
2020-03-15;"09";0.0647462292441982;0.0193517952716196;0.130749411999809
2020-03-22;"09";0.0537066055079085;0.0281093541606666;0.0865035301872312
2020-03-29;"09";0.0803123135744221;0.0521334995405501;0.113711984958644
2020-04-05;"09";0.083871816692804;0.0531377524019155;0.122594432783307
2020-04-12;"09";0.081670640078221;0.0471734628345195;0.124075710038676
2020-04-19;"09";0.0648095684649223;0.035066183297871;0.102670490390914
2020-04-26;"09";0.255737143600542;0.187775442468578;0.329003866970429
2020-05-03;"09";0.293153130327538;0.215095673913605;0.379105861771559
2020-05-10;"09";0.376441377942731;0.301547699532945;0.453237332685696
2020-05-17;"09";0.385095682319479;0.317914722637203;0.454161505897851
2020-05-24;"09";0.371877454453538;0.319338566815645;0.425871802181844
2020-05-31;"09";0.375809533668628;0.320786739236586;0.431661903634212
2020-06-07;"09";0.453445247293421;0.398195739137558;0.508279357083122
2020-06-14;"09";0.473421419240204;0.41638775807484;0.530397829428548
2020-06-21;"09";0.468467599858415;0.404372263703581;0.534721068201344
2020-06-28;"09";0.430127161082676;0.366758225957904;0.493935914249063
2020-07-05;"09";0.500514320039256;0.433715884780968;0.567550115463742
2020-07-12;"09";0.41087769724664;0.337539929429705;0.486055674667241
2020-07-19;"09";0.416619124192645;0.345466100517447;0.488034303390997
2020-07-26;"09";0.426589265928613;0.369844500939824;0.484175769585387
2020-08-02;"09";0.448084005565438;0.387462379025383;0.509130977545942
2020-08-09;"09";0.399696144792741;0.337316913379994;0.464812521179776
2020-08-16;"09";0.464956213080208;0.406859134885423;0.523963405928306
2020-08-23;"09";0.410834401737937;0.340465136779435;0.477236694128141
2020-08-30;"09";0.314761904110935;0.238906062897956;0.380075601680014
2020-09-06;"09";0.255397720105868;0.166586485232608;0.344218659881683
2020-09-13;"09";0.327171713341787;0.166322092086191;0.5426101796731
2020-03-08;"10";0.0981115954048089;0.0354119245883847;0.183722531331351
2020-03-15;"10";0.0981115954048089;0.0354119245883847;0.183722531331351
2020-03-22;"10";0.085490743553135;0.0386312290521609;0.148669380157415
2020-03-29;"10";0.0298244697399767;0.00673049947399762;0.0655473417125238
2020-04-05;"10";0.0401761069761928;0.0107665549473799;0.0866412848737901
2020-04-12;"10";0.125614025761702;0.0585962180492493;0.213920953654051
2020-04-19;"10";0.188660207519926;0.0911389308378062;0.306968920876953
2020-04-26;"10";0.167750192435335;0.0645792453261558;0.2973497309888
2020-05-03;"10";0.349669219156492;0.240429589033989;0.467846367965764
2020-05-10;"10";0.53457098816223;0.423544857678147;0.642488097592858
2020-05-17;"10";0.470519595811327;0.371768666625687;0.569918739523018
2020-05-24;"10";0.485021215467035;0.403980430644376;0.566315658580855
2020-05-31;"10";0.373597007638916;0.302882084289323;0.447306411927845
2020-06-07;"10";0.496893192051101;0.421495477150534;0.572422143457989
2020-06-14;"10";0.421854118728869;0.355515930665826;0.489135888993135
2020-06-21;"10";0.503800062003131;0.441696215181647;0.566261384025672
2020-06-28;"10";0.401194564948658;0.343267341399495;0.459924698869747
2020-07-05;"10";0.466889543356909;0.416430127011808;0.518948737100854
2020-07-12;"10";0.425695180626689;0.37849301180697;0.472194424002993
2020-07-19;"10";0.397348917310503;0.354941114055012;0.440924776453154
2020-07-26;"10";0.558158334110274;0.520491892606258;0.595272319111111
2020-08-02;"10";0.549194342058834;0.514245976579542;0.584718188073345
2020-08-09;"10";0.601034348052454;0.56304074424835;0.63909726558945
2020-08-16;"10";0.573022635311372;0.532633195154927;0.612563922958483
2020-08-23;"10";0.546483694083563;0.477967836769203;0.600952049694694
2020-08-30;"10";0.520710796217174;0.405154480969056;0.601848232653104
2020-09-06;"10";0.440946928594651;0.287889426345198;0.583358699721712
2020-09-13;"10";0.52403875073246;0.297059701307784;0.770844969585319
2020-03-08;"11";0.170370384034523;0.0545896503003904;0.319418322333688
2020-03-15;"11";0.170370384034523;0.0545896503003904;0.319418322333688
2020-03-22;"11";0.245999690651395;0.0113030708749341;0.606324596284603
2020-03-29;"11";0.246485718391674;0.00673885485254845;0.632729113456796
2020-04-05;"11";0.31183862401225;0.0396948926826406;0.661390841042775
2020-04-12;"11";0.312235235127382;0.00597697613821594;0.754159376952193
2020-04-19;"11";0.309978219364058;0.0097421160888957;0.731516822273015
2020-04-26;"11";0.394325169328261;0.0207646389256915;0.810932512548855
2020-05-03;"11";0.320379316315484;0.00565524698090443;0.735521836969432
2020-05-10;"11";0.484082082275967;0.135166501136581;0.824977664818802
2020-05-17;"11";0.331928396057219;0.0107762451182641;0.724955859015865
2020-05-24;"11";0.51383969170667;0.246058263025665;0.775029720189197
2020-05-31;"11";0.360487417888636;0.100594457485895;0.651421479492395
2020-06-07;"11";0.495883227876539;0.225999864627374;0.776809932728051
2020-06-14;"11";0.545157727282728;0.285341024666287;0.790799698348928
2020-06-21;"11";0.295154951094662;0.0865618575499523;0.543998457217114
2020-06-28;"11";0.661223191319257;0.453860835705372;0.842221741146548
2020-07-05;"11";0.456088815757949;0.170582275029806;0.744383867879052
2020-07-12;"11";0.570396210057257;0.378372323379762;0.751970611260724
2020-07-19;"11";0.644142755370849;0.419140260916949;0.83933460117105
2020-07-26;"11";0.655544266698034;0.428605702579795;0.849366311974311
2020-08-02;"11";0.686453773922093;0.466374876523808;0.866497492306317
2020-08-09;"11";0.773358893285965;0.575201312132601;0.927086920565817
2020-08-16;"11";0.609560649601687;0.368980381974003;0.818459248723868
2020-08-23;"11";0.563520577100496;0.334142375496742;0.778934124357755
2020-08-30;"11";0.65710816977741;0.433929568894526;0.84980072568519
2020-09-06;"11";0.510070496081793;0.222838620487689;0.806412103273185
2020-09-13;"11";0.580394262749183;0.270097304424886;0.862419492052639
2020-03-08;"12";0.0711626894651732;0.0203619326252251;0.14837282936738
2020-03-15;"12";0.0711626894651732;0.0203619326252251;0.14837282936738
2020-03-22;"12";0.0124810873228095;0.000263606760238126;0.0461553179920507
2020-03-29;"12";0.0673792876406749;0.0315273370967479;0.114355299634487
2020-04-05;"12";0.175246361960018;0.120906294508114;0.236918995364397
2020-04-12;"12";0.271164393796707;0.208777861497104;0.337045925421347
2020-04-19;"12";0.405044948713832;0.329199806236053;0.484122740931642
2020-04-26;"12";0.212446000756965;0.136531030832215;0.299296290938126
2020-05-03;"12";0.383089662704076;0.300216680833891;0.470073419229728
2020-05-10;"12";0.589728650383719;0.492729993776699;0.685739948102956
2020-05-17;"12";0.307128059176605;0.199026735911735;0.42525509537053
2020-05-24;"12";0.301609265691394;0.198177225427597;0.412443975479985
2020-05-31;"12";0.55525819806628;0.401356112402579;0.701490210196161
2020-06-07;"12";0.399953758730732;0.267829015119455;0.537262053564524
2020-06-14;"12";0.790992230639035;0.719246938033002;0.85633689640117
2020-06-21;"12";0.694721659578643;0.604516996842002;0.778747352923169
2020-06-28;"12";0.691052720959782;0.594135889036319;0.77840437125608
2020-07-05;"12";0.665343368457347;0.548146747673293;0.775073068137704
2020-07-12;"12";0.681642317010681;0.583874673345012;0.772558606593195
2020-07-19;"12";0.560752709575798;0.450341377169274;0.669172501366412
2020-07-26;"12";0.380745739581058;0.299610876430465;0.464922090988826
2020-08-02;"12";0.488692950291073;0.417402588028706;0.560925400328028
2020-08-09;"12";0.635327374614843;0.577691881782389;0.690991469391213
2020-08-16;"12";0.549184295248479;0.500479922114576;0.598260799182735
2020-08-23;"12";0.59741541461184;0.504498229061348;0.657071255007842
2020-08-30;"12";0.51268265049806;0.415898479931579;0.578597061323013
2020-09-06;"12";0.525266757854842;0.341137595861022;0.655773724601918
2020-09-13;"12";0.365709460448756;0.175669275425391;0.627763011107711
2020-03-08;"13";0.0530857258057439;0.0322139636237452;0.0780417902885477
2020-03-15;"13";0.0530857258057439;0.0322139636237452;0.0780417902885477
2020-03-22;"13";0.0867263471744495;0.0692285926728844;0.105751776380088
2020-03-29;"13";0.201513298501865;0.177278820336985;0.226004873699429
2020-04-05;"13";0.259733451567854;0.236810488481851;0.283299596561097
2020-04-12;"13";0.343781232555921;0.322510847380916;0.366576918417992
2020-04-19;"13";0.410163549444045;0.389827214997862;0.429509165012253
2020-04-26;"13";0.328010241076133;0.314764591041568;0.341094517691932
2020-05-03;"13";0.286054415374894;0.277138613169508;0.294967161503903
2020-05-10;"13";0.223949699711731;0.21815624345791;0.229673341661647
2020-05-17;"13";0.147225058512981;0.143105314783978;0.151333504616439
2020-05-24;"13";0.157004666012113;0.15301994282919;0.161057549695512
2020-05-31;"13";0.165478616267142;0.161313911093139;0.169717629063411
2020-06-07;"13";0.214491753847691;0.209466605707572;0.21942352578054
2020-06-14;"13";0.277872424410613;0.271839848090444;0.284004628532538
2020-06-21;"13";0.320462854930802;0.313413228386684;0.327539329299461
2020-06-28;"13";0.386966002082604;0.378276765116824;0.395546228699585
2020-07-05;"13";0.394210312301366;0.384568575660202;0.403924283708207
2020-07-12;"13";0.440120457922514;0.428773559366664;0.451214391438471
2020-07-19;"13";0.427269255675275;0.414511377220277;0.439895091431071
2020-07-26;"13";0.470023297492887;0.455951351151078;0.484134637677006
2020-08-02;"13";0.484237971694368;0.469687794870441;0.498931862361798
2020-08-09;"13";0.547480398144845;0.531650764039925;0.563194148804518
2020-08-16;"13";0.564578026802888;0.548511047609735;0.580810764382709
2020-08-23;"13";0.523220253857592;0.461373954360017;0.558186157253508
2020-08-30;"13";0.465981925713712;0.396354462210964;0.518216024017312
