fecha_primeros_sintomas;prop2d
2020-09-11;0.466174271490955
2020-09-12;0.465363432322404
2020-09-13;0.461234034057286
2020-09-14;0.465990874440317
2020-09-15;0.457142878450984
2020-09-16;0.441535709926388
2020-09-17;0.423603127763463
2020-09-18;0.407297617207213
2020-09-19;0.404218529549589
2020-09-20;0.405228272946427
2020-09-21;0.406214811664231
2020-09-22;0.417973598826976
2020-09-23;0.438429608626177
2020-09-24;0.464286618804855
2020-09-25;0.481201004986827
2020-09-26;0.494117657105567
2020-09-27;0.508049707964678
2020-09-28;0.514847398973716
2020-09-29;0.519817931966234
2020-09-30;0.521013381294542
2020-10-01;0.520466684232702
2020-10-02;0.521293575221318
2020-10-03;0.520189417863031
2020-10-04;0.517542857088098
2020-10-05;0.519724478905958
2020-10-06;0.518772265250502
2020-10-07;0.524581601588586
