"fecha";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-06-26";16.0113853669717;15.2216456619306;16.8208338750899
"2020-06-27";13.66372516421;12.965411692999;14.4565483847261
"2020-06-28";13.1388337424987;12.4512354875629;13.8823721073413
"2020-06-29";13.8364020308033;13.232392741199;14.5593322338888
"2020-06-30";14.8410627644436;14.1577043432857;15.6646440518216
"2020-07-01";16.5369705796649;15.6385626500965;17.3359094392062
"2020-07-02";12.0241428983298;11.3312769711244;12.7144906212307
"2020-07-03";13.2639987748165;12.574833066181;13.9839996382009
"2020-07-04";12.0173334683228;11.2802704859775;12.699843922725
"2020-07-05";11.5255384460418;10.8281500294733;12.0839117066179
"2020-07-06";14.1347321529979;13.3292665190348;14.9469558250434
"2020-07-07";12.3868927979871;11.7420269283406;12.9826279877338
"2020-07-08";11.2982319636186;10.5660512141085;12.1030551985244
"2020-07-09";11.0244414854116;10.4213829464121;11.6815129371461
"2020-07-10";12.6799809438744;12.0664384522602;13.327339321863
"2020-07-11";10.133793736455;9.44583573804714;10.7209978667212
"2020-07-12";9.84096255019064;9.23500036745226;10.4789419019432
"2020-07-13";11.9747552588072;11.3456667100072;12.7092229489611
"2020-07-14";11.0881931678548;10.4619825668313;11.8006137223633
"2020-07-15";10.5988392619914;9.9492196393212;11.2089641906209
"2020-07-16";8.86600634895836;8.29375726874533;9.57945474195858
"2020-07-17";11.1797735774587;10.5791561548768;11.7841683064973
"2020-07-18";9.97656014319846;9.32236663924051;10.5460083635218
"2020-07-19";8.45648979793209;7.89354265606828;9.17461485606921
"2020-07-20";12.1366398212383;11.4347032193443;12.82228518304
"2020-07-21";10.1714897131354;9.61992588256637;10.8348309796688
"2020-07-22";9.82166488251035;9.15727008152301;10.5312331852047
"2020-07-23";10.3549331879284;9.77371621687598;10.9568868005495
"2020-07-24";9.69005016365758;9.10574967713023;10.2480636807616
"2020-07-25";8.92007065361791;8.34026696049143;9.54425127362037
"2020-07-26";8.25690925882052;7.50180771094715;9.37966863514868
"2020-07-27";11.6253929555033;10.6484067732501;13.2656690123654
"2020-07-28";9.87870991879562;9.04318000895247;11.4043819838414
"2020-07-29";9.32750583169864;8.54570617900527;10.8002699103879
"2020-07-30";10.1094853561281;9.14262338301733;11.5133328639538
"2020-07-31";10.3679867367721;9.36836241174079;11.8870806354714
"2020-08-01";10.4855971561765;9.57919778233567;12.1809139642651
"2020-08-02";9.97530104104622;8.14523460670531;11.6765022244995
"2020-08-03";12.7435784505438;10.6734603364835;14.8798893634648
"2020-08-04";11.8622583358986;9.92339519721908;13.9070402311403
"2020-08-05";10.7854176441839;8.83607055288974;12.5452827095467
"2020-08-06";11.220912813086;9.28998972675428;13.1576174909332
"2020-08-07";11.2453496732244;9.20339433383475;13.3169324571353
"2020-08-08";9.15256772042382;7.53816749758843;10.7928180813236
"2020-08-09";6.82952424953657;6.07966467797049;8.20754731526016
"2020-08-10";10.0385131082812;9.0654070163339;11.9396288783558
"2020-08-11";9.15094887479951;8.24300774322128;10.9773150905706
"2020-08-12";8.55567621237405;7.68540536151392;10.242796008492
"2020-08-13";7.9463221626133;7.10223549732736;9.73465835419417
"2020-08-14";8.63553926317342;7.57478424385263;10.3761580527805
"2020-08-15";6.76335714663812;5.92985721781594;8.08561997419098
"2020-08-16";6.21140787663471;3.98749942826484;9.37414400325619
"2020-08-17";10.3399781378753;6.87996542351314;15.9126100879264
"2020-08-18";12.0103955585043;7.96022367821255;18.6201936344934
"2020-08-19";12.8668162856898;7.57504120347553;21.0059352533699
