"fecha";"region";"provincia";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-06-24";16;163;7.59600070783932;2.65439745177845;13.2719872588922
"2020-06-25";16;163;6.98548929393028;2.63227747301363;12.4093080870642
"2020-06-26";16;163;7.40576889046187;1.76959830118563;13.2941072376571
"2020-06-27";16;163;8.18881613873651;3.51707662360644;16.8111838612635
"2020-06-28";16;163;6.38824986728013;2.65439745177845;11.5023889577066
"2020-06-29";16;163;11.1263493187047;5.30879490355689;20.3725004423996
"2020-06-30";16;163;9.72394266501504;3.53919660237126;16.8111838612635
"2020-07-01";16;163;10.8476375862679;4.42399575296408;18.5807821624491
"2020-07-02";16;163;13.5330030083171;6.17147407538489;22.1199787648204
"2020-07-03";16;163;13.4533710847638;6.19359405414971;23.0047779154132
"2020-07-04";16;163;11.334277119094;4.42399575296408;18.5807821624491
