"fecha";"region";"servicio.salud";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-04-03";11;111011;0.0885392881441233;0;0.931992506780245
"2020-04-04";11;111011;0.0652394754746172;0;0.931992506780245
"2020-04-05";11;111011;0.0838793256102221;0;0.931992506780245
"2020-04-06";11;111011;0.0838793256102221;0;0.931992506780245
"2020-04-07";11;111011;0.0838793256102221;0;0.931992506780245
"2020-04-08";11;111011;0.0559195504068147;0;0.931992506780245
"2020-04-09";11;111011;0.0465996253390123;0;0.931992506780245
"2020-04-10";11;111011;0.041939662805111;0;0.931992506780245
"2020-04-11";11;111011;0.041939662805111;0;0.931992506780245
"2020-04-12";11;111011;0.0279597752034074;0;0.931992506780245
"2020-04-13";11;111011;0.0512595878729135;0;0.931992506780245
"2020-04-14";11;111011;0.041939662805111;0;0.931992506780245
"2020-04-15";11;111011;0.0512595878729135;0;0.931992506780245
"2020-04-16";11;111011;0.0465996253390123;0;0.931992506780245
"2020-04-17";11;111011;0.0465996253390123;0;0.931992506780245
"2020-04-18";11;111011;0.0652394754746172;0;0.931992506780245
"2020-04-19";11;111011;0.0652394754746172;0;0.931992506780245
"2020-04-20";11;111011;0.041939662805111;0;0.931992506780245
"2020-04-21";11;111011;0.0652394754746172;0;0.931992506780245
"2020-04-22";11;111011;0.0372797002712098;0;0.931992506780245
"2020-04-23";11;111011;0.060579512940716;0;0.931992506780245
"2020-04-24";11;111011;0.0465996253390123;0;0.931992506780245
"2020-04-25";11;111011;0.0512595878729135;0;0.931992506780245
"2020-04-26";11;111011;0.041939662805111;0;0.931992506780245
"2020-04-27";11;111011;0.0792193630763209;0;0.931992506780245
"2020-04-28";11;111011;0.060579512940716;0;0.931992506780245
"2020-04-29";11;111011;0.0559195504068147;0;0.931992506780245
"2020-04-30";11;111011;0.0792193630763209;0;0.931992506780245
"2020-05-01";11;111011;0.041939662805111;0;0.931992506780245
"2020-05-02";11;111011;0.0512595878729135;0;0.931992506780245
"2020-05-03";11;111011;0.0698994380085184;0;0.931992506780245
"2020-05-04";11;111011;0.135138913483136;0;0.931992506780245
"2020-05-05";11;111011;0.102519175745827;0;0.931992506780245
"2020-05-06";11;111011;0.102519175745827;0;0.931992506780245
"2020-05-07";11;111011;0.0885392881441233;0;0.931992506780245
"2020-05-08";11;111011;0.0745594005424196;0;0.931992506780245
"2020-05-09";11;111011;0.0978592132119258;0;0.931992506780245
"2020-05-10";11;111011;0.125818988415333;0;0.931992506780245
"2020-05-11";11;111011;0.0838793256102221;0;0.931992506780245
"2020-05-12";11;111011;0.0978592132119258;0;0.931992506780245
"2020-05-13";11;111011;0.158438726152642;0;0.931992506780245
"2020-05-14";11;111011;0.19105846388995;0;1.86398501356049
"2020-05-15";11;111011;0.181738538822148;0;0.931992506780245
"2020-05-16";11;111011;0.232998126695061;0;1.86398501356049
"2020-05-17";11;111011;0.30289756470358;0;1.86398501356049
"2020-05-18";11;111011;0.326197377373086;0;1.86398501356049
"2020-05-19";11;111011;0.312217489771382;0;1.86398501356049
"2020-05-20";11;111011;0.484636103525728;0;1.86398501356049
"2020-05-21";11;111011;0.736274080356394;0;2.79597752034074
"2020-05-22";11;111011;0.615115054474962;0;2.79597752034074
"2020-05-23";11;111011;0.596475204339357;0;2.79597752034074
"2020-05-24";11;111011;0.79685359329711;0;2.79597752034074
"2020-05-25";11;111011;0.577835354203752;0;2.79597752034074
"2020-05-26";11;111011;0.969272207051455;0;3.72797002712098
"2020-05-27";11;111011;0.554535541534246;0;1.86398501356049
"2020-05-28";11;111011;0.624434979542765;0;2.79597752034074
"2020-05-29";11;111011;0.391436852847703;0;1.86398501356049
"2020-05-30";11;111011;0.49395602859353;0;1.86398501356049
"2020-05-31";11;111011;0.410076702983308;0;1.86398501356049
"2020-06-01";11;111011;0.503275953661333;0;2.79597752034074
"2020-06-02";11;111011;0.363477077644296;0;1.86398501356049
"2020-06-03";11;111011;0.447356403254518;0;1.88728482623
"2020-06-04";11;111011;0.438036478186715;0;1.86398501356049
"2020-06-05";11;111011;0.559195504068147;0;2.79597752034074
"2020-06-06";11;111011;0.601135166873258;0;2.79597752034074
"2020-06-07";11;111011;0.596475204339357;0;2.79597752034074
"2020-06-08";11;111011;0.689674455017382;0;2.79597752034074
"2020-06-09";11;111011;0.736274080356394;0;2.79597752034074
"2020-06-10";11;111011;0.810833480898814;0;2.81927733301025
"2020-06-11";11;111011;0.708314305152987;0;2.79597752034074
"2020-06-12";11;111011;0.717634230220789;0;2.79597752034074
"2020-06-13";11;111011;0.703654342619085;0;2.79597752034074
"2020-06-14";11;111011;1.02985171999217;0;3.75126983979049
"2020-06-15";11;111011;0.750253967958098;0;2.79597752034074
"2020-06-16";11;111011;0.857433106237826;0;2.81927733301025
"2020-06-17";11;111011;0.657054717280073;0;2.79597752034074
"2020-06-18";11;111011;1.07645134533118;0;3.72797002712098
"2020-06-19";11;111011;1.05315153266168;0;3.72797002712098
"2020-06-20";11;111011;1.61700699926373;0;4.65996253390123
"2020-06-21";11;111011;1.1277109332041;0;3.72797002712098
"2020-06-22";11;111011;1.58438726152642;0;4.65996253390123
"2020-06-23";11;111011;1.23023010894992;0;3.72797002712098
"2020-06-24";11;111011;1.48652804831449;0;4.65996253390123
"2020-06-25";11;111011;1.65894666206884;0;4.68326234657074
"2020-06-26";11;111011;1.31876939709405;0;4.65996253390123
"2020-06-27";11;111011;0.978592132119258;0;3.72797002712098
"2020-06-28";11;111011;0.647734792212271;0;2.81927733301025
"2020-06-29";11;111011;0.7595738930259;0;2.79597752034074
"2020-06-30";11;111011;0.596475204339357;0;2.79597752034074
"2020-07-01";11;111011;0.712974267686888;0;2.79597752034074
"2020-07-02";11;111011;0.745594005424196;0;3.72797002712098
"2020-07-03";11;111011;1.21159025881432;0;3.72797002712098
"2020-07-04";11;111011;0.959952281983653;0;3.72797002712098
"2020-07-05";11;111011;1.06713142026338;0;3.72797002712098
"2020-07-06";11;111011;1.80340550061978;0;5.59195504068147
"2020-07-07";11;111011;1.72884610007736;0;5.59195504068147
"2020-07-08";11;111011;1.78942561301807;0;5.59195504068147
"2020-07-09";11;111011;1.45390831057718;0;4.65996253390123
"2020-07-10";11;111011;1.60768707419592;0;4.65996253390123
"2020-07-11";11;111011;1.28614965935674;0;3.72797002712098
"2020-07-12";11;111011;1.34672917229745;0;3.72797002712098
"2020-07-13";11;111011;1.16965059600921;0;4.65996253390123
"2020-07-14";11;111011;2.30668145428111;0;5.61525485335098
"2020-07-15";11;111011;1.05315153266168;0;3.72797002712098
"2020-07-16";11;111011;0.894712806509036;0;3.72797002712098
"2020-07-17";11;111011;0.68501449248348;0;2.79597752034074
"2020-07-18";11;111011;0.880732918907332;0;3.72797002712098
"2020-07-19";11;111011;0.638414867144468;0;2.79597752034074
"2020-07-20";11;111011;0.750253967958098;0;2.79597752034074
"2020-07-21";11;111011;0.764233855559801;0;3.72797002712098
"2020-07-22";11;111011;1.30012954695844;0;3.72797002712098
"2020-07-23";11;111011;0.922672581712443;0;2.81927733301025
"2020-07-24";11;111011;1.27682973428894;0;4.65996253390123
"2020-07-25";11;111011;1.76146583781466;0;4.65996253390123
"2020-07-26";11;111011;1.10907108306849;0;3.72797002712098
"2020-07-27";11;111011;2.05038351491654;0;5.59195504068147
"2020-07-28";11;111011;1.47720812324669;0;4.65996253390123
"2020-07-29";11;111011;1.1463507833397;0;3.72797002712098
"2020-07-30";11;111011;1.23955003401773;0;4.65996253390123
"2020-07-31";11;111011;1.1230509706702;0;3.72797002712098
"2020-08-01";11;111011;0.852773143703925;0;2.79597752034074
"2020-08-02";11;111011;1.1277109332041;0;3.75126983979049
"2020-08-03";11;111011;1.09043123293289;0;4.65996253390123
"2020-08-04";11;111011;1.81272542568758;0;5.61525485335098
"2020-08-05";11;111011;1.25352992161943;0;4.65996253390123
"2020-08-06";11;111011;2.52569969337447;0;6.54724736013123
"2020-08-07";11;111011;1.18829044614481;0;3.72797002712098
"2020-08-08";11;111011;1.31410943456015;0;4.68326234657074
"2020-08-09";11;111011;1.06713142026338;0;3.72797002712098
"2020-08-10";11;111011;1.17431055854311;0;3.72797002712098
"2020-08-11";11;111011;1.17897052107701;0;3.72797002712098
