fecha,positividad
2020-08-26,0.0685109891801776
2020-08-27,0.06757704769480581
2020-08-28,0.06694226051796281
2020-08-29,0.06710485904100547
2020-08-30,0.066138341868294
2020-08-31,0.06515704629801478
2020-09-01,0.06513934734822475
2020-09-02,0.06479699017133937
2020-09-03,0.06488780738746214
2020-09-04,0.06497764904581056
2020-09-05,0.06474301221251834
2020-09-06,0.0650401323776059
2020-09-07,0.06440127387206045
2020-09-08,0.06388500054292849
2020-09-09,0.06262403350575105
2020-09-10,0.062462540139256076
2020-09-11,0.06256688945611093
2020-09-12,0.06170597930886072
2020-09-13,0.06160690592524416
2020-09-14,0.06133856132208274
2020-09-15,0.0608168742889745
2020-09-16,0.06116408696314769
2020-09-17,0.06231270924627508
2020-09-18,0.06568639357793073
2020-09-19,0.06948427689227218
2020-09-20,0.07096538979250279
2020-09-21,0.07197938855414754
2020-09-22,0.07199346747712809
2020-09-23,0.0724686808231855
2020-09-24,0.07068647838280895
2020-09-25,0.0665970268010367
2020-09-26,0.06223881278296726
2020-09-27,0.060495534028789696
2020-09-28,0.05934060061654717
2020-09-29,0.0585458902260898
2020-09-30,0.057552554840824145
2020-10-01,0.05659617285434543
2020-10-02,0.05644760591084315
2020-10-03,0.05632795184253449
2020-10-04,0.05483633973298391
2020-10-05,0.05442467367034024
2020-10-06,0.05426666447995217
2020-10-07,0.0540832602975982
2020-10-08,0.05421240225619605
2020-10-09,0.053015364656182264
2020-10-10,0.05283753716062344
2020-10-11,0.053140349092275205
2020-10-12,0.05622141907480745
2020-10-13,0.05739165058836155
2020-10-14,0.0574415307471853
2020-10-15,0.057644150637980604
2020-10-16,0.057799752682684766
2020-10-17,0.05779011551871286
2020-10-18,0.05882983342403134
2020-10-19,0.05529858887662692
2020-10-20,0.053656804468902426
2020-10-21,0.05316066727786069
2020-10-22,0.05182036336521878
2020-10-23,0.05112252341328639
2020-10-24,0.050628050426764895
2020-10-25,0.047445962846575776
2020-10-26,0.04690346917636608
2020-10-27,0.046385483987637484
2020-10-28,0.04642554144592822
2020-10-29,0.04636167327573818
2020-10-30,0.04607597593115004
2020-10-31,0.04575747594025447
2020-11-01,0.047694997296270907
2020-11-02,0.047674112549248034
2020-11-03,0.047594647789327794
2020-11-04,0.04653207030495902
2020-11-05,0.046941856299973654
2020-11-06,0.04658771098829516
2020-11-07,0.04602995736994788
2020-11-08,0.043849826486743224
2020-11-09,0.04374367532667687
2020-11-10,0.0440923407245347
2020-11-11,0.04454717356053727
2020-11-12,0.04441326326432954
2020-11-13,0.04478896481277097
2020-11-14,0.044569416733265865
2020-11-15,0.04492425860292089
2020-11-16,0.04467471368965349
2020-11-17,0.04369329400073872
2020-11-18,0.04327156226496238
2020-11-19,0.04288421420841915
2020-11-20,0.04347710008148183
2020-11-21,0.043428894354242166
2020-11-22,0.04436938775293991
2020-11-23,0.04429175525770652
2020-11-24,0.04480278763643044
2020-11-25,0.045452876902884784
2020-11-26,0.04568224904619165
2020-11-27,0.045031954127647586
2020-11-28,0.04509911313689715
2020-11-29,0.04469802567162089
2020-11-30,0.04475466921893811
2020-12-01,0.04501761125435252
2020-12-02,0.04506245646520405
2020-12-03,0.045802903428038444
2020-12-04,0.04700358095720679
2020-12-05,0.04779062915746456
2020-12-06,0.04882279318021653
2020-12-07,0.04937544325618427
2020-12-08,0.05176160277343026
2020-12-09,0.05239016741341946
2020-12-10,0.05224305741701806
2020-12-11,0.05270091192579952
2020-12-12,0.05242228223824218
2020-12-13,0.05267673454655385
2020-12-14,0.05302240830873584
2020-12-15,0.05193065928235944
2020-12-16,0.05212551975059287
2020-12-17,0.05249102768111735
2020-12-18,0.0520171859881917
2020-12-19,0.05294111140749047
2020-12-20,0.05325845791631253
2020-12-21,0.05362469660348375
2020-12-22,0.05393507213327159
2020-12-23,0.05481065427960146
2020-12-24,0.05849234718207292
2020-12-25,0.0688744547712355
2020-12-26,0.0723337672661617
2020-12-27,0.07569817663510973
2020-12-28,0.0785434981056259
2020-12-29,0.08129393334969116
2020-12-30,0.08384122251416713
2020-12-31,0.08564839611085487
2021-01-01,0.08821546327680586
2021-01-02,0.08893770274559736
2021-01-03,0.08844584767923883
2021-01-04,0.089472444109602
2021-01-05,0.09034965656029677
2021-01-06,0.09107069299680168
2021-01-07,0.08913595102922021
2021-01-08,0.07988424584556567
2021-01-09,0.07989237476344814
2021-01-10,0.08298437472451471
2021-01-11,0.0821503452203468
2021-01-12,0.08097787940210777
2021-01-13,0.07959264925152336
2021-01-14,0.07872012801677354
2021-01-15,0.07884695378506243
2021-01-16,0.07835399401559144
2021-01-17,0.07886592840947552
2021-01-18,0.07945732773144756
2021-01-19,0.08085511912304812
2021-01-20,0.08215613592937084
2021-01-21,0.08383225760120075
2021-01-22,0.0838540621008752
2021-01-23,0.08476903360477293
2021-01-24,0.08420262116766865
2021-01-25,0.08282655514934668
2021-01-26,0.0799347600369694
2021-01-27,0.07611413650232693
2021-01-28,0.07208494643327765
2021-01-29,0.0685917161433479
2021-01-30,0.06378103562868682
2021-01-31,0.05793566227991221
2021-02-01,0.05514670489865438
2021-02-02,0.053590701193087
2021-02-03,0.05317747906490727
2021-02-04,0.05319014616878094
2021-02-05,0.052335200624727414
2021-02-06,0.05184180551587656
2021-02-07,0.05263631209683556
2021-02-08,0.05244864991200173
2021-02-09,0.052679686448537426
2021-02-10,0.05313153883108961
2021-02-11,0.05253561771100435
2021-02-12,0.05241832192622387
2021-02-13,0.0527475088078009
2021-02-14,0.05104074719322046
2021-02-15,0.050767270137046946
2021-02-16,0.04997479561797597
