"fecha";"region";"servicio.salud";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-04-01";15;151011;9;4;15
"2020-04-02";15;151011;9;4;17
"2020-04-03";15;151011;10;4;17
"2020-04-04";15;151011;11;4;18
"2020-04-05";15;151011;10;4;16
"2020-04-06";15;151011;12;6;21
"2020-04-07";15;151011;11;5;20
"2020-04-08";15;151011;11;4;18
"2020-04-09";15;151011;8;3;15
"2020-04-10";15;151011;8;3;14
"2020-04-11";15;151011;7;2;14
"2020-04-12";15;151011;6;2;12
"2020-04-13";15;151011;8;3;16
"2020-04-14";15;151011;8;3;14
"2020-04-15";15;151011;8;2;14
"2020-04-16";15;151011;8;2;16
"2020-04-17";15;151011;9;3;17
"2020-04-18";15;151011;9;3;16
"2020-04-19";15;151011;9;4;15
"2020-04-20";15;151011;13;6;25
"2020-04-21";15;151011;11;4;17
"2020-04-22";15;151011;10;3;17
"2020-04-23";15;151011;8;3;15
"2020-04-24";15;151011;7;2;15
"2020-04-25";15;151011;7;3;12
"2020-04-26";15;151011;7;2;13
"2020-04-27";15;151011;9;3;17
"2020-04-28";15;151011;9;3;16
"2020-04-29";15;151011;9;3;15
"2020-04-30";15;151011;8;3;14
"2020-05-01";15;151011;7;3;13
"2020-05-02";15;151011;6;2;12
"2020-05-03";15;151011;6;2;12
"2020-05-04";15;151011;8;3;14
"2020-05-05";15;151011;8;3;14
"2020-05-06";15;151011;8;2;14
"2020-05-07";15;151011;7;2;13
"2020-05-08";15;151011;7;2;15
"2020-05-09";15;151011;8;2;14
"2020-05-10";15;151011;8;2;15
"2020-05-11";15;151011;13;6;20
"2020-05-12";15;151011;12;5;19
"2020-05-13";15;151011;12;6;20
"2020-05-14";15;151011;12;6;21
"2020-05-15";15;151011;12;6;20
"2020-05-16";15;151011;15;7;26
"2020-05-17";15;151011;15;7;24
"2020-05-18";15;151011;22;13;33
"2020-05-19";15;151011;22;12;34
"2020-05-20";15;151011;20;11;29
"2020-05-21";15;151011;21;12;33
"2020-05-22";15;151011;21;12;31
"2020-05-23";15;151011;22;14;33
"2020-05-24";15;151011;20;11;31
"2020-05-25";15;151011;25;14;37
"2020-05-26";15;151011;23;13;34
"2020-05-27";15;151011;27;16;39
"2020-05-28";15;151011;28;15;41
"2020-05-29";15;151011;34;22;49
"2020-05-30";15;151011;35;24;48
"2020-05-31";15;151011;32;21;43
"2020-06-01";15;151011;50;36;67
"2020-06-02";15;151011;41;27;57
"2020-06-03";15;151011;37;23;51
"2020-06-04";15;151011;35;22;47
"2020-06-05";15;151011;32;19;44
"2020-06-06";15;151011;34;21;48
"2020-06-07";15;151011;30;20;42
"2020-06-08";15;151011;42;30;57
"2020-06-09";15;151011;40;25;57
"2020-06-10";15;151011;44;29;62
"2020-06-11";15;151011;36;24;51
"2020-06-12";15;151011;37;25;55
"2020-06-13";15;151011;43;29;59
"2020-06-14";15;151011;39;25;55
"2020-06-15";15;151011;46;31;64
"2020-06-16";15;151011;41;29;57
"2020-06-17";15;151011;39;24;56
"2020-06-18";15;151011;39;25;55
"2020-06-19";15;151011;44;29;60
"2020-06-20";15;151011;39;26;55
"2020-06-21";15;151011;38;25;52
"2020-06-22";15;151011;52;38;70
"2020-06-23";15;151011;50;32;68
"2020-06-24";15;151011;41;26;58
"2020-06-25";15;151011;49;34;68
"2020-06-26";15;151011;50;35;69
"2020-06-27";15;151011;56;37;77
"2020-06-28";15;151011;53;36;71
"2020-06-29";15;151011;56;40;73
"2020-06-30";15;151011;62;41;85
"2020-07-01";15;151011;69;48;91
"2020-07-02";15;151011;58;39;77
"2020-07-03";15;151011;63;43;80
"2020-07-04";15;151011;63;44;82
"2020-07-05";15;151011;66;48;86
"2020-07-06";15;151011;92;68;117
"2020-07-07";15;151011;77;55;100
"2020-07-08";15;151011;97;71;123
"2020-07-09";15;151011;96;74;121
"2020-07-10";15;151011;117;92;146
"2020-07-11";15;151011;91;68;115
"2020-07-12";15;151011;86;65;109
"2020-07-13";15;151011;112;87;141
"2020-07-14";15;151011;96;73;123
"2020-07-15";15;151011;109;86;135
"2020-07-16";15;151011;106;83;131
"2020-07-17";15;151011;127;101;156
"2020-07-18";15;151011;113;88;140
"2020-07-19";15;151011;92;66;120
"2020-07-20";15;151011;136;105;165
"2020-07-21";15;151011;112;87;140
"2020-07-22";15;151011;122;96;150
"2020-07-23";15;151011;95;70;120
"2020-07-24";15;151011;88;65;112
"2020-07-25";15;151011;83;63;107
"2020-07-26";15;151011;75;57;97
"2020-07-27";15;151011;118;92;144
"2020-07-28";15;151011;91;71;116
"2020-07-29";15;151011;69;51;92
"2020-07-30";15;151011;81;62;106
"2020-07-31";15;151011;82;61;100
"2020-08-01";15;151011;84;64;108
"2020-08-02";15;151011;81;63;105
"2020-08-03";15;151011;97;74;120
"2020-08-04";15;151011;92;68;120
"2020-08-05";15;151011;92;66;114
"2020-08-06";15;151011;92;66;120
"2020-08-07";15;151011;77;54;99
"2020-08-08";15;151011;72;54;93
"2020-08-09";15;151011;63;46;85
"2020-08-10";15;151011;70;50;91
"2020-08-11";15;151011;74;53;98
"2020-08-12";15;151011;67;49;93
"2020-08-13";15;151011;60;43;79
"2020-08-14";15;151011;64;46;83
"2020-08-15";15;151011;57;41;76
"2020-08-16";15;151011;54;38;73
"2020-08-17";15;151011;71;52;92
"2020-08-18";15;151011;78;59;100
"2020-08-19";15;151011;64;46;85
"2020-08-20";15;151011;53;35;74
"2020-08-21";15;151011;53;36;73
"2020-08-22";15;151011;45;30;64
"2020-08-23";15;151011;42;30;59
"2020-08-24";15;151011;62;45;82
"2020-08-25";15;151011;60;44;80
"2020-08-26";15;151011;66;50;83
"2020-08-27";15;151011;66;48;86
"2020-08-28";15;151011;60;43;79
"2020-08-29";15;151011;46;31;66
"2020-08-30";15;151011;38;25;55
"2020-08-31";15;151011;54;38;72
"2020-09-01";15;151011;58;41;78
"2020-09-02";15;151011;52;38;69
"2020-09-03";15;151011;57;39;72
"2020-09-04";15;151011;53;37;71
"2020-09-05";15;151011;44;28;63
"2020-09-06";15;151011;41;27;55
"2020-09-07";15;151011;54;37;72
"2020-09-08";15;151011;47;33;64
"2020-09-09";15;151011;41;27;59
"2020-09-10";15;151011;44;29;62
"2020-09-11";15;151011;48;32;64
"2020-09-12";15;151011;49;35;66
"2020-09-13";15;151011;41;26;55
"2020-09-14";15;151011;53;37;71
"2020-09-15";15;151011;48;31;67
"2020-09-16";15;151011;47;32;65
"2020-09-17";15;151011;39;24;55
"2020-09-18";15;151011;37;22;51
"2020-09-19";15;151011;38;25;54
"2020-09-20";15;151011;39;24;57
"2020-09-21";15;151011;61;44;81
"2020-09-22";15;151011;59;41;78
"2020-09-23";15;151011;60;41;78
"2020-09-24";15;151011;60;39;78
"2020-09-25";15;151011;75;58;98
"2020-09-26";15;151011;56;40;75
"2020-09-27";15;151011;46;30;63
"2020-09-28";15;151011;80;58;108
"2020-09-29";15;151011;58;40;77
"2020-09-30";15;151011;52;35;70
"2020-10-01";15;151011;52;36;69
"2020-10-02";15;151011;52;38;73
"2020-10-03";15;151011;51;35;70
"2020-10-04";15;151011;41;26;58
"2020-10-05";15;151011;59;41;77
"2020-10-06";15;151011;46;31;64
"2020-10-07";15;151011;44;28;62
"2020-10-08";15;151011;42;26;57
"2020-10-09";15;151011;44;30;59
"2020-10-10";15;151011;47;32;63
"2020-10-11";15;151011;38;24;54
"2020-10-12";15;151011;50;35;68
"2020-10-13";15;151011;49;33;66
"2020-10-14";15;151011;43;26;59
"2020-10-15";15;151011;39;23;58
"2020-10-16";15;151011;41;27;58
"2020-10-17";15;151011;44;29;60
"2020-10-18";15;151011;37;24;52
"2020-10-19";15;151011;50;34;65
"2020-10-20";15;151011;37;24;52
"2020-10-21";15;151011;41;25;59
"2020-10-22";15;151011;31;19;45
"2020-10-23";15;151011;30;18;46
"2020-10-24";15;151011;29;18;46
"2020-10-25";15;151011;23;14;37
"2020-10-26";15;151011;33;21;48
"2020-10-27";15;151011;31;19;47
"2020-10-28";15;151011;31;18;45
"2020-10-29";15;151011;34;21;47
"2020-10-30";15;151011;31;18;45
"2020-10-31";15;151011;28;17;39
"2020-11-01";15;151011;25;15;39
"2020-11-02";15;151011;38;22;54
"2020-11-03";15;151011;32;20;44
"2020-11-04";15;151011;30;18;45
"2020-11-05";15;151011;27;16;39
"2020-11-06";15;151011;26;16;39
"2020-11-07";15;151011;23;14;34
"2020-11-08";15;151011;20;12;32
"2020-11-09";15;151011;26;15;38
"2020-11-10";15;151011;26;13;40
"2020-11-11";15;151011;19;12;31
"2020-11-12";15;151011;19;10;29
"2020-11-13";15;151011;20;11;30
"2020-11-14";15;151011;17;8;27
"2020-11-15";15;151011;15;7;22
"2020-11-16";15;151011;21;12;32
"2020-11-17";15;151011;19;9;31
"2020-11-18";15;151011;17;9;27
"2020-11-19";15;151011;15;8;25
"2020-11-20";15;151011;12;6;20
"2020-11-21";15;151011;12;6;21
"2020-11-22";15;151011;11;5;20
"2020-11-23";15;151011;16;8;25
"2020-11-24";15;151011;14;7;21
"2020-11-25";15;151011;14;7;24
"2020-11-26";15;151011;14;6;24
"2020-11-27";15;151011;12;5;20
"2020-11-28";15;151011;10;4;17
"2020-11-29";15;151011;10;4;18
"2020-11-30";15;151011;14;6;22
"2020-12-01";15;151011;14;6;22
"2020-12-02";15;151011;15;7;23
"2020-12-03";15;151011;14;7;23
"2020-12-04";15;151011;13;7;22
"2020-12-05";15;151011;14;6;20
"2020-12-06";15;151011;12;6;21
"2020-12-07";15;151011;21;13;32
"2020-12-08";15;151011;21;12;32
"2020-12-09";15;151011;22;11;35
"2020-12-10";15;151011;22;13;35
"2020-12-11";15;151011;21;12;33
"2020-12-12";15;151011;18;10;27
"2020-12-13";15;151011;15;7;24
"2020-12-14";15;151011;20;11;29
"2020-12-15";15;151011;22;12;31
"2020-12-16";15;151011;20;10;32
"2020-12-17";15;151011;22;12;32
"2020-12-18";15;151011;22;14;33
"2020-12-19";15;151011;19;11;30
"2020-12-20";15;151011;19;10;28
"2020-12-21";15;151011;25;14;36
"2020-12-22";15;151011;24;14;36
"2020-12-23";15;151011;22;13;33
"2020-12-24";15;151011;23;12;33
"2020-12-25";15;151011;24;15;35
"2020-12-26";15;151011;30;20;47
"2020-12-27";15;151011;25;15;37
"2020-12-28";15;151011;35;24;50
"2020-12-29";15;151011;38;24;55
"2020-12-30";15;151011;36;22;54
"2020-12-31";15;151011;30;19;44
"2021-01-01";15;151011;33;18;49
"2021-01-02";15;151011;32;21;46
"2021-01-03";15;151011;37;25;51
"2021-01-04";15;151011;53;38;70
"2021-01-05";15;151011;60;44;80
"2021-01-06";15;151011;74;53;95
"2021-01-07";15;151011;73;50;98
"2021-01-08";15;151011;75;56;99
"2021-01-09";15;151011;72;53;95
"2021-01-10";15;151011;67;47;87
"2021-01-11";15;151011;94;74;121
"2021-01-12";15;151011;85;61;110
"2021-01-13";15;151011;78;56;98
"2021-01-14";15;151011;72;53;95
"2021-01-15";15;151011;72;54;91
"2021-01-16";15;151011;75;55;95
"2021-01-17";15;151011;71;51;92
"2021-01-18";15;151011;94;69;117
"2021-01-19";15;151011;91;69;118
"2021-01-20";15;151011;88;69;111
"2021-01-21";15;151011;103;80;135
"2021-01-22";15;151011;88;65;111
"2021-01-23";15;151011;74;54;99
"2021-01-24";15;151011;68;49;89
"2021-01-25";15;151011;104;77;132
"2021-01-26";15;151011;100;74;131
"2021-01-27";15;151011;107;70;161
"2020-04-01";1;11011;4;1;9
"2020-04-02";1;11011;4;1;9
"2020-04-03";1;11011;4;1;9
"2020-04-04";1;11011;4;1;9
"2020-04-05";1;11011;5;1;10
"2020-04-06";1;11011;6;2;11
"2020-04-07";1;11011;6;1;13
"2020-04-08";1;11011;6;1;11
"2020-04-09";1;11011;6;2;11
"2020-04-10";1;11011;5;1;10
"2020-04-11";1;11011;6;2;10
"2020-04-12";1;11011;5;1;11
"2020-04-13";1;11011;8;2;15
"2020-04-14";1;11011;9;4;15
"2020-04-15";1;11011;10;4;18
"2020-04-16";1;11011;9;3;16
"2020-04-17";1;11011;9;3;15
"2020-04-18";1;11011;8;3;15
"2020-04-19";1;11011;9;3;17
"2020-04-20";1;11011;14;7;23
"2020-04-21";1;11011;13;8;22
"2020-04-22";1;11011;13;6;20
"2020-04-23";1;11011;13;7;21
"2020-04-24";1;11011;15;7;25
"2020-04-25";1;11011;15;8;25
"2020-04-26";1;11011;20;11;29
"2020-04-27";1;11011;30;20;44
"2020-04-28";1;11011;35;22;48
"2020-04-29";1;11011;29;17;43
"2020-04-30";1;11011;33;21;47
"2020-05-01";1;11011;39;25;55
"2020-05-02";1;11011;40;27;57
"2020-05-03";1;11011;47;32;67
"2020-05-04";1;11011;60;43;78
"2020-05-05";1;11011;52;35;70
"2020-05-06";1;11011;82;60;103
"2020-05-07";1;11011;49;34;66
"2020-05-08";1;11011;60;41;80
"2020-05-09";1;11011;57;41;78
"2020-05-10";1;11011;66;45;88
"2020-05-11";1;11011;104;81;130
"2020-05-12";1;11011;101;80;124
"2020-05-13";1;11011;99;77;122
"2020-05-14";1;11011;92;69;115
"2020-05-15";1;11011;124;96;147
"2020-05-16";1;11011;105;80;133
"2020-05-17";1;11011;105;78;133
"2020-05-18";1;11011;142;114;171
"2020-05-19";1;11011;120;90;149
"2020-05-20";1;11011;150;121;182
"2020-05-21";1;11011;118;92;146
"2020-05-22";1;11011;116;92;144
"2020-05-23";1;11011;133;101;165
"2020-05-24";1;11011;103;81;129
"2020-05-25";1;11011;147;118;183
"2020-05-26";1;11011;124;96;152
"2020-05-27";1;11011;129;100;157
"2020-05-28";1;11011;126;99;158
"2020-05-29";1;11011;109;84;134
"2020-05-30";1;11011;107;82;132
"2020-05-31";1;11011;89;66;114
"2020-06-01";1;11011;154;121;190
"2020-06-02";1;11011;114;84;140
"2020-06-03";1;11011;116;88;144
"2020-06-04";1;11011;109;81;134
"2020-06-05";1;11011;112;85;142
"2020-06-06";1;11011;118;90;144
"2020-06-07";1;11011;85;66;109
"2020-06-08";1;11011;146;116;180
"2020-06-09";1;11011;125;99;158
"2020-06-10";1;11011;119;96;142
"2020-06-11";1;11011;102;81;128
"2020-06-12";1;11011;100;77;127
"2020-06-13";1;11011;88;66;114
"2020-06-14";1;11011;77;58;97
"2020-06-15";1;11011;123;93;154
"2020-06-16";1;11011;94;70;122
"2020-06-17";1;11011;92;66;115
"2020-06-18";1;11011;95;71;123
"2020-06-19";1;11011;85;62;110
"2020-06-20";1;11011;83;60;106
"2020-06-21";1;11011;66;46;89
"2020-06-22";1;11011;106;82;134
"2020-06-23";1;11011;92;67;118
"2020-06-24";1;11011;90;66;116
"2020-06-25";1;11011;70;49;89
"2020-06-26";1;11011;77;57;99
"2020-06-27";1;11011;78;55;101
"2020-06-28";1;11011;70;50;92
"2020-06-29";1;11011;85;65;110
"2020-06-30";1;11011;101;78;129
"2020-07-01";1;11011;101;78;130
"2020-07-02";1;11011;70;50;91
"2020-07-03";1;11011;90;69;115
"2020-07-04";1;11011;65;47;85
"2020-07-05";1;11011;66;47;83
"2020-07-06";1;11011;76;57;96
"2020-07-07";1;11011;91;68;112
"2020-07-08";1;11011;79;59;102
"2020-07-09";1;11011;68;51;87
"2020-07-10";1;11011;59;40;78
"2020-07-11";1;11011;57;40;78
"2020-07-12";1;11011;49;36;68
"2020-07-13";1;11011;69;50;89
"2020-07-14";1;11011;65;47;89
"2020-07-15";1;11011;67;51;88
"2020-07-16";1;11011;69;44;89
"2020-07-17";1;11011;86;63;114
"2020-07-18";1;11011;90;69;116
"2020-07-19";1;11011;64;46;86
"2020-07-20";1;11011;106;81;133
"2020-07-21";1;11011;86;62;106
"2020-07-22";1;11011;94;70;117
"2020-07-23";1;11011;88;65;111
"2020-07-24";1;11011;75;57;100
"2020-07-25";1;11011;75;52;96
"2020-07-26";1;11011;91;71;115
"2020-07-27";1;11011;91;67;116
"2020-07-28";1;11011;64;43;85
"2020-07-29";1;11011;65;48;85
"2020-07-30";1;11011;72;51;91
"2020-07-31";1;11011;57;39;75
"2020-08-01";1;11011;62;45;86
"2020-08-02";1;11011;54;38;74
"2020-08-03";1;11011;70;51;91
"2020-08-04";1;11011;68;48;90
"2020-08-05";1;11011;66;48;88
"2020-08-06";1;11011;66;47;89
"2020-08-07";1;11011;62;46;79
"2020-08-08";1;11011;59;42;81
"2020-08-09";1;11011;51;36;74
"2020-08-10";1;11011;82;61;103
"2020-08-11";1;11011;60;41;82
"2020-08-12";1;11011;79;61;100
"2020-08-13";1;11011;63;46;81
"2020-08-14";1;11011;57;40;76
"2020-08-15";1;11011;60;41;78
"2020-08-16";1;11011;38;23;53
"2020-08-17";1;11011;56;38;74
"2020-08-18";1;11011;58;43;79
"2020-08-19";1;11011;55;40;75
"2020-08-20";1;11011;51;33;72
"2020-08-21";1;11011;52;36;71
"2020-08-22";1;11011;46;33;62
"2020-08-23";1;11011;41;28;57
"2020-08-24";1;11011;51;36;69
"2020-08-25";1;11011;45;31;58
"2020-08-26";1;11011;53;39;72
"2020-08-27";1;11011;40;27;57
"2020-08-28";1;11011;50;32;68
"2020-08-29";1;11011;32;18;44
"2020-08-30";1;11011;29;18;44
"2020-08-31";1;11011;39;23;53
"2020-09-01";1;11011;39;25;54
"2020-09-02";1;11011;34;23;47
"2020-09-03";1;11011;35;24;49
"2020-09-04";1;11011;37;25;54
"2020-09-05";1;11011;34;20;48
"2020-09-06";1;11011;26;15;41
"2020-09-07";1;11011;42;29;58
"2020-09-08";1;11011;35;22;50
"2020-09-09";1;11011;38;25;56
"2020-09-10";1;11011;33;19;48
"2020-09-11";1;11011;26;16;39
"2020-09-12";1;11011;22;13;33
"2020-09-13";1;11011;17;9;28
"2020-09-14";1;11011;24;14;35
"2020-09-15";1;11011;26;15;38
"2020-09-16";1;11011;22;12;33
"2020-09-17";1;11011;23;11;37
"2020-09-18";1;11011;18;10;30
"2020-09-19";1;11011;17;8;26
"2020-09-20";1;11011;16;8;25
"2020-09-21";1;11011;26;15;38
"2020-09-22";1;11011;28;17;39
"2020-09-23";1;11011;22;13;35
"2020-09-24";1;11011;23;13;36
"2020-09-25";1;11011;23;12;35
"2020-09-26";1;11011;24;11;36
"2020-09-27";1;11011;20;10;30
"2020-09-28";1;11011;29;17;42
"2020-09-29";1;11011;26;17;41
"2020-09-30";1;11011;26;16;39
"2020-10-01";1;11011;26;17;36
"2020-10-02";1;11011;26;16;39
"2020-10-03";1;11011;25;14;34
"2020-10-04";1;11011;18;8;29
"2020-10-05";1;11011;25;12;36
"2020-10-06";1;11011;24;13;38
"2020-10-07";1;11011;23;13;36
"2020-10-08";1;11011;23;13;35
"2020-10-09";1;11011;22;12;36
"2020-10-10";1;11011;20;12;31
"2020-10-11";1;11011;19;11;30
"2020-10-12";1;11011;25;14;36
"2020-10-13";1;11011;26;15;38
"2020-10-14";1;11011;25;15;36
"2020-10-15";1;11011;26;17;39
"2020-10-16";1;11011;28;15;40
"2020-10-17";1;11011;27;16;41
"2020-10-18";1;11011;22;12;33
"2020-10-19";1;11011;33;21;51
"2020-10-20";1;11011;35;23;50
"2020-10-21";1;11011;29;18;42
"2020-10-22";1;11011;34;22;48
"2020-10-23";1;11011;30;19;43
"2020-10-24";1;11011;41;25;57
"2020-10-25";1;11011;24;13;37
"2020-10-26";1;11011;42;27;57
"2020-10-27";1;11011;31;19;43
"2020-10-28";1;11011;38;24;50
"2020-10-29";1;11011;27;17;40
"2020-10-30";1;11011;29;18;43
"2020-10-31";1;11011;23;13;36
"2020-11-01";1;11011;24;15;38
"2020-11-02";1;11011;36;22;49
"2020-11-03";1;11011;47;31;65
"2020-11-04";1;11011;40;24;56
"2020-11-05";1;11011;48;34;64
"2020-11-06";1;11011;38;25;53
"2020-11-07";1;11011;30;21;44
"2020-11-08";1;11011;25;14;37
"2020-11-09";1;11011;50;34;72
"2020-11-10";1;11011;32;19;46
"2020-11-11";1;11011;32;20;44
"2020-11-12";1;11011;28;18;41
"2020-11-13";1;11011;30;18;44
"2020-11-14";1;11011;22;13;34
"2020-11-15";1;11011;22;12;34
"2020-11-16";1;11011;32;20;47
"2020-11-17";1;11011;35;19;50
"2020-11-18";1;11011;27;16;39
"2020-11-19";1;11011;30;16;42
"2020-11-20";1;11011;25;14;39
"2020-11-21";1;11011;26;15;39
"2020-11-22";1;11011;22;11;35
"2020-11-23";1;11011;50;33;64
"2020-11-24";1;11011;34;21;47
"2020-11-25";1;11011;37;23;50
"2020-11-26";1;11011;28;16;42
"2020-11-27";1;11011;29;15;46
"2020-11-28";1;11011;26;14;41
"2020-11-29";1;11011;25;14;36
"2020-11-30";1;11011;41;27;56
"2020-12-01";1;11011;48;31;64
"2020-12-02";1;11011;46;32;59
"2020-12-03";1;11011;38;26;51
"2020-12-04";1;11011;38;25;55
"2020-12-05";1;11011;34;23;49
"2020-12-06";1;11011;34;23;47
"2020-12-07";1;11011;53;36;68
"2020-12-08";1;11011;45;30;59
"2020-12-09";1;11011;59;42;81
"2020-12-10";1;11011;59;41;77
"2020-12-11";1;11011;63;45;83
"2020-12-12";1;11011;63;45;86
"2020-12-13";1;11011;53;36;73
"2020-12-14";1;11011;81;60;104
"2020-12-15";1;11011;74;54;92
"2020-12-16";1;11011;80;57;101
"2020-12-17";1;11011;69;49;93
"2020-12-18";1;11011;80;61;102
"2020-12-19";1;11011;82;60;106
"2020-12-20";1;11011;77;56;103
"2020-12-21";1;11011;109;86;134
"2020-12-22";1;11011;85;64;108
"2020-12-23";1;11011;120;96;152
"2020-12-24";1;11011;89;66;113
"2020-12-25";1;11011;98;76;127
"2020-12-26";1;11011;105;81;129
"2020-12-27";1;11011;89;69;116
"2020-12-28";1;11011;175;144;208
"2020-12-29";1;11011;172;144;202
"2020-12-30";1;11011;156;123;194
"2020-12-31";1;11011;137;106;170
"2021-01-01";1;11011;145;119;178
"2021-01-02";1;11011;141;112;175
"2021-01-03";1;11011;167;137;201
"2021-01-04";1;11011;257;210;295
"2021-01-05";1;11011;229;190;268
"2021-01-06";1;11011;250;211;298
"2021-01-07";1;11011;228;190;276
"2021-01-08";1;11011;214;168;256
"2021-01-09";1;11011;182;149;220
"2021-01-10";1;11011;142;112;177
"2021-01-11";1;11011;262;224;315
"2021-01-12";1;11011;206;173;243
"2021-01-13";1;11011;199;160;243
"2021-01-14";1;11011;193;159;237
"2021-01-15";1;11011;178;146;216
"2021-01-16";1;11011;156;130;190
"2021-01-17";1;11011;116;90;140
"2021-01-18";1;11011;195;162;236
"2021-01-19";1;11011;184;156;224
"2021-01-20";1;11011;167;139;202
"2021-01-21";1;11011;157;125;190
"2021-01-22";1;11011;175;145;208
"2021-01-23";1;11011;150;116;185
"2021-01-24";1;11011;113;83;144
"2021-01-25";1;11011;229;176;269
"2021-01-26";1;11011;185;140;242
"2021-01-27";1;11011;155;103;227
"2020-04-01";2;21011;9;4;16
"2020-04-02";2;21011;10;3;18
"2020-04-03";2;21011;10;4;18
"2020-04-04";2;21011;9;4;16
"2020-04-05";2;21011;9;3;15
"2020-04-06";2;21011;15;7;24
"2020-04-07";2;21011;15;6;24
"2020-04-08";2;21011;15;7;24
"2020-04-09";2;21011;15;7;23
"2020-04-10";2;21011;17;9;27
"2020-04-11";2;21011;17;9;27
"2020-04-12";2;21011;17;10;27
"2020-04-13";2;21011;22;12;33
"2020-04-14";2;21011;23;12;34
"2020-04-15";2;21011;23;12;35
"2020-04-16";2;21011;23;13;35
"2020-04-17";2;21011;24;13;34
"2020-04-18";2;21011;23;13;35
"2020-04-19";2;21011;25;13;37
"2020-04-20";2;21011;36;24;49
"2020-04-21";2;21011;33;19;46
"2020-04-22";2;21011;35;23;51
"2020-04-23";2;21011;37;24;50
"2020-04-24";2;21011;39;23;53
"2020-04-25";2;21011;38;23;54
"2020-04-26";2;21011;35;21;48
"2020-04-27";2;21011;59;42;77
"2020-04-28";2;21011;66;46;88
"2020-04-29";2;21011;56;38;75
"2020-04-30";2;21011;58;36;78
"2020-05-01";2;21011;65;48;84
"2020-05-02";2;21011;62;47;82
"2020-05-03";2;21011;75;57;101
"2020-05-04";2;21011;85;64;112
"2020-05-05";2;21011;77;54;101
"2020-05-06";2;21011;69;49;90
"2020-05-07";2;21011;63;46;84
"2020-05-08";2;21011;68;49;89
"2020-05-09";2;21011;64;46;84
"2020-05-10";2;21011;69;50;89
"2020-05-11";2;21011;110;85;145
"2020-05-12";2;21011;101;78;128
"2020-05-13";2;21011;93;69;120
"2020-05-14";2;21011;86;63;111
"2020-05-15";2;21011;94;71;118
"2020-05-16";2;21011;86;67;111
"2020-05-17";2;21011;80;62;100
"2020-05-18";2;21011;92;64;121
"2020-05-19";2;21011;92;69;115
"2020-05-20";2;21011;103;80;128
"2020-05-21";2;21011;93;73;115
"2020-05-22";2;21011;91;69;119
"2020-05-23";2;21011;84;64;106
"2020-05-24";2;21011;88;65;111
"2020-05-25";2;21011;120;94;147
"2020-05-26";2;21011;123;98;154
"2020-05-27";2;21011;123;98;152
"2020-05-28";2;21011;126;101;157
"2020-05-29";2;21011;124;96;155
"2020-05-30";2;21011;144;118;178
"2020-05-31";2;21011;134;103;163
"2020-06-01";2;21011;210;176;245
"2020-06-02";2;21011;182;140;217
"2020-06-03";2;21011;172;141;204
"2020-06-04";2;21011;186;149;223
"2020-06-05";2;21011;214;179;251
"2020-06-06";2;21011;192;158;232
"2020-06-07";2;21011;166;133;203
"2020-06-08";2;21011;202;168;240
"2020-06-09";2;21011;210;173;250
"2020-06-10";2;21011;220;182;258
"2020-06-11";2;21011;251;211;294
"2020-06-12";2;21011;300;264;350
"2020-06-13";2;21011;234;193;273
"2020-06-14";2;21011;215;183;254
"2020-06-15";2;21011;280;244;324
"2020-06-16";2;21011;244;206;289
"2020-06-17";2;21011;218;179;253
"2020-06-18";2;21011;245;208;288
"2020-06-19";2;21011;234;196;276
"2020-06-20";2;21011;248;209;289
"2020-06-21";2;21011;203;168;242
"2020-06-22";2;21011;241;204;285
"2020-06-23";2;21011;252;212;292
"2020-06-24";2;21011;238;201;278
"2020-06-25";2;21011;248;211;291
"2020-06-26";2;21011;241;205;291
"2020-06-27";2;21011;229;193;267
"2020-06-28";2;21011;212;178;256
"2020-06-29";2;21011;242;200;289
"2020-06-30";2;21011;253;214;296
"2020-07-01";2;21011;271;231;312
"2020-07-02";2;21011;209;172;244
"2020-07-03";2;21011;239;203;286
"2020-07-04";2;21011;213;174;254
"2020-07-05";2;21011;195;157;230
"2020-07-06";2;21011;217;183;254
"2020-07-07";2;21011;194;163;230
"2020-07-08";2;21011;162;132;195
"2020-07-09";2;21011;175;147;210
"2020-07-10";2;21011;174;143;205
"2020-07-11";2;21011;146;117;177
"2020-07-12";2;21011;155;121;190
"2020-07-13";2;21011;165;129;202
"2020-07-14";2;21011;162;130;197
"2020-07-15";2;21011;135;108;168
"2020-07-16";2;21011;121;94;150
"2020-07-17";2;21011;144;114;174
"2020-07-18";2;21011;143;115;176
"2020-07-19";2;21011;125;101;154
"2020-07-20";2;21011;163;132;199
"2020-07-21";2;21011;139;110;166
"2020-07-22";2;21011;121;93;153
"2020-07-23";2;21011;122;98;155
"2020-07-24";2;21011;116;93;141
"2020-07-25";2;21011;110;85;138
"2020-07-26";2;21011;101;78;131
"2020-07-27";2;21011;147;115;182
"2020-07-28";2;21011;128;101;154
"2020-07-29";2;21011;122;96;148
"2020-07-30";2;21011;116;89;144
"2020-07-31";2;21011;145;118;178
"2020-08-01";2;21011;136;108;168
"2020-08-02";2;21011;111;89;139
"2020-08-03";2;21011;150;123;185
"2020-08-04";2;21011;125;97;156
"2020-08-05";2;21011;108;83;135
"2020-08-06";2;21011;95;71;121
"2020-08-07";2;21011;106;81;134
"2020-08-08";2;21011;98;75;124
