fecha_primeros_sintomas;region;provincia;prop3d
2020-08-29;15;152;0.571428571428571
2020-09-02;15;152;0.714285714285714
2020-09-04;15;152;0.571428571428571
2020-09-06;15;152;0.571428571428571
2020-09-11;15;152;0.428571428571429
2020-09-17;15;152;0.285714285714286
2020-09-19;15;152;0.285714285714286
2020-09-28;15;152;0.428571428571429
2020-03-16;01;011;NA
2020-03-18;01;011;NA
2020-03-19;01;011;NA
2020-03-20;01;011;NA
2020-03-21;01;011;NA
2020-03-22;01;011;NA
2020-03-23;01;011;0
2020-03-24;01;011;0
2020-03-25;01;011;0
2020-03-26;01;011;0
2020-03-28;01;011;0
2020-03-29;01;011;0
2020-03-30;01;011;0
2020-03-31;01;011;0
2020-04-01;01;011;0
2020-04-02;01;011;0
2020-04-03;01;011;0
2020-04-04;01;011;0
2020-04-05;01;011;0
2020-04-06;01;011;0
2020-04-07;01;011;0
2020-04-08;01;011;0.0476190476190476
2020-04-09;01;011;0.0476190476190476
2020-04-10;01;011;0.0476190476190476
2020-04-11;01;011;0.0476190476190476
2020-04-12;01;011;0.0476190476190476
2020-04-13;01;011;0.0833333333333333
2020-04-14;01;011;0.103741496598639
2020-04-15;01;011;0.0799319727891157
2020-04-16;01;011;0.0799319727891157
2020-04-17;01;011;0.103741496598639
2020-04-18;01;011;0.103741496598639
2020-04-19;01;011;0.124149659863946
2020-04-20;01;011;0.100340136054422
2020-04-21;01;011;0.165646258503401
2020-04-22;01;011;0.15969387755102
2020-04-23;01;011;0.220918367346939
2020-04-24;01;011;0.220918367346939
2020-04-25;01;011;0.249489795918367
2020-04-26;01;011;0.295015698587127
2020-04-27;01;011;0.314166837303483
2020-04-28;01;011;0.290357313493959
2020-04-29;01;011;0.298474196610843
2020-04-30;01;011;0.276210745775963
2020-05-01;01;011;0.268274237839455
2020-05-02;01;011;0.270005839571057
2020-05-03;01;011;0.23264320220842
2020-05-04;01;011;0.219008904374758
2020-05-05;01;011;0.193970501917001
2020-05-06;01;011;0.193637501584
2020-05-07;01;011;0.169982585071941
2020-05-08;01;011;0.154109569198925
2020-05-09;01;011;0.143111558200914
2020-05-10;01;011;0.132397272486628
2020-05-11;01;011;0.136953691677194
2020-05-12;01;011;0.122462547376489
2020-05-13;01;011;0.142029478335825
2020-05-14;01;011;0.170841002945669
2020-05-15;01;011;0.189804340493077
2020-05-16;01;011;0.193713606902344
2020-05-17;01;011;0.213194126382863
2020-05-18;01;011;0.226602736121748
2020-05-19;01;011;0.234949487181286
2020-05-20;01;011;0.211620552459946
2020-05-21;01;011;0.195453215960129
2020-05-22;01;011;0.188394640317482
2020-05-23;01;011;0.178497545886489
2020-05-24;01;011;0.17362741601636
2020-05-25;01;011;0.168384952058299
2020-05-26;01;011;0.174581123894196
2020-05-27;01;011;0.190908082081619
2020-05-28;01;011;0.196571216900764
2020-05-29;01;011;0.217368692517517
2020-05-30;01;011;0.228147886776392
2020-05-31;01;011;0.244604033369525
2020-06-01;01;011;0.24167074996442
2020-06-02;01;011;0.229849137019212
2020-06-03;01;011;0.241166966476576
2020-06-04;01;011;0.259994750754844
2020-06-05;01;011;0.252933538874355
2020-06-06;01;011;0.266932391427425
2020-06-07;01;011;0.252640746998794
2020-06-08;01;011;0.27697625439763
2020-06-09;01;011;0.325953803375179
2020-06-10;01;011;0.322707659847345
2020-06-11;01;011;0.316544096186901
2020-06-12;01;011;0.346141165783971
2020-06-13;01;011;0.359218635577859
2020-06-14;01;011;0.37592588666011
2020-06-15;01;011;0.380894408565303
2020-06-16;01;011;0.372195637154667
2020-06-17;01;011;0.389693481362773
2020-06-18;01;011;0.394588523255923
2020-06-19;01;011;0.385504274171674
2020-06-20;01;011;0.393672225623208
2020-06-21;01;011;0.392166826952111
2020-06-22;01;011;0.372757664685806
2020-06-23;01;011;0.358073606261999
2020-06-24;01;011;0.358337504924913
2020-06-25;01;011;0.361133051004041
2020-06-26;01;011;0.353440743311733
2020-06-27;01;011;0.346731662918442
2020-06-28;01;011;0.332612061589539
2020-06-29;01;011;0.33264916734093
2020-06-30;01;011;0.336902978046354
2020-07-01;01;011;0.32866714060793
2020-07-02;01;011;0.333522416051441
2020-07-03;01;011;0.360775163304188
2020-07-04;01;011;0.341978170822985
2020-07-05;01;011;0.364299599394414
2020-07-06;01;011;0.378744043838858
2020-07-07;01;011;0.379699610011816
2020-07-08;01;011;0.36258651477372
2020-07-09;01;011;0.334066015664986
2020-07-10;01;011;0.294325755924726
2020-07-11;01;011;0.268654434764683
2020-07-12;01;011;0.258237768098017
2020-07-13;01;011;0.250301260161509
2020-07-14;01;011;0.245987940630798
2020-07-15;01;011;0.254916512059369
2020-07-16;01;011;0.272232529375387
2020-07-17;01;011;0.280156808486106
2020-07-18;01;011;0.309136400322841
2020-07-19;01;011;0.3397486452208
2020-07-20;01;011;0.349901191087632
2020-07-21;01;011;0.329742460928902
2020-07-22;01;011;0.332814657549485
2020-07-23;01;011;0.349235018797433
2020-07-24;01;011;0.366027957952318
2020-07-25;01;011;0.391385100809461
2020-07-26;01;011;0.395860575209748
2020-07-27;01;011;0.390483385813188
2020-07-28;01;011;0.411435766765569
2020-07-29;01;011;0.391047552828968
2020-07-30;01;011;0.373519771868949
2020-07-31;01;011;0.387763592564383
2020-08-01;01;011;0.356075917494355
2020-08-02;01;011;0.317019944227855
2020-08-03;01;011;0.299206039004749
2020-08-04;01;011;0.284920324719035
2020-08-05;01;011;0.316393356192066
2020-08-06;01;011;0.317500775904137
2020-08-07;01;011;0.291526749930111
2020-08-08;01;011;0.337637501923216
2020-08-09;01;011;0.357011918356456
2020-08-10;01;011;0.372553519612343
2020-08-11;01;011;0.405886852945676
2020-08-12;01;011;0.401933920421315
2020-08-13;01;011;0.392129998852688
2020-08-14;01;011;0.404756261478951
2020-08-15;01;011;0.384976041698731
2020-08-16;01;011;0.373898883562749
2020-08-17;01;011;0.405125989789855
2020-08-18;01;011;0.405125989789855
2020-08-19;01;011;0.422933112638995
2020-08-20;01;011;0.43057253204312
2020-08-21;01;011;0.436128087598676
2020-08-22;01;011;0.435107679435411
2020-08-23;01;011;0.402640146967878
2020-08-24;01;011;0.401449670777402
2020-08-25;01;011;0.372878242205973
2020-08-26;01;011;0.378880643166357
2020-08-27;01;011;0.374242424242424
2020-08-28;01;011;0.359116373822256
2020-08-29;01;011;0.346949968798708
2020-08-30;01;011;0.380101028265557
2020-08-31;01;011;0.347388812944646
2020-09-01;01;011;0.352150717706551
2020-09-02;01;011;0.28072214627798
2020-09-03;01;011;0.263715343556891
2020-09-04;01;011;0.250269965405631
2020-09-05;01;011;0.253932969068634
2020-09-06;01;011;0.251721558188493
2020-09-07;01;011;0.251721558188493
2020-09-08;01;011;0.251721558188493
2020-09-09;01;011;0.302741966351758
2020-09-10;01;011;0.324045224497122
2020-09-11;01;011;0.326086040823652
2020-09-12;01;011;0.349895564633176
2020-09-13;01;011;0.321453418543971
2020-09-14;01;011;0.313689443388692
2020-09-15;01;011;0.30178468148393
2020-09-16;01;011;0.267345905973725
2020-09-17;01;011;0.274864702966207
2020-09-18;01;011;0.274864702966207
2020-09-19;01;011;0.229410157511661
2020-09-20;01;011;0.246393174494678
2020-09-21;01;011;0.248272873742799
2020-09-22;01;011;0.26017763564756
2020-09-23;01;011;0.261963349933275
2020-09-24;01;011;0.23314129479543
2020-09-25;01;011;0.290441137809559
2020-09-26;01;011;0.312086159454581
2020-09-27;01;011;0.354757773554766
2020-09-28;01;011;0.400497121925693
2020-09-29;01;011;0.451779173207745
2020-09-30;01;011;0.474228152799581
2020-10-01;01;011;0.482164660736089
2020-10-02;01;011;0.446200624772053
2020-10-03;01;011;0.463516642088071
2020-10-04;01;011;0.465217322360179
2020-10-05;01;011;0.419979227122084
2020-10-06;01;011;0.356792413935271
2020-10-07;01;011;0.385137085137085
2020-10-08;01;011;0.365295815295815
2020-10-09;01;011;0.376839826839827
2020-10-10;01;011;0.36453634085213
2020-10-11;01;011;0.352631578947368
2020-10-12;01;011;0.39390142021721
2020-10-13;01;011;0.409207542666189
2020-10-14;01;011;0.413175796634443
2020-10-15;01;011;0.482903687790906
2020-10-16;01;011;0.502744957632176
2020-10-17;01;011;0.545351473922903
2020-10-18;01;011;0.566359877284247
2020-10-19;01;011;0.558423369347739
2020-10-20;01;011;0.582590931109286
2020-10-21;01;011;0.603153701672056
2020-10-22;01;011;0.585013112102895
2020-10-23;01;011;0.540640817730601
2020-10-24;01;011;0.493021770111553
2020-10-25;01;011;0.489870509607352
2020-10-26;01;011;0.50687731232844
2020-10-27;01;011;0.522598433312719
2020-10-28;01;011;0.525845186559472
2020-10-29;01;011;0.527288188002474
2020-10-30;01;011;0.566249226963513
2020-10-31;01;011;0.61386827458256
2020-11-01;01;011;0.590516626230912
2020-11-02;01;011;0.583713905142477
2020-11-03;01;011;0.57443746729461
2020-11-04;01;011;0.538723181580324
2020-11-05;01;011;0.524208284712486
2020-11-06;01;011;0.501231261735463
2020-11-07;01;011;0.463136023640225
2020-03-22;01;014;NA
2020-03-27;01;014;NA
2020-03-30;01;014;NA
2020-04-01;01;014;NA
2020-04-02;01;014;NA
2020-04-03;01;014;NA
2020-04-04;01;014;0.142857142857143
2020-04-05;01;014;0.19047619047619
2020-04-06;01;014;0.19047619047619
2020-04-07;01;014;0.19047619047619
2020-04-08;01;014;0.0476190476190476
2020-04-09;01;014;0.0476190476190476
2020-04-10;01;014;0.142857142857143
2020-04-11;01;014;0.142857142857143
2020-04-13;01;014;NA
2020-04-14;01;014;NA
2020-04-15;01;014;NA
2020-04-16;01;014;NA
2020-04-19;01;014;NA
2020-04-25;01;014;NA
2020-04-26;01;014;NA
2020-04-28;01;014;NA
2020-04-29;01;014;0.19047619047619
2020-04-30;01;014;0.0476190476190476
2020-05-01;01;014;0.0476190476190476
2020-05-02;01;014;0.0476190476190476
2020-05-03;01;014;0.0476190476190476
2020-05-05;01;014;0.19047619047619
2020-05-06;01;014;0.19047619047619
2020-05-07;01;014;0.142857142857143
2020-05-09;01;014;0.142857142857143
2020-05-10;01;014;0.142857142857143
2020-05-11;01;014;0.166666666666667
2020-05-12;01;014;0.166666666666667
2020-05-13;01;014;0.0238095238095238
2020-05-14;01;014;0.0714285714285714
2020-05-15;01;014;0.0714285714285714
2020-05-16;01;014;0.0714285714285714
2020-05-17;01;014;0.142857142857143
2020-05-18;01;014;0.133333333333333
2020-05-19;01;014;0.133333333333333
2020-05-20;01;014;0.147619047619048
2020-05-21;01;014;0.128571428571429
2020-05-22;01;014;0.182142857142857
2020-05-23;01;014;0.217857142857143
2020-05-24;01;014;0.146428571428571
2020-05-25;01;014;0.155952380952381
