fecha_primeros_sintomas;prop2d
2020-09-11;0.465967240364655
2020-09-12;0.464982266787704
2020-09-13;0.460780504657916
2020-09-14;0.465915031904107
2020-09-15;0.457326219319926
2020-09-16;0.441921432384403
2020-09-17;0.423930993531467
2020-09-18;0.407860747349676
2020-09-19;0.404826977921139
2020-09-20;0.405967158238037
2020-09-21;0.406660764218462
2020-09-22;0.418280989651956
2020-09-23;0.438578590188312
2020-09-24;0.464523388076096
2020-09-25;0.481035096786455
2020-09-26;0.494080565084507
2020-09-27;0.50789325748296
2020-09-28;0.514678315767038
2020-09-29;0.519419780381094
2020-09-30;0.520629629755658
2020-10-01;0.519872098350038
2020-10-02;0.520944027319541
2020-10-03;0.519769219390533
2020-10-04;0.517183944020868
2020-10-05;0.519371782107714
2020-10-06;0.518764665646939
2020-10-07;0.524783765633316
