"fecha";"region";"provincia";"r.estimado";"r.liminf";"r.lisup";"r.liminf80";"r.lisup80"
"2020-12-07";11;111;1.32899295461627;0.671200207593072;1.98678570163947;0.899089702272251;1.75889620696029
"2020-12-08";11;111;1.2967584815834;0.65407134195719;1.93944562120961;0.876743273420545;1.71677368974625
"2020-12-09";11;111;1.27941810207326;0.651003306069637;1.90783289807688;0.868747180441019;1.6900890237055
"2020-12-10";11;111;1.26988652585579;0.64035805596214;1.89941499574943;0.858526939501502;1.68124611221007
"2020-12-11";11;111;1.2553632972001;0.657777727772525;1.85294886662768;0.86485807797447;1.64586851642573
"2020-12-12";11;111;1.27298607921396;0.701267893238562;1.84470426518935;0.89936238666258;1.64660977176534
"2020-12-13";11;111;1.25542662267642;0.707904560220086;1.80294868513275;0.897604689769276;1.61324855558356
"2020-12-14";11;111;1.30878429521045;0.748306498068876;1.86926209235202;0.942521567467446;1.67504702295345
"2020-12-15";11;111;1.29873593818621;0.743671398439492;1.85380047793293;0.936015294230467;1.66145658214196
"2020-12-16";11;111;1.28957338893356;0.729790078506528;1.8493566993606;0.923798730754699;1.65534804711243
"2020-12-17";11;111;1.27139329884534;0.720580843399218;1.82220575429145;0.911492343350905;1.63129425433977
"2020-12-18";11;111;1.22488891083707;0.714902409495132;1.73487541217901;0.891635946882428;1.55814187479171
"2020-12-19";11;111;1.20151145548762;0.717256018389402;1.68576689258584;0.88506802172322;1.51795488925202
"2020-12-20";11;111;1.22051041349735;0.753279820270222;1.68774100672448;0.915181470135557;1.52583935685915
"2020-12-21";11;111;1.25975576161989;0.775213954708788;1.74429756853099;0.943150502287793;1.57636102095199
"2020-12-22";11;111;1.26630569655235;0.80019113799968;1.73242025510501;0.961715203096295;1.5708961900084
"2020-12-23";11;111;1.23400725321096;0.776194894843688;1.69181961157824;0.934848887468051;1.53316561895388
"2020-12-24";11;111;1.21419678300592;0.780885945398547;1.6475076206133;0.931032665533787;1.49736090047806
"2020-12-25";11;111;1.18001630613993;0.772720227026111;1.58731238525374;0.913839653717982;1.44619295856187
"2020-12-26";11;111;1.16408127450774;0.764202229051591;1.56396031996389;0.902765161924661;1.42539738709082
"2020-12-27";11;111;1.12472475937757;0.735279039600135;1.514170479155;0.870237395368563;1.37921212338657
"2020-12-28";11;111;1.0417301610171;0.65145171590727;1.43200860612692;0.786744715289548;1.29671560674464
"2020-12-29";11;111;0.988729737643571;0.626552660738709;1.35090681454843;0.752084490416324;1.22537498487082
"2020-12-30";11;111;1.00196135014667;0.638773620109313;1.36514908018404;0.764655536855479;1.23926716343787
"2020-12-31";11;111;0.99037132563337;0.623523662022953;1.35721898924379;0.750684511186755;1.23005814007998
"2021-01-01";11;111;0.98045489312829;0.627312961102198;1.33359682515438;0.749701480469356;1.21120830578722
"2021-01-02";11;111;0.939683632872057;0.600001106836789;1.27936615890733;0.717713781126877;1.16165348461724
"2021-01-03";11;111;0.92317898073015;0.58719412613248;1.25916383532782;0.703618768528166;1.14273919293213
"2021-01-04";11;111;0.908878202201889;0.560020080320263;1.25773632408352;0.68092634922372;1.13683005518006
"2021-01-05";11;111;0.939211238047777;0.579696610742722;1.29872586535283;0.704294893415762;1.17412758267979
"2021-01-06";11;111;0.936312578162513;0.556290048557722;1.3163351077673;0.688031812368846;1.18459334395618
"2021-01-07";11;111;0.970255889807543;0.57730750643574;1.36320427317935;0.713533130616473;1.22697864899861
"2021-01-08";11;111;1.05720395146747;0.650769935383884;1.46363796755106;0.791659040817048;1.3227488621179
"2021-01-09";11;111;1.16121785708439;0.751367194733501;1.57106851943528;0.893412024139134;1.42902369002964
"2021-01-10";11;111;1.25788458031745;0.833988609850307;1.6817805507846;0.980892071346755;1.53487708928815
"2021-01-11";11;111;1.35635289484338;0.903278487538778;1.80942730214798;1.06029268141477;1.65241310827199
"2021-01-12";11;111;1.40748444940096;0.947066084989524;1.86790281381239;1.10658379985731;1.7083850989446
"2021-01-13";11;111;1.47197523561387;0.992433303176955;1.95151716805078;1.15855996612875;1.78539050509899
"2021-01-14";11;111;1.50353300777263;1.01604284161237;1.99102317393289;1.18490016131256;1.8221658542327
"2021-01-15";11;111;1.48365759791623;1.00060673409022;1.96670846174223;1.16791589497461;1.79939930085785
"2021-01-16";11;111;1.47458355914066;1.01689138265197;1.93227573562934;1.17539903087068;1.77376808741064
"2021-01-17";11;111;1.44193625298057;1.01440271742819;1.86946978853296;1.16245584683256;1.72141665912859
"2021-01-18";11;111;1.39788927068441;0.990527899420708;1.80525064194812;1.1316107205966;1.66416782077223
"2021-01-19";11;111;1.3171971172142;0.949767517920171;1.68462671650822;1.07702163106329;1.55737260336511
"2021-01-20";11;111;1.21548895575076;0.890806669964111;1.5401712415374;1.00326747184427;1.42771043965725
"2021-01-21";11;111;1.18444783542354;0.881323096309966;1.48757257453712;0.986345728110077;1.38254994273701
"2021-01-22";11;111;1.16190526457713;0.864264701834868;1.45954582731939;0.967418090261883;1.35639243889238
"2021-01-23";11;111;1.11514450906052;0.839046074888818;1.39124294323223;0.934729627216729;1.29555939090432
"2021-01-24";11;111;1.04998633235718;0.794741047757058;1.30523161695729;0.883196697376046;1.21677596733831
"2021-01-25";11;111;1.01637834514005;0.755136130499686;1.27762055978041;0.845704102182437;1.18705258809766
"2021-01-26";11;111;1.01680557319314;0.762857514813515;1.27075363157277;0.850887153777564;1.18272399260872
"2021-01-27";11;111;1.05277030282166;0.804758965406824;1.30078164023649;0.89071398604598;1.21482661959733
"2021-01-28";11;111;1.03115834098405;0.790631080723752;1.27168560124435;0.873989266746856;1.18832741522125
"2021-01-29";11;111;0.99750530213266;0.752577104574426;1.2424334996909;0.837479734497031;1.15753086976829
"2021-01-30";11;111;0.964727273411959;0.721947873365427;1.20750667345849;0.806108467532534;1.12334607929138
"2021-01-31";11;111;0.946918513133497;0.70942173104466;1.18441529522233;0.791742028113136;1.10209499815386
"2021-02-01";11;111;0.939009815596848;0.696235299490501;1.1817843317032;0.78039139326355;1.09762823793015
"2021-02-02";11;111;0.926039509124135;0.68438821235778;1.16769080589049;0.76815172733712;1.08392729091115
"2021-02-03";11;111;0.891206613135718;0.65383523425246;1.12857799201898;0.736111119012655;1.04630210725878
"2021-02-04";11;111;0.899676614220707;0.65418442579172;1.14516880264969;0.739276251183919;1.06007697725749
