"fecha";"region";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-05-16";6;6.07983548977209;4.43967739689606;7.67357877349876
"2020-05-17";6;4.91038410272606;3.32723550369654;6.76294039833996
"2020-05-18";6;7.44503628931763;5.34527068410384;9.28548437384909
"2020-05-19";6;7.10651088780431;5.24436892508347;9.08115831183285
"2020-05-20";6;8.14125842655815;6.25590905926263;10.1936002050324
"2020-05-21";6;7.03083456853903;4.94418619199789;9.18206007085321
"2020-05-22";6;8.26990816930912;6.35176573033198;10.8999125181749
"2020-05-23";6;6.50765894801844;4.64148091493679;8.3773685426658
"2020-05-24";6;6.4688117707956;4.63895837096128;8.48079284566168
"2020-05-25";6;9.10234768122713;7.06312313142555;12.0073093234234
"2020-05-26";6;6.93649142385499;5.04508795101825;8.98025655281248
"2020-05-27";6;7.6841734581959;5.54707420214457;9.89089492797128
"2020-05-28";6;7.09591620310717;4.84328443297752;9.29052946180011
"2020-05-29";6;7.93844589092722;5.95320378220153;9.89341747194679
"2020-05-30";6;6.75587727520854;4.94418619199789;8.78097557874726
"2020-05-31";6;7.11912360768185;5.34779322807934;9.18458261482872
"2020-06-01";6;12.0643188172699;9.28296182987358;14.938505422965
"2020-06-02";6;11.4664758950743;8.87935479379212;14.3280497808918
"2020-06-03";6;10.8388669539676;8.17304248064957;13.6242600117248
"2020-06-04";6;10.4821792358306;8.27142169569442;13.0213720015781
"2020-06-05";6;11.6556666932375;9.28296182987358;14.4339966278632
"2020-06-06";6;11.1748698115054;9.18206007085321;13.6242600117248
"2020-06-07";6;11.2611408154678;8.47070266975964;14.0253445038307
"2020-06-08";6;16.9323241812075;14.2195803899449;19.9835933739833
"2020-06-09";6;14.4758708578567;11.5002779843461;17.7713223074618
"2020-06-10";6;16.1922097787931;13.1147061286719;19.2798036048162
"2020-06-11";6;16.6755292045006;13.5183131647534;19.9911610059098
"2020-06-12";6;18.8847732182515;15.6372501041811;23.0131686885698
"2020-06-13";6;20.2166764373203;16.3385173293726;24.4182256829283
"2020-06-14";6;20.6394548076157;17.4560043105231;24.8218327190098
"2020-06-15";6;26.1668531667513;22.1983869844803;30.5757555271461
"2020-06-16";6;24.6795612387911;20.7832398142197;28.9613273828203
"2020-06-17";6;24.4722081240042;20.4805345371586;28.3559168286981
"2020-06-18";6;25.1124297849884;20.4830570811341;29.2665552038569
"2020-06-19";6;25.2779086697818;21.4895521273622;29.3649344189017
"2020-06-20";6;26.3373771394957;21.3836052803909;30.8759382602317
"2020-06-21";6;22.6347870922434;18.5659236597472;27.0416714174578
"2020-06-22";6;28.2726728775063;23.510109851745;32.3919871895127
"2020-06-23";6;26.2087273967447;21.989015834513;31.5847731173498
"2020-06-24";6;23.4717671833173;19.5673736180243;27.2434749354986
"2020-06-25";6;22.2987842347056;18.5583560278206;25.833372853189
"2020-06-26";6;20.1924600151554;16.7421243654541;24.0171411908224
"2020-06-27";6;17.148253945511;14.2271480218715;21.1944144822277
"2020-06-28";6;18.5099231834909;15.2311205241241;22.4128032223986
"2020-06-29";6;19.1526673884506;15.5363483451607;22.9072218415984
"2020-06-30";6;21.3023793643795;17.7561870436087;24.9303021099567
"2020-07-01";6;21.0803954945347;17.6578078285639;25.3263415141116
"2020-07-02";6;18.144154307042;14.7266117290223;21.9007267953702
"2020-07-03";6;18.5144637626468;15.0267944621079;22.1151430332885
"2020-07-04";6;15.1741110302776;12.307492056509;18.1623166236657
"2020-07-05";6;12.8589201695553;9.78747062497541;16.0509473161646
"2020-07-06";6;19.1632620731477;15.5388708891362;23.1090253596391
"2020-07-07";6;16.8783417401316;13.3190321906882;19.9810708300078
"2020-07-08";6;14.8749373147822;12.0047867794479;17.4560043105231
"2020-07-09";6;15.6004209621386;12.9129026106312;18.7702497217634
"2020-07-10";6;14.2110037404282;11.6995589584113;17.0549198184172
"2020-07-11";6;12.3387716018053;9.58062201898366;15.0368846380099
"2020-07-12";6;12.2489690362772;9.58314456295917;15.1403089410058
"2020-07-13";6;13.9355419383026;11.192527619334;16.7496919973806
"2020-07-14";6;12.8160369219717;10.08260827011;15.4404916740914
"2020-07-15";6;12.2414014043507;9.68152377800402;15.1377863970303
"2020-07-16";6;11.4392324201388;8.87935479379212;14.640845233855
"2020-07-17";6;12.80796478125;9.88584984002026;15.5413934331117
"2020-07-18";6;12.0668413612455;9.38386358889395;14.8376036639447
"2020-07-19";6;9.54328836814612;7.06312313142555;11.7071265903379
"2020-07-20";6;13.2307431515454;10.5921621531628;16.449509264295
"2020-07-21";6;9.00447297497737;6.75789531038895;11.3009970102809
"2020-07-22";6;8.98227458799289;6.96222137240518;11.5053230722971
"2020-07-23";6;8.73304724321259;6.75789531038895;11.202617795236
"2020-07-24";6;8.2663766077434;6.25590905926263;10.2945019640527
"2020-07-25";6;7.87084171238357;5.84977947920566;9.79251571292643
"2020-07-26";6;7.32950377523931;5.75140026416081;9.29052946180011
"2020-07-27";6;11.3186548181094;8.77593049079625;13.9320103767369
"2020-07-28";6;11.1047430889863;8.77845303477175;13.9244427448104
"2020-07-29";6;10.6895323506175;8.17051993667406;13.6293050996758
"2020-07-30";6;10.9730662934647;8.77845303477175;13.5233582527044
"2020-07-31";6;10.7026495792901;8.3748459986903;13.6242600117248
"2020-08-01";6;12.069363905221;9.78242553702439;14.7392244488998
"2020-08-02";6;8.99186025509983;6.85879706940931;11.603702287342
"2020-08-03";6;13.2029951678148;10.4836927622159;16.2451832022788
"2020-08-04";6;11.6031977785469;9.1770149829022;14.4289515399122
"2020-08-05";6;9.96354419446594;7.7694354445681;12.5143406625008
"2020-08-06";6;9.80109236244316;7.36582840848664;12.4109163595049
"2020-08-07";6;10.5371706944967;7.87033720358847;13.119751216623
"2020-08-08";6;8.63819958973345;6.55609179234822;10.6955864561587
"2020-08-09";6;7.8501568517844;5.95320378220153;10.1961227490079
"2020-08-10";6;10.7581455467513;8.47322521373515;13.119751216623
"2020-08-11";6;9.88988591038108;7.66853368554774;12.4134389034804
"2020-08-12";6;7.96871641863333;5.95320378220153;10.6981090001342
"2020-08-13";6;8.0171492629631;6.05158299724639;9.98927414301614
"2020-08-14";6;8.22601590413526;6.15500730024227;10.3928811790976
"2020-08-15";6;7.59134383989716;5.44364989914869;9.69918158583259
"2020-08-16";6;7.06261862263045;5.14598971003862;9.28296182987358
"2020-08-17";6;10.3192228950127;7.86781465961296;12.9179476985822
"2020-08-18";6;10.2339609086405;8.0721407216292;12.7161441805415
"2020-08-19";6;9.24260112626543;6.95717628445417;11.5078456162726
"2020-08-20";6;11.8357763330888;9.47719771598778;14.8451712958712
"2020-08-21";6;9.78343455461459;7.26492664946628;12.0123544113745
"2020-08-22";6;8.65737092394732;6.55609179234822;11.0991934922402
"2020-08-23";6;9.24613268783115;7.26492664946628;11.6062248313175
"2020-08-24";6;11.9825883924634;9.18206007085321;14.8325585759937
"2020-08-25";6;12.5113136097302;9.68656886595504;15.2412107000261
"2020-08-26";6;12.3463392337319;9.38134104491844;15.0394071819854
"2020-08-27";6;12.2333292636291;9.676478690053;14.9359828789895
"2020-08-28";6;11.7434512235852;9.18206007085321;14.9359828789895
"2020-08-29";6;10.7929566536133;8.3748459986903;13.4199339497085
"2020-08-30";6;9.29708807613643;7.4642076235315;11.5028005283216
"2020-08-31";6;13.3573748591159;10.5946846971383;16.3561751372012
"2020-09-01";6;13.0637507403667;10.8973899741994;15.8466212541483
"2020-09-02";6;11.7298294861174;8.97773400883698;14.1287688068266
"2020-09-03";6;12.5844673850199;9.57557693103264;15.6448177361076
"2020-09-04";6;11.1582210212671;8.97773400883698;13.82354098579
"2020-09-05";6;8.2916020474985;6.45771257730336;10.7006315441097
"2020-09-06";6;7.99696891115903;6.15500730024227;10.2919794200772
"2020-09-07";6;10.2717990682732;7.66601114157223;12.6202875094722
"2020-09-08";6;10.8686329728786;8.27394423966993;13.5233582527044
"2020-09-09";6;10.2985380344136;7.7669129005926;12.7161441805415
"2020-09-10";6;8.92526509414639;6.65951609534409;11.4069438572523
"2020-09-11";6;8.50198221505596;6.45266748935234;10.6022523290649
"2020-09-12";6;7.90212125767989;5.54455165816906;10.0901759020365
"2020-09-13";6;7.97224798019904;5.95068123822603;10.1936002050324
"2020-09-14";6;10.5553330111204;8.57664951673103;13.2206529756433
"2020-09-15";6;8.96915735932025;6.95969882842968;11.3009970102809
"2020-09-16";6;7.9328962941811;5.7488777201853;9.78747062497541
"2020-09-17";6;7.7951653931183;5.64797596116493;9.78747062497541
"2020-09-18";6;7.53332532846045;5.44869498709971;9.38890867684496
"2020-09-19";6;6.98492426818477;5.24689146905898;8.87935479379212
"2020-09-20";6;6.57374960017678;4.73733758600614;8.57664951673103
"2020-09-21";6;8.47070266975964;6.0541055412219;10.7964882151791
"2020-09-22";6;8.38241363061682;6.25338651528712;10.6955864561587
