"fecha";"region";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-09-10";5;156;125;187
"2020-09-11";5;139;113;170
"2020-09-12";5;107;83;133
"2020-09-13";5;105;80;132
"2020-09-14";5;108;84;133
"2020-09-15";5;101;75;125
"2020-09-16";5;111;86;136
"2020-09-17";5;119;96;146
"2020-09-18";5;110;88;137
"2020-09-19";5;105;83;134
"2020-09-20";5;105;82;128
"2020-09-21";5;138;110;165
"2020-09-22";5;117;90;147
"2020-09-23";5;115;90;141
"2020-09-24";5;119;93;145
"2020-09-25";5;106;84;129
"2020-09-26";5;103;79;130
"2020-09-27";5;88;69;110
"2020-09-28";5;137;114;169
"2020-09-29";5;114;90;137
"2020-09-30";5;115;87;142
"2020-10-01";5;130;99;158
"2020-10-02";5;106;83;132
"2020-10-03";5;97;75;121
"2020-10-04";5;79;60;101
"2020-10-05";5;103;82;130
"2020-10-06";5;115;88;140
"2020-10-07";5;92;70;120
"2020-10-08";5;87;64;115
"2020-10-09";5;97;72;125
"2020-10-10";5;83;62;105
"2020-10-11";5;76;56;97
"2020-10-12";5;94;73;118
"2020-10-13";5;95;73;119
"2020-10-14";5;90;67;115
"2020-10-15";5;85;65;105
"2020-10-16";5;87;63;116
"2020-10-17";5;68;50;88
"2020-10-18";5;67;47;91
"2020-10-19";5;89;66;110
"2020-10-20";5;75;56;93
"2020-10-21";5;75;55;95
"2020-10-22";5;68;53;88
"2020-10-23";5;64;45;87
"2020-10-24";5;63;45;82
"2020-10-25";5;63;47;80
"2020-10-26";5;79;58;102
"2020-10-27";5;74;53;94
"2020-10-28";5;74;56;93
"2020-10-29";5;67;49;88
"2020-10-30";5;76;57;95
"2020-10-31";5;61;42;77
"2020-11-01";5;66;50;85
"2020-11-02";5;87;64;110
"2020-11-03";5;84;62;104
"2020-11-04";5;73;51;97
"2020-11-05";5;65;49;81
"2020-11-06";5;66;46;86
"2020-11-07";5;65;46;85
"2020-11-08";5;60;44;80
"2020-11-09";5;80;58;100
"2020-11-10";5;77;61;101
"2020-11-11";5;71;56;90
"2020-11-12";5;66;49;87
"2020-11-13";5;59;42;76
"2020-11-14";5;54;39;71
"2020-11-15";5;49;32;65
"2020-11-16";5;74;54;96
"2020-11-17";5;72;55;94
"2020-11-18";5;80;60;104
"2020-11-19";5;75;53;94
"2020-11-20";5;71;54;91
"2020-11-21";5;63;44;81
"2020-11-22";5;63;45;83
"2020-11-23";5;95;72;118
"2020-11-24";5;86;65;114
"2020-11-25";5;96;77;124
"2020-11-26";5;75;54;101
"2020-11-27";5;75;53;100
"2020-11-28";5;72;52;93
"2020-11-29";5;69;51;92
"2020-11-30";5;104;79;132
"2020-12-01";5;109;86;138
"2020-12-02";5;109;83;131
"2020-12-03";5;101;74;127
"2020-12-04";5;94;70;115
"2020-12-05";5;78;59;98
"2020-12-06";5;78;55;99
"2020-12-07";5;103;80;125
"2020-12-08";5;96;76;125
"2020-12-09";5;100;78;128
"2020-12-10";5;106;82;132
"2020-12-11";5;115;89;141
"2020-12-12";5;107;83;129
"2020-12-13";5;115;91;142
"2020-12-14";5;167;136;202
"2020-12-15";5;134;104;163
"2020-12-16";5;119;93;143
"2020-12-17";5;133;103;160
"2020-12-18";5;129;99;158
"2020-12-19";5;120;92;148
"2020-12-20";5;113;84;147
"2020-12-21";5;168;135;203
"2020-12-22";5;143;116;172
"2020-12-23";5;130;105;156
"2020-12-24";5;131;100;161
"2020-12-25";5;145;119;173
"2020-12-26";5;157;132;191
"2020-12-27";5;190;155;222
"2020-12-28";5;252;212;292
"2020-12-29";5;226;190;270
"2020-12-30";5;209;166;250
"2020-12-31";5;195;160;231
"2021-01-01";5;201;167;237
"2021-01-02";5;215;180;252
"2021-01-03";5;218;184;264
"2021-01-04";5;346;300;402
"2021-01-05";5;326;280;371
"2021-01-06";5;295;246;345
"2021-01-07";5;288;244;332
"2021-01-08";5;280;233;324
"2021-01-09";5;235;191;273
"2021-01-10";5;216;180;258
"2021-01-11";5;265;224;311
"2021-01-12";5;241;199;279
"2021-01-13";5;251;212;291
"2021-01-14";5;233;197;270
"2021-01-15";5;254;218;296
"2021-01-16";5;225;187;260
"2021-01-17";5;219;183;259
"2021-01-18";5;275;234;320
"2021-01-19";5;243;210;288
"2021-01-20";5;258;218;298
"2021-01-21";5;213;179;253
"2021-01-22";5;234;199;273
"2021-01-23";5;191;151;224
"2021-01-24";5;181;148;220
"2021-01-25";5;310;258;366
"2021-01-26";5;209;163;266
"2021-01-27";5;235;171;312
"2020-04-01";13;229;198;265
"2020-04-02";13;211;175;249
"2020-04-03";13;211;174;249
"2020-04-04";13;224;185;262
"2020-04-05";13;209;174;244
"2020-04-06";13;278;232;317
"2020-04-07";13;242;207;282
"2020-04-08";13;243;203;282
"2020-04-09";13;270;227;314
"2020-04-10";13;286;238;332
"2020-04-11";13;229;191;266
"2020-04-12";13;238;199;280
"2020-04-13";13;376;326;430
"2020-04-14";13;352;310;399
"2020-04-15";13;412;361;469
"2020-04-16";13;397;348;444
"2020-04-17";13;422;373;486
"2020-04-18";13;423;373;478
"2020-04-19";13;410;359;468
"2020-04-20";13;729;666;793
"2020-04-21";13;602;540;669
"2020-04-22";13;680;616;749
"2020-04-23";13;756;683;832
"2020-04-24";13;913;843;1000
"2020-04-25";13;912;837;998
"2020-04-26";13;944;868;1015
"2020-04-27";13;1513;1405;1609
"2020-04-28";13;1460;1358;1571
"2020-04-29";13;1504;1413;1624
"2020-04-30";13;1816;1698;1943
"2020-05-01";13;2593;2458;2749
"2020-05-02";13;2438;2304;2567
"2020-05-03";13;2512;2377;2664
"2020-05-04";13;3534;3385;3700
"2020-05-05";13;3205;3036;3357
"2020-05-06";13;3114;2941;3289
"2020-05-07";13;3299;3150;3456
"2020-05-08";13;3728;3557;3906
"2020-05-09";13;3559;3390;3726
"2020-05-10";13;3870;3693;4056
"2020-05-11";13;4577;4410;4736
"2020-05-12";13;4134;3972;4334
"2020-05-13";13;3715;3574;3903
"2020-05-14";13;3628;3472;3811
"2020-05-15";13;4662;4480;4837
"2020-05-16";13;4106;3928;4275
"2020-05-17";13;3999;3810;4157
"2020-05-18";13;5213;5030;5387
"2020-05-19";13;4321;4125;4491
"2020-05-20";13;4972;4796;5137
"2020-05-21";13;3961;3777;4144
"2020-05-22";13;4815;4636;4987
"2020-05-23";13;4227;4077;4407
"2020-05-24";13;3783;3621;3931
"2020-05-25";13;5138;4936;5371
"2020-05-26";13;3984;3802;4158
"2020-05-27";13;3981;3808;4148
"2020-05-28";13;4182;4008;4381
"2020-05-29";13;4364;4180;4561
"2020-05-30";13;3935;3777;4111
"2020-05-31";13;3610;3449;3768
"2020-06-01";13;5670;5470;5865
"2020-06-02";13;3621;3458;3764
"2020-06-03";13;3418;3218;3577
"2020-06-04";13;3353;3206;3509
"2020-06-05";13;3896;3732;4068
"2020-06-06";13;3270;3109;3427
"2020-06-07";13;2905;2758;3073
"2020-06-08";13;3844;3689;3991
"2020-06-09";13;2948;2797;3100
"2020-06-10";13;3069;2920;3219
"2020-06-11";13;2734;2602;2874
"2020-06-12";13;3012;2835;3162
"2020-06-13";13;2756;2607;2897
"2020-06-14";13;2458;2328;2588
"2020-06-15";13;3124;2968;3281
"2020-06-16";13;2584;2444;2734
"2020-06-17";13;2303;2173;2433
"2020-06-18";13;2446;2302;2584
"2020-06-19";13;2470;2347;2597
"2020-06-20";13;2272;2133;2387
"2020-06-21";13;1871;1775;1962
"2020-06-22";13;2279;2155;2399
"2020-06-23";13;1945;1820;2057
"2020-06-24";13;1802;1668;1936
"2020-06-25";13;1699;1603;1815
"2020-06-26";13;1817;1715;1958
"2020-06-27";13;1496;1397;1605
"2020-06-28";13;1402;1300;1491
"2020-06-29";13;1547;1427;1671
"2020-06-30";13;1590;1479;1697
"2020-07-01";13;1736;1642;1864
"2020-07-02";13;1220;1122;1319
"2020-07-03";13;1255;1155;1356
"2020-07-04";13;1158;1062;1255
"2020-07-05";13;1113;1032;1205
"2020-07-06";13;1353;1263;1450
"2020-07-07";13;1174;1077;1274
"2020-07-08";13;1041;942;1127
"2020-07-09";13;1048;953;1140
"2020-07-10";13;1205;1115;1297
"2020-07-11";13;928;844;1004
"2020-07-12";13;831;765;894
"2020-07-13";13;1064;979;1151
"2020-07-14";13;962;876;1036
"2020-07-15";13;839;765;919
"2020-07-16";13;696;634;768
"2020-07-17";13;879;793;955
"2020-07-18";13;722;652;810
"2020-07-19";13;630;574;691
"2020-07-20";13;906;842;976
"2020-07-21";13;784;710;856
"2020-07-22";13;696;622;775
"2020-07-23";13;758;683;829
"2020-07-24";13;717;655;784
"2020-07-25";13;632;562;697
"2020-07-26";13;540;480;601
"2020-07-27";13;753;680;823
"2020-07-28";13;653;587;729
"2020-07-29";13;630;564;698
"2020-07-30";13;676;602;750
"2020-07-31";13;696;633;763
"2020-08-01";13;644;585;707
"2020-08-02";13;486;432;542
"2020-08-03";13;678;619;752
"2020-08-04";13;632;568;708
"2020-08-05";13;599;535;671
"2020-08-06";13;598;537;661
"2020-08-07";13;549;489;608
"2020-08-08";13;470;414;536
"2020-08-09";13;400;353;448
"2020-08-10";13;604;534;668
"2020-08-11";13;587;524;642
"2020-08-12";13;573;515;625
"2020-08-13";13;481;431;537
"2020-08-14";13;496;434;552
"2020-08-15";13;418;371;472
"2020-08-16";13;350;302;395
"2020-08-17";13;561;502;619
"2020-08-18";13;553;498;621
"2020-08-19";13;558;501;615
"2020-08-20";13;565;508;626
"2020-08-21";13;530;474;586
"2020-08-22";13;397;348;446
"2020-08-23";13;369;322;415
"2020-08-24";13;565;503;633
"2020-08-25";13;577;515;647
"2020-08-26";13;583;533;633
"2020-08-27";13;523;470;580
"2020-08-28";13;540;481;602
"2020-08-29";13;408;353;469
"2020-08-30";13;364;323;433
"2020-08-31";13;572;506;632
"2020-09-01";13;595;525;662
"2020-09-02";13;533;476;595
"2020-09-03";13;508;454;567
"2020-09-04";13;523;473;584
"2020-09-05";13;381;331;430
"2020-09-06";13;347;300;392
"2020-09-07";13;488;431;550
"2020-09-08";13;463;408;515
"2020-09-09";13;439;391;496
"2020-09-10";13;401;352;457
"2020-09-11";13;358;318;403
"2020-09-12";13;313;273;372
"2020-09-13";13;311;265;354
"2020-09-14";13;437;384;497
"2020-09-15";13;433;382;485
"2020-09-16";13;352;298;401
"2020-09-17";13;328;289;378
"2020-09-18";13;301;258;354
"2020-09-19";13;287;251;338
"2020-09-20";13;340;293;383
"2020-09-21";13;450;396;500
"2020-09-22";13;414;365;467
"2020-09-23";13;408;364;464
"2020-09-24";13;369;318;421
"2020-09-25";13;380;324;434
"2020-09-26";13;291;250;342
"2020-09-27";13;253;207;294
"2020-09-28";13;389;336;439
"2020-09-29";13;331;286;375
"2020-09-30";13;300;258;348
"2020-10-01";13;361;322;409
"2020-10-02";13;342;294;386
"2020-10-03";13;284;240;323
"2020-10-04";13;243;207;279
"2020-10-05";13;371;324;421
"2020-10-06";13;353;306;413
"2020-10-07";13;301;265;342
"2020-10-08";13;327;287;381
"2020-10-09";13;336;297;388
"2020-10-10";13;286;242;332
"2020-10-11";13;240;200;281
"2020-10-12";13;320;274;366
"2020-10-13";13;357;312;408
"2020-10-14";13;358;311;415
"2020-10-15";13;332;290;379
"2020-10-16";13;313;272;362
"2020-10-17";13;257;210;305
"2020-10-18";13;249;209;297
"2020-10-19";13;353;312;401
"2020-10-20";13;337;294;388
"2020-10-21";13;296;254;343
"2020-10-22";13;282;244;319
"2020-10-23";13;281;239;326
"2020-10-24";13;233;203;271
"2020-10-25";13;248;207;288
"2020-10-26";13;313;270;359
"2020-10-27";13;323;278;371
"2020-10-28";13;295;256;340
"2020-10-29";13;258;218;299
"2020-10-30";13;237;204;273
"2020-10-31";13;213;179;252
"2020-11-01";13;239;207;285
"2020-11-02";13;340;294;388
"2020-11-03";13;280;240;323
"2020-11-04";13;274;231;314
"2020-11-05";13;259;226;295
"2020-11-06";13;251;209;293
"2020-11-07";13;230;191;267
"2020-11-08";13;214;178;249
"2020-11-09";13;316;276;363
"2020-11-10";13;281;240;327
"2020-11-11";13;281;245;333
"2020-11-12";13;263;224;305
"2020-11-13";13;267;227;310
"2020-11-14";13;239;198;278
"2020-11-15";13;217;183;256
"2020-11-16";13;294;252;336
"2020-11-17";13;310;264;357
"2020-11-18";13;287;246;335
"2020-11-19";13;270;235;312
"2020-11-20";13;317;272;369
"2020-11-21";13;262;225;307
"2020-11-22";13;235;198;276
"2020-11-23";13;337;286;384
"2020-11-24";13;359;312;414
"2020-11-25";13;319;277;366
"2020-11-26";13;308;266;355
"2020-11-27";13;310;267;359
"2020-11-28";13;277;232;320
"2020-11-29";13;258;219;300
"2020-11-30";13;425;382;473
"2020-12-01";13;460;412;511
"2020-12-02";13;412;362;465
"2020-12-03";13;390;352;441
"2020-12-04";13;374;328;432
"2020-12-05";13;335;294;384
"2020-12-06";13;300;266;342
"2020-12-07";13;502;439;567
"2020-12-08";13;429;368;478
"2020-12-09";13;473;414;538
"2020-12-10";13;487;432;548
"2020-12-11";13;462;408;522
"2020-12-12";13;408;356;459
"2020-12-13";13;393;343;440
"2020-12-14";13;576;515;650
"2020-12-15";13;503;444;565
"2020-12-16";13;488;436;547
"2020-12-17";13;470;418;530
"2020-12-18";13;493;446;543
"2020-12-19";13;457;406;520
"2020-12-20";13;418;373;465
"2020-12-21";13;641;574;712
"2020-12-22";13;582;519;637
"2020-12-23";13;581;524;634
"2020-12-24";13;523;471;585
"2020-12-25";13;529;476;586
"2020-12-26";13;624;561;694
"2020-12-27";13;595;532;663
"2020-12-28";13;862;780;952
"2020-12-29";13;798;724;876
"2020-12-30";13;730;662;821
"2020-12-31";13;594;536;663
"2021-01-01";13;591;523;653
"2021-01-02";13;670;602;733
"2021-01-03";13;644;569;715
"2021-01-04";13;1013;938;1096
"2021-01-05";13;854;764;932
"2021-01-06";13;824;746;899
"2021-01-07";13;770;694;858
"2021-01-08";13;785;710;852
"2021-01-09";13;654;589;714
"2021-01-10";13;603;536;662
"2021-01-11";13;851;774;929
"2021-01-12";13;805;735;885
"2021-01-13";13;753;675;833
"2021-01-14";13;762;687;845
"2021-01-15";13;793;721;870
"2021-01-16";13;692;629;765
"2021-01-17";13;613;544;675
"2021-01-18";13;895;820;986
"2021-01-19";13;778;702;853
"2021-01-20";13;840;768;919
"2021-01-21";13;840;759;916
"2021-01-22";13;812;738;900
"2021-01-23";13;682;609;746
"2021-01-24";13;572;505;644
"2021-01-25";13;918;797;1011
"2021-01-26";13;727;627;838
"2021-01-27";13;625;483;790
"2020-04-01";6;2;0;5
"2020-04-02";6;2;0;4
"2020-04-03";6;2;0;5
"2020-04-04";6;2;0;5
"2020-04-05";6;2;0;4
"2020-04-06";6;2;0;5
"2020-04-07";6;2;0;5
"2020-04-08";6;2;0;6
"2020-04-09";6;2;0;6
"2020-04-10";6;2;0;6
"2020-04-11";6;2;0;7
"2020-04-12";6;2;0;5
"2020-04-13";6;3;0;7
"2020-04-14";6;3;0;6
"2020-04-15";6;3;0;7
"2020-04-16";6;4;0;8
"2020-04-17";6;4;1;8
"2020-04-18";6;4;1;8
"2020-04-19";6;4;0;8
"2020-04-20";6;6;2;11
"2020-04-21";6;6;2;12
"2020-04-22";6;6;2;12
"2020-04-23";6;6;2;13
"2020-04-24";6;6;2;13
"2020-04-25";6;7;2;12
"2020-04-26";6;7;2;13
"2020-04-27";6;9;4;17
"2020-04-28";6;10;5;18
"2020-04-29";6;11;5;18
"2020-04-30";6;12;5;21
"2020-05-01";6;13;6;22
"2020-05-02";6;14;7;22
"2020-05-03";6;16;7;26
"2020-05-04";6;28;17;41
"2020-05-05";6;29;18;41
"2020-05-06";6;33;21;45
"2020-05-07";6;33;21;45
"2020-05-08";6;35;23;50
"2020-05-09";6;42;30;56
"2020-05-10";6;44;30;59
"2020-05-11";6;58;40;75
"2020-05-12";6;50;34;69
"2020-05-13";6;55;40;74
"2020-05-14";6;55;37;73
"2020-05-15";6;54;40;71
"2020-05-16";6;59;43;79
"2020-05-17";6;48;35;63
"2020-05-18";6;73;53;97
"2020-05-19";6;71;51;89
"2020-05-20";6;80;59;101
"2020-05-21";6;69;50;88
"2020-05-22";6;81;58;104
"2020-05-23";6;65;47;88
"2020-05-24";6;66;46;84
"2020-05-25";6;91;69;112
"2020-05-26";6;69;50;92
"2020-05-27";6;77;57;97
"2020-05-28";6;71;51;90
"2020-05-29";6;78;57;98
"2020-05-30";6;67;48;87
"2020-05-31";6;70;48;93
"2020-06-01";6;120;96;150
"2020-06-02";6;114;89;142
"2020-06-03";6;107;86;132
"2020-06-04";6;102;81;128
"2020-06-05";6;117;92;141
"2020-06-06";6;111;88;136
"2020-06-07";6;112;88;138
"2020-06-08";6;165;138;195
"2020-06-09";6;143;116;172
"2020-06-10";6;160;132;198
"2020-06-11";6;164;134;196
"2020-06-12";6;188;152;226
"2020-06-13";6;200;162;240
"2020-06-14";6;204;172;246
"2020-06-15";6;263;228;306
"2020-06-16";6;245;205;290
"2020-06-17";6;245;207;289
"2020-06-18";6;247;204;289
"2020-06-19";6;249;206;295
"2020-06-20";6;261;221;295
"2020-06-21";6;227;191;266
"2020-06-22";6;280;235;325
"2020-06-23";6;259;216;296
"2020-06-24";6;234;195;281
"2020-06-25";6;225;182;260
"2020-06-26";6;200;166;237
"2020-06-27";6;172;142;203
"2020-06-28";6;179;147;221
"2020-06-29";6;191;153;228
"2020-06-30";6;214;175;256
"2020-07-01";6;208;173;244
"2020-07-02";6;180;148;209
"2020-07-03";6;184;149;219
"2020-07-04";6;150;119;180
"2020-07-05";6;127;101;152
"2020-07-06";6;190;151;228
"2020-07-07";6;167;139;196
"2020-07-08";6;149;121;187
"2020-07-09";6;153;124;183
"2020-07-10";6;142;114;167
"2020-07-11";6;124;99;152
"2020-07-12";6;125;99;149
"2020-07-13";6;140;116;170
"2020-07-14";6;128;103;158
"2020-07-15";6;123;94;152
"2020-07-16";6;115;87;141
"2020-07-17";6;125;101;153
"2020-07-18";6;118;92;144
"2020-07-19";6;96;72;119
"2020-07-20";6;127;102;161
"2020-07-21";6;91;66;116
"2020-07-22";6;88;65;110
"2020-07-23";6;85;64;107
"2020-07-24";6;82;63;102
"2020-07-25";6;79;60;102
"2020-07-26";6;75;57;93
"2020-07-27";6;112;86;142
"2020-07-28";6;111;86;134
"2020-07-29";6;105;83;128
"2020-07-30";6;108;85;136
"2020-07-31";6;110;86;137
"2020-08-01";6;122;94;147
"2020-08-02";6;89;65;114
"2020-08-03";6;128;100;155
"2020-08-04";6;116;90;146
"2020-08-05";6;98;74;124
"2020-08-06";6;95;74;117
"2020-08-07";6;102;78;127
"2020-08-08";6;87;67;108
"2020-08-09";6;80;61;105
"2020-08-10";6;108;84;134
"2020-08-11";6;98;73;121
"2020-08-12";6;78;61;99
"2020-08-13";6;78;60;99
"2020-08-14";6;83;62;103
"2020-08-15";6;74;56;92
"2020-08-16";6;71;53;88
"2020-08-17";6;100;79;128
"2020-08-18";6;100;77;124
"2020-08-19";6;93;72;116
"2020-08-20";6;117;93;149
"2020-08-21";6;97;75;122
"2020-08-22";6;87;65;106
"2020-08-23";6;89;66;112
"2020-08-24";6;117;93;147
"2020-08-25";6;125;101;151
"2020-08-26";6;123;99;151
"2020-08-27";6;119;93;151
"2020-08-28";6;116;89;143
"2020-08-29";6;108;84;134
"2020-08-30";6;92;74;113
"2020-08-31";6;132;108;157
"2020-09-01";6;131;105;156
"2020-09-02";6;118;93;141
"2020-09-03";6;126;100;152
"2020-09-04";6;109;84;138
"2020-09-05";6;82;63;103
"2020-09-06";6;79;58;98
"2020-09-07";6;100;78;123
"2020-09-08";6;105;79;137
"2020-09-09";6;99;77;126
"2020-09-10";6;86;63;110
"2020-09-11";6;84;64;103
"2020-09-12";6;78;58;98
"2020-09-13";6;80;63;107
"2020-09-14";6;106;83;132
"2020-09-15";6;88;63;110
"2020-09-16";6;80;59;104
"2020-09-17";6;77;59;97
"2020-09-18";6;76;53;96
"2020-09-19";6;71;53;93
"2020-09-20";6;66;46;88
"2020-09-21";6;84;63;111
"2020-09-22";6;81;61;103
"2020-09-23";6;77;54;100
"2020-09-24";6;78;58;97
"2020-09-25";6;76;58;95
"2020-09-26";6;64;46;81
"2020-09-27";6;59;41;76
"2020-09-28";6;89;65;113
"2020-09-29";6;80;60;102
"2020-09-30";6;79;58;101
"2020-10-01";6;78;54;99
"2020-10-02";6;85;65;110
"2020-10-03";6;76;58;97
"2020-10-04";6;62;45;84
"2020-10-05";6;87;64;113
"2020-10-06";6;78;60;100
"2020-10-07";6;84;61;105
"2020-10-08";6;81;61;103
"2020-10-09";6;76;57;96
"2020-10-10";6;70;50;95
"2020-10-11";6;66;49;84
"2020-10-12";6;78;58;99
"2020-10-13";6;86;67;109
"2020-10-14";6;86;64;113
"2020-10-15";6;80;60;105
"2020-10-16";6;66;47;84
"2020-10-17";6;59;42;75
"2020-10-18";6;55;39;74
"2020-10-19";6;76;53;97
"2020-10-20";6;59;42;77
"2020-10-21";6;56;40;73
"2020-10-22";6;48;31;65
"2020-10-23";6;49;35;65
"2020-10-24";6;44;30;59
"2020-10-25";6;39;25;53
"2020-10-26";6;52;35;71
"2020-10-27";6;45;31;59
"2020-10-28";6;47;31;61
"2020-10-29";6;36;23;53
"2020-10-30";6;34;21;45
"2020-10-31";6;30;19;44
"2020-11-01";6;32;20;43
"2020-11-02";6;51;33;69
"2020-11-03";6;44;29;64
"2020-11-04";6;45;30;60
"2020-11-05";6;42;28;56
"2020-11-06";6;47;32;62
"2020-11-07";6;40;27;53
"2020-11-08";6;34;22;45
"2020-11-09";6;43;28;61
"2020-11-10";6;44;32;63
"2020-11-11";6;39;27;54
"2020-11-12";6;40;26;57
"2020-11-13";6;36;23;50
"2020-11-14";6;33;20;48
"2020-11-15";6;30;19;43
"2020-11-16";6;48;32;66
"2020-11-17";6;41;28;55
"2020-11-18";6;44;31;61
"2020-11-19";6;42;28;57
"2020-11-20";6;40;26;56
"2020-11-21";6;37;23;51
"2020-11-22";6;33;20;46
"2020-11-23";6;48;33;65
"2020-11-24";6;46;31;64
"2020-11-25";6;43;28;59
"2020-11-26";6;43;27;58
"2020-11-27";6;42;27;58
"2020-11-28";6;36;23;51
"2020-11-29";6;36;24;49
"2020-11-30";6;57;42;73
"2020-12-01";6;58;41;78
"2020-12-02";6;50;33;68
"2020-12-03";6;53;37;70
"2020-12-04";6;44;27;57
"2020-12-05";6;43;29;65
"2020-12-06";6;37;26;50
"2020-12-07";6;59;43;78
"2020-12-08";6;49;32;64
"2020-12-09";6;49;34;64
"2020-12-10";6;52;33;68
"2020-12-11";6;52;38;69
"2020-12-12";6;51;37;70
"2020-12-13";6;49;33;66
"2020-12-14";6;63;45;81
"2020-12-15";6;74;56;92
"2020-12-16";6;68;50;86
"2020-12-17";6;59;43;78
"2020-12-18";6;61;43;79
"2020-12-19";6;65;46;84
"2020-12-20";6;53;38;72
"2020-12-21";6;79;56;103
"2020-12-22";6;85;65;106
"2020-12-23";6;74;56;96
"2020-12-24";6;73;54;97
"2020-12-25";6;67;49;88
"2020-12-26";6;71;53;88
"2020-12-27";6;83;62;108
"2020-12-28";6;126;95;158
"2020-12-29";6;127;102;158
"2020-12-30";6;97;74;123
"2020-12-31";6;94;72;122
"2021-01-01";6;101;74;127
"2021-01-02";6;117;91;145
"2021-01-03";6;112;89;137
"2021-01-04";6;179;149;214
"2021-01-05";6;148;116;182
"2021-01-06";6;142;111;173
"2021-01-07";6;147;119;186
"2021-01-08";6;144;117;174
"2021-01-09";6;140;104;170
"2021-01-10";6;129;102;163
"2021-01-11";6;183;150;214
"2021-01-12";6;164;130;196
"2021-01-13";6;165;136;194
"2021-01-14";6;153;122;186
"2021-01-15";6;169;137;203
"2021-01-16";6;145;117;182
"2021-01-17";6;147;117;181
"2021-01-18";6;211;173;242
"2021-01-19";6;187;153;222
"2021-01-20";6;176;143;214
"2021-01-21";6;179;144;215
"2021-01-22";6;219;184;264
"2021-01-23";6;158;126;192
"2021-01-24";6;161;129;198
"2021-01-25";6;205;156;263
"2021-01-26";6;198;159;252
"2021-01-27";6;177;125;252
"2020-04-01";7;8;3;14
"2020-04-02";7;7;2;13
"2020-04-03";7;8;3;14
"2020-04-04";7;7;2;13
"2020-04-05";7;6;2;12
"2020-04-06";7;10;4;16
"2020-04-07";7;10;4;18
"2020-04-08";7;10;4;18
"2020-04-09";7;11;5;19
"2020-04-10";7;12;6;20
"2020-04-11";7;15;7;24
"2020-04-12";7;16;7;25
"2020-04-13";7;24;13;35
"2020-04-14";7;24;13;36
"2020-04-15";7;30;17;45
"2020-04-16";7;25;14;36
"2020-04-17";7;15;8;24
"2020-04-18";7;11;5;19
"2020-04-19";7;8;3;15
"2020-04-20";7;11;5;18
"2020-04-21";7;9;3;15
"2020-04-22";7;9;3;16
"2020-04-23";7;7;3;14
"2020-04-24";7;7;2;13
"2020-04-25";7;6;2;12
"2020-04-26";7;5;1;11
"2020-04-27";7;7;2;14
"2020-04-28";7;7;2;13
"2020-04-29";7;7;2;13
"2020-04-30";7;8;2;14
"2020-05-01";7;9;3;16
"2020-05-02";7;11;4;20
"2020-05-03";7;9;3;17
"2020-05-04";7;15;7;24
"2020-05-05";7;16;8;25
"2020-05-06";7;18;10;29
"2020-05-07";7;19;10;29
"2020-05-08";7;20;12;33
"2020-05-09";7;23;13;34
"2020-05-10";7;22;13;35
"2020-05-11";7;37;24;49
"2020-05-12";7;38;24;51
"2020-05-13";7;36;23;52
"2020-05-14";7;36;24;49
"2020-05-15";7;36;23;52
"2020-05-16";7;37;24;54
"2020-05-17";7;45;30;62
"2020-05-18";7;63;47;81
"2020-05-19";7;72;53;94
"2020-05-20";7;75;54;97
"2020-05-21";7;73;54;98
"2020-05-22";7;75;53;97
"2020-05-23";7;78;58;105
"2020-05-24";7;75;57;97
"2020-05-25";7;126;95;160
"2020-05-26";7;109;82;138
"2020-05-27";7;116;93;142
"2020-05-28";7;99;72;128
"2020-05-29";7;106;78;129
"2020-05-30";7;96;71;124
"2020-05-31";7;87;60;113
"2020-06-01";7;152;123;185
"2020-06-02";7;136;108;166
"2020-06-03";7;134;107;166
"2020-06-04";7;128;98;157
"2020-06-05";7;158;129;190
"2020-06-06";7;125;101;152
"2020-06-07";7;125;96;158
"2020-06-08";7;183;148;219
"2020-06-09";7;147;119;178
"2020-06-10";7;162;128;194
"2020-06-11";7;121;95;152
"2020-06-12";7;138;110;168
"2020-06-13";7;127;102;153
"2020-06-14";7;126;103;157
"2020-06-15";7;173;140;205
"2020-06-16";7;179;147;215
"2020-06-17";7;152;121;187
"2020-06-18";7;159;129;189
"2020-06-19";7;156;124;188
"2020-06-20";7;141;113;169
"2020-06-21";7;118;95;144
"2020-06-22";7;149;118;179
"2020-06-23";7;138;107;169
"2020-06-24";7;140;108;172
"2020-06-25";7;128;100;154
"2020-06-26";7;142;116;182
"2020-06-27";7;127;103;158
"2020-06-28";7;113;88;137
"2020-06-29";7;116;91;140
"2020-06-30";7;138;108;169
"2020-07-01";7;144;116;174
"2020-07-02";7;105;78;130
"2020-07-03";7;119;89;146
"2020-07-04";7;99;78;120
"2020-07-05";7;91;69;118
"2020-07-06";7;126;97;155
"2020-07-07";7;103;78;126
"2020-07-08";7;103;80;132
"2020-07-09";7;110;84;136
"2020-07-10";7;119;91;145
"2020-07-11";7;110;77;134
"2020-07-12";7;104;83;128
"2020-07-13";7;142;111;177
"2020-07-14";7;111;84;142
"2020-07-15";7;99;77;128
"2020-07-16";7;92;72;116
"2020-07-17";7;109;81;141
"2020-07-18";7;103;78;128
"2020-07-19";7;97;75;122
"2020-07-20";7;130;104;157
"2020-07-21";7;112;88;137
"2020-07-22";7;130;102;153
"2020-07-23";7;91;70;121
