"fecha";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-04-01";2.27645669125428;2.04000244625561;2.57602021963881
"2020-04-02";2.0254328356368;1.76261453332792;2.2667693134707
"2020-04-03";1.9932614908489;1.73666161141435;2.2923367959499
"2020-04-04";1.92691451621441;1.66509835643486;2.17927456187099
"2020-04-05";1.71474295558042;1.46980904302583;1.96329999881799
"2020-04-06";2.2466750709594;1.99400667375533;2.53413580110503
"2020-04-07";2.03257631315361;1.77816059051377;2.27743313782132
"2020-04-08";2.07289327798766;1.80347111337007;2.31276508597098
"2020-04-09";2.20517609185998;1.92167253990711;2.49803297408665
"2020-04-10";2.24567292843006;1.95790384673695;2.4981614538981
"2020-04-11";1.85879452018187;1.66484139681195;2.14831092731075
"2020-04-12";1.93968540947287;1.69028039947971;2.17914608205954
"2020-04-13";2.8313866928834;2.49751905484084;3.13503587927215
"2020-04-14";2.62766910384304;2.29683358935077;2.99178088950171
"2020-04-15";3.12044057269105;2.75447867774745;3.47409410169742
"2020-04-16";2.98787510323353;2.68175910446488;3.2790617479113
"2020-04-17";2.95590932614395;2.6206027142131;3.28407246055798
"2020-04-18";2.80862007029387;2.49751905484084;3.1040722447119
"2020-04-19";2.83151517269485;2.54878249961071;3.13015364643692
"2020-04-20";4.77366739454763;4.33734995485219;5.20150516668714
"2020-04-21";3.81104525521487;3.43760583524468;4.21940548793806
"2020-04-22";4.22256609129981;3.86441576889257;4.5863438294487
"2020-04-23";4.60168431893623;4.17777802902719;5.05195466615549
"2020-04-24";5.59385681490325;5.15448155569523;6.05512503398291
"2020-04-25";5.53095309921571;5.11336801603017;5.97713778843075
"2020-04-26";5.7150646690283;5.28810055960667;6.13195596123199
"2020-04-27";8.99520564735581;8.4127295741511;9.64677816316011
"2020-04-28";8.76509830504293;8.24673365775342;9.33791269642636
"2020-04-29";8.84380503753923;8.19611261204082;9.33816965604927
"2020-04-30";10.6376401650503;10.0517465288609;11.2603561152022
"2020-05-01";14.9298166181955;14.1729934408487;15.6759502752295
"2020-05-02";13.9599225215345;13.1917931207798;14.5800174835327
"2020-05-03";14.6223130374632;13.8854556228162;15.3669563286842
"2020-05-04";20.0092145720774;19.169059389022;20.7728728753936
"2020-05-05";18.1764757576583;17.3231899378723;18.9533417855919
"2020-05-06";18.2795422624061;17.4872586570982;19.1135561104741
"2020-05-07";18.8269433470841;17.9609637219265;19.6484175655543
"2020-05-08";21.4140642224325;20.544821210064;22.4127891887836
"2020-05-09";20.2845211120596;19.5013081814402;21.1085906227211
"2020-05-10";22.1903392432334;21.3532161837282;23.1327900521679
"2020-05-11";26.8361949213472;25.8175041922963;27.7939091318825
"2020-05-12";24.1926971047331;23.2376295783138;25.2291951356516
"2020-05-13";21.8331653673932;20.96173819823;22.8028538963558
"2020-05-14";21.4060470821978;20.2720585703486;22.310005339621
"2020-05-15";27.2902168790609;26.3924513485498;28.2966506340993
"2020-05-16";24.2604573572936;23.2678223340054;25.2236705037591
"2020-05-17";23.8869922413611;22.9561303114196;24.9203296689178
"2020-05-18";30.582691919288;29.3649602663335;31.5602948046362
"2020-05-19";25.7455554978824;24.6370316846633;26.7351070056958
"2020-05-20";29.9781430144756;28.9891568178326;31.2118575559748
"2020-05-21";23.9776732922849;22.8897062488983;24.9370320444067
"2020-05-22";28.5720599579306;27.4782342351417;29.7507851401278
"2020-05-23";26.0973589176038;24.9505224246093;27.300032736656
"2020-05-24";23.6191889223679;22.6227252006983;24.5708645817648
"2020-05-25";31.924329502408;30.8544267205117;32.9653500226895
"2020-05-26";24.9356958543676;23.942855263381;25.8399881593006
"2020-05-27";25.5732640707235;24.7283808306066;26.7141647964289
"2020-05-28";25.9233458609715;25.0148908101474;26.8592185035597
"2020-05-29";27.0423022348806;26.0545494444276;28.2103122008026
"2020-05-30";25.0213404966824;24.0353607276274;25.9477827211099
"2020-05-31";22.7992307656729;21.8311610823345;23.7330477312778
"2020-06-01";36.329645277519;35.2185004761462;37.5730215008395
"2020-06-02";24.2444487727865;23.3667517888244;25.2135205986542
"2020-06-03";23.2807987949622;22.4425965050408;24.2934766688371
"2020-06-04";23.1691241428469;22.3142451733989;23.97458977681
"2020-06-05";26.5105499912377;25.5664546407165;27.5311679174605
"2020-06-06";23.0474537614007;22.0231099206457;24.2009712045907
"2020-06-07";20.424769674242;19.538952766196;21.2374558736088
"2020-06-08";27.1912617282796;26.2549779502948;28.2348518447902
"2020-06-09";21.2573959403463;20.3857632034848;22.1043091614842
"2020-06-10";22.7228109738204;21.814587186657;23.6566022434631
"2020-06-11";20.4863628958527;19.5392097258189;21.3497472288189
"2020-06-12";23.2577752127497;22.3084635818835;24.2532624878522
"2020-06-13";21.5207538578633;20.6222945363703;22.4564723246777
"2020-06-14";19.2754920648299;18.4854183122789;20.1255915852918
"2020-06-15";24.7450061182086;23.8765596806711;25.5731355909121
"2020-06-16";21.2164879683796;20.3702171462989;22.0538165955831
"2020-06-17";19.2245112756452;18.3411354840169;20.0995101835668
"2020-06-18";19.8248974345665;18.798909052225;20.7118449649533
"2020-06-19";20.3687781724107;19.3998091303921;21.2824238076174
"2020-06-20";19.2666783497642;18.3979235606792;20.1510305879596
"2020-06-21";15.8062031080808;15.1238725254146;16.6716688139926
"2020-06-22";19.4087770212315;18.5157395477819;20.3427224666479
"2020-06-23";17.4570145094821;16.7520971759624;18.1877305891416
"2020-06-24";16.3438654230506;15.59732063062;17.124431669554
"2020-06-25";15.7853379867008;14.9235724993589;16.4319254858207
"2020-06-26";16.3339724775687;15.6622029354039;17.119035517473
