"fecha";"region";"r.estimado";"r.liminf";"r.lisup"
"2020-08-31";4;0.849164004466253;0.736013692081885;0.962314316850621
"2020-09-01";4;0.871467068363779;0.750473607151353;0.992460529576205
"2020-09-02";4;0.869910581918217;0.746332247165569;0.993488916670865
"2020-09-03";4;0.889842630188948;0.766045942532151;1.01363931784574
"2020-09-04";4;0.891014822182238;0.775443816397243;1.00658582796723
"2020-09-05";4;0.892289732571425;0.776963932752832;1.00761553239002
"2020-09-06";4;0.896871622440238;0.780640099831373;1.0131031450491
"2020-09-07";4;0.913945714269907;0.793009759709993;1.03488166882982
"2020-09-08";4;0.91770512457309;0.794919686848171;1.04049056229801
"2020-09-09";4;0.887813809140791;0.763960805650045;1.01166681263154
"2020-09-10";4;0.871512976369372;0.740703995687132;1.00232195705161
"2020-09-11";4;0.879609030496705;0.75265310030237;1.00656496069104
"2020-09-12";4;0.877655468737683;0.753114202337911;1.00219673513745
"2020-09-13";4;0.861093751595175;0.741485891836912;0.980701611353439
"2020-09-14";4;0.809657588178675;0.689038333003465;0.930276843353885
"2020-09-15";4;0.770609762788229;0.643345929046489;0.89787359652997
"2020-09-16";4;0.748422052739633;0.616259994945985;0.88058411053328
"2020-09-17";4;0.713813398855324;0.572949574610373;0.854677223100275
"2020-09-18";4;0.701715687925455;0.550162904464198;0.853268471386712
"2020-09-19";4;0.711631617892818;0.554380502241084;0.868882733544553
"2020-09-20";4;0.752365315507115;0.590038092245598;0.914692538768632
"2020-09-21";4;0.784352443365687;0.619426107146067;0.949278779585306
"2020-09-22";4;0.82216813937188;0.654902293150992;0.989433985592769
"2020-09-23";4;0.922055466981673;0.744031006876597;1.10007992708675
"2020-09-24";4;0.978852049929865;0.804783107935514;1.15292099192422
"2020-09-25";4;0.993741284919531;0.821317392877067;1.16616517696199
"2020-09-26";4;0.992001524143956;0.825220782824811;1.1587822654631
"2020-09-27";4;0.971183608806718;0.811232026107757;1.13113519150568
"2020-09-28";4;0.921201059107695;0.768004782696406;1.07439733551898
"2020-09-29";4;0.892573409709456;0.739684226302645;1.04546259311627
"2020-09-30";4;0.830962152204595;0.67839808834216;0.98352621606703
"2020-10-01";4;0.819992688031937;0.655789266212352;0.984196109851523
"2020-10-02";4;0.810205583775246;0.642689374251902;0.97772179329859
"2020-10-03";4;0.806366372605021;0.637640685762435;0.975092059447607
"2020-10-04";4;0.817105272625917;0.642321641836592;0.991888903415241
"2020-10-05";4;0.812347795364549;0.636572899171511;0.988122691557588
"2020-10-06";4;0.811955205340734;0.626945906173798;0.99696450450767
"2020-10-07";4;0.800612999343966;0.611451127767871;0.989774870920061
"2020-10-08";4;0.792024478524851;0.601955609756766;0.982093347292936
"2020-10-09";4;0.802344916086195;0.606412015760293;0.998277816412097
"2020-10-10";4;0.83327613452214;0.632511698333977;1.0340405707103
"2020-10-11";4;0.842424617546573;0.640430617301076;1.04441861779207
"2020-10-12";4;0.828117992486546;0.629460953066881;1.02677503190621
"2020-10-13";4;0.839389380740446;0.629599358476359;1.04917940300453
"2020-10-14";4;0.847340970563043;0.637806106357196;1.05687583476889
