fecha,positividad_bac,positividad_no_bac,codigo_region,region
2020-11-30,0.014598540145985401,0.10258868648130393,1,Tarapacá
2020-12-01,0.01403180542563143,0.10548523206751055,1,Tarapacá
2020-12-02,0.014172862453531599,0.09871244635193133,1,Tarapacá
2020-12-03,0.011402231926249394,0.08951965065502183,1,Tarapacá
2020-12-04,0.015515515515515516,0.08519269776876268,1,Tarapacá
2020-12-05,0.02120506852857512,0.10808080808080808,1,Tarapacá
2020-07-01,0.3888888888888889,0.4003864319450408,2,Antofagasta
2020-07-02,0.4,0.4055360281195079,2,Antofagasta
2020-07-03,0.30612244897959184,0.3963543874523103,2,Antofagasta
2020-07-04,0.22058823529411764,0.3791449426485923,2,Antofagasta
2020-07-05,0.25,0.3779046066041582,2,Antofagasta
2020-07-06,0.2727272727272727,0.37198764160659115,2,Antofagasta
2020-07-07,0.22413793103448276,0.37186936485674216,2,Antofagasta
2020-07-08,0.14035087719298245,0.3518407960199005,2,Antofagasta
2020-07-09,0.14925373134328357,0.34631538755250096,2,Antofagasta
2020-07-10,0.14705882352941177,0.34362017804154305,2,Antofagasta
2020-07-11,0.14925373134328357,0.3380530973451327,2,Antofagasta
2020-07-12,0.14942528735632185,0.32420971472629145,2,Antofagasta
2020-07-13,0.16666666666666666,0.32046946488959616,2,Antofagasta
2020-07-14,0.2,0.31366585563665855,2,Antofagasta
2020-07-15,0.12121212121212122,0.31370558375634516,2,Antofagasta
2020-07-16,0.12137203166226913,0.30134607034303085,2,Antofagasta
2020-07-17,0.1157495256166983,0.29460400348128807,2,Antofagasta
2020-07-18,0.10477657935285054,0.293266951161688,2,Antofagasta
2020-07-19,0.09712722298221614,0.30147651006711407,2,Antofagasta
2020-07-20,0.11169102296450939,0.29665851670741644,2,Antofagasta
2020-07-21,0.1199616122840691,0.2938867077958497,2,Antofagasta
2020-07-22,0.1495992876224399,0.2848360655737705,2,Antofagasta
2020-07-23,0.1575875486381323,0.27299615498373264,2,Antofagasta
2020-07-24,0.14482126489459213,0.2643092598142044,2,Antofagasta
2020-07-25,0.13159797541576285,0.2609457092819615,2,Antofagasta
2020-07-26,0.11942857142857143,0.2593437945791726,2,Antofagasta
2020-07-27,0.11833987661245092,0.24799771167048054,2,Antofagasta
2020-07-28,0.10630722278738555,0.2343937575030012,2,Antofagasta
2020-07-29,0.0914572864321608,0.2348892878515859,2,Antofagasta
2020-07-30,0.08442164179104478,0.23617021276595745,2,Antofagasta
2020-07-31,0.086377309840997,0.23449367088607595,2,Antofagasta
2020-08-01,0.09719312945119397,0.22752353132099967,2,Antofagasta
2020-08-02,0.08033141210374639,0.2248580020046776,2,Antofagasta
2020-08-03,0.06050955414012739,0.2296195652173913,2,Antofagasta
2020-08-04,0.060307544449783757,0.2340909090909091,2,Antofagasta
2020-08-05,0.05940119760479042,0.22905208670333224,2,Antofagasta
2020-08-06,0.060279624111849645,0.232764073371284,2,Antofagasta
2020-08-07,0.05647691618108472,0.23253618628067968,2,Antofagasta
2020-08-08,0.04519191085431284,0.2448527082673424,2,Antofagasta
2020-08-09,0.04160530191458026,0.24356120826709063,2,Antofagasta
2020-08-10,0.04004424778761062,0.23666121112929622,2,Antofagasta
2020-08-11,0.039257520802218906,0.23704974271012008,2,Antofagasta
2020-08-12,0.038199463142680155,0.24453069865913904,2,Antofagasta
2020-08-13,0.03513174404015056,0.23013304566702625,2,Antofagasta
2020-08-14,0.03531914893617021,0.22412562455389007,2,Antofagasta
2020-08-15,0.03814147018030513,0.2192493496841323,2,Antofagasta
2020-08-16,0.035256410256410256,0.2139689578713969,2,Antofagasta
2020-08-17,0.03514897579143389,0.21212121212121213,2,Antofagasta
2020-08-18,0.03486750348675035,0.20202020202020202,2,Antofagasta
2020-08-19,0.038057436376371705,0.1924917188075083,2,Antofagasta
2020-08-20,0.038863636363636364,0.18617614269788182,2,Antofagasta
2020-08-21,0.039381748888418375,0.17533252720677148,2,Antofagasta
2020-08-22,0.04205214465937763,0.1735569422776911,2,Antofagasta
2020-08-23,0.042570121344738414,0.16858389527965092,2,Antofagasta
2020-08-24,0.04366249078850405,0.1681451612903226,2,Antofagasta
2020-08-25,0.04148660328435609,0.16541916167664672,2,Antofagasta
2020-08-26,0.039959016393442626,0.15445544554455445,2,Antofagasta
2020-08-27,0.03934481594056062,0.16857142857142857,2,Antofagasta
2020-08-28,0.03726298433635614,0.17679341434731477,2,Antofagasta
2020-08-29,0.030562347188264057,0.16153846153846155,2,Antofagasta
2020-08-30,0.026740364505527338,0.16705882352941176,2,Antofagasta
2020-08-31,0.024159021406727828,0.16519060454370427,2,Antofagasta
2020-09-01,0.024874843554443055,0.15971951694585118,2,Antofagasta
2020-09-02,0.02477930927675391,0.15863689776733256,2,Antofagasta
2020-09-03,0.026704366949418787,0.14695481335952848,2,Antofagasta
2020-09-04,0.028138859152775655,0.13949716139497162,2,Antofagasta
2020-09-05,0.02926396689328998,0.14059325477448192,2,Antofagasta
2020-09-06,0.027041717624677265,0.13978494623655913,2,Antofagasta
2020-09-07,0.026821572002294895,0.13924558587479935,2,Antofagasta
2020-09-08,0.028413910093299407,0.1388185654008439,2,Antofagasta
2020-09-09,0.02639006491673723,0.13138108428967155,2,Antofagasta
2020-09-10,0.02334933194966922,0.12360890302066772,2,Antofagasta
2020-09-11,0.020858243656171116,0.11676300578034682,2,Antofagasta
2020-09-12,0.01912330808394387,0.11339805825242719,2,Antofagasta
2020-09-13,0.021461716937354988,0.11357340720221606,2,Antofagasta
2020-09-14,0.022657506212542027,0.10962241169305725,2,Antofagasta
2020-09-15,0.017908635604795872,0.11115569823434993,2,Antofagasta
2020-09-16,0.01732449532991865,0.11588541666666667,2,Antofagasta
2020-09-17,0.015360983102918587,0.11725955204216074,2,Antofagasta
2020-09-18,0.013817166782972784,0.12138728323699421,2,Antofagasta
2020-09-19,0.012677331723513431,0.11921891058581706,2,Antofagasta
2020-09-20,0.013537758930027727,0.12356478950246036,2,Antofagasta
2020-09-21,0.011879576891781936,0.12,2,Antofagasta
2020-09-22,0.012941919191919192,0.11918604651162791,2,Antofagasta
2020-09-23,0.014583660028226439,0.1183913239945775,2,Antofagasta
2020-09-24,0.018404907975460124,0.11385701676963812,2,Antofagasta
2020-09-25,0.023067133312122175,0.11038961038961038,2,Antofagasta
2020-09-26,0.021825106195986523,0.10895975702353834,2,Antofagasta
2020-09-27,0.01994535519125683,0.09932533733133433,2,Antofagasta
2020-09-28,0.021629511677282377,0.09837962962962964,2,Antofagasta
2020-09-29,0.020421351945198396,0.09140839544919577,2,Antofagasta
2020-09-30,0.021427649412675876,0.08643933386201427,2,Antofagasta
2020-10-01,0.021103683313671517,0.08952228020875151,2,Antofagasta
2020-10-02,0.018111599414036488,0.08596345514950166,2,Antofagasta
2020-10-03,0.017863742762104225,0.0845691382765531,2,Antofagasta
2020-10-04,0.016697163769441904,0.08287292817679558,2,Antofagasta
2020-10-05,0.015217892552455614,0.07873701039168665,2,Antofagasta
2020-10-06,0.015393586005830904,0.08508112386228729,2,Antofagasta
2020-10-07,0.013844890296843835,0.08470678420850901,2,Antofagasta
2020-10-08,0.01223171013154858,0.08256172839506173,2,Antofagasta
2020-10-09,0.0129783693843594,0.07922218221101908,2,Antofagasta
2020-10-10,0.013210927004030452,0.08058353594998263,2,Antofagasta
2020-10-11,0.014556888319552812,0.07918395573997233,2,Antofagasta
2020-10-12,0.015186915887850467,0.07927677329624479,2,Antofagasta
2020-10-13,0.015199803873498407,0.07692307692307693,2,Antofagasta
2020-10-14,0.014847267859316051,0.07563664006081337,2,Antofagasta
2020-10-15,0.01535348726493692,0.07581607581607581,2,Antofagasta
2020-10-16,0.01468090269352099,0.0766939687267312,2,Antofagasta
2020-10-17,0.0144014401440144,0.07258064516129033,2,Antofagasta
2020-10-18,0.014600513721779099,0.07596416049863654,2,Antofagasta
2020-10-19,0.013885180240320427,0.0748273215656178,2,Antofagasta
2020-10-20,0.013887086307592472,0.07410207939508506,2,Antofagasta
2020-10-21,0.012577065351418002,0.07100149476831091,2,Antofagasta
2020-10-22,0.011537989443967105,0.06944444444444445,2,Antofagasta
2020-10-23,0.011184857423795477,0.07329240214888719,2,Antofagasta
2020-10-24,0.010132316128263201,0.07393983327292497,2,Antofagasta
2020-10-25,0.009986438170385895,0.07113285660519383,2,Antofagasta
2020-10-26,0.009592326139088728,0.07317952415284787,2,Antofagasta
2020-10-27,0.01099550721210688,0.06976744186046512,2,Antofagasta
2020-10-28,0.01231982259455464,0.06979131029763941,2,Antofagasta
2020-10-29,0.01028403525954946,0.06583072100313479,2,Antofagasta
2020-10-30,0.010239730152993615,0.06200753682768071,2,Antofagasta
2020-10-31,0.01145884672252341,0.06159942363112392,2,Antofagasta
2020-11-01,0.010722610722610723,0.06148282097649186,2,Antofagasta
2020-11-02,0.01005923773331843,0.057854406130268196,2,Antofagasta
2020-11-03,0.0077799075431277485,0.05783509183274717,2,Antofagasta
2020-11-04,0.007230736024174401,0.0589171974522293,2,Antofagasta
2020-11-05,0.008839899596202117,0.06606012658227849,2,Antofagasta
2020-11-06,0.00745594215996385,0.06175771971496437,2,Antofagasta
2020-11-07,0.006981981981981982,0.05620608899297424,2,Antofagasta
2020-11-08,0.007042253521126761,0.056588840522358526,2,Antofagasta
2020-11-09,0.006952359243218601,0.056037884767166535,2,Antofagasta
2020-11-10,0.007405719494132391,0.05754828537642885,2,Antofagasta
2020-11-11,0.008747697974217311,0.05478912100906583,2,Antofagasta
2020-11-12,0.008797327394209353,0.048207663782447466,2,Antofagasta
2020-11-13,0.010098816375285048,0.05252188411838266,2,Antofagasta
2020-11-14,0.009102730819245773,0.05186114596403179,2,Antofagasta
2020-11-15,0.009148333696362448,0.05127118644067796,2,Antofagasta
2020-11-16,0.009355051727933083,0.049547608789314954,2,Antofagasta
2020-11-17,0.009505703422053232,0.0462090623598026,2,Antofagasta
2020-11-18,0.007784697508896797,0.04915730337078652,2,Antofagasta
2020-11-19,0.006946136972946625,0.049883449883449886,2,Antofagasta
2020-11-20,0.0057194123584165075,0.0467695274831244,2,Antofagasta
2020-11-21,0.006018269747447609,0.047522750252780584,2,Antofagasta
2020-11-22,0.006556635767578567,0.04490413723511604,2,Antofagasta
2020-11-23,0.006795143143589173,0.04721669980119284,2,Antofagasta
2020-11-24,0.007029104887424492,0.0485728592889334,2,Antofagasta
2020-11-25,0.007216014897579144,0.04842864502833591,2,Antofagasta
2020-11-26,0.0068672334859385216,0.046621267679413304,2,Antofagasta
2020-11-27,0.006195375594645425,0.04911906033101975,2,Antofagasta
2020-11-28,0.006840273610944437,0.05625,2,Antofagasta
2020-11-29,0.006044086276368808,0.060637741766858336,2,Antofagasta
2020-11-30,0.005769674590353104,0.06019007391763464,2,Antofagasta
2020-12-01,0.00508494163873801,0.05359056806002144,2,Antofagasta
2020-12-02,0.006052602619126224,0.048656867714140906,2,Antofagasta
2020-12-03,0.006090683510038349,0.05137334689725331,2,Antofagasta
2020-12-04,0.00772562331733583,0.050746268656716415,2,Antofagasta
2020-12-05,0.007526999018217519,0.046747967479674794,2,Antofagasta
2020-07-01,0.6923076923076923,0.1246376811594203,3,Atacama
2020-07-02,0.75,0.12391513982642237,3,Atacama
2020-07-03,0.5882352941176471,0.1341948310139165,3,Atacama
2020-07-04,0.5833333333333334,0.13260219341974078,3,Atacama
2020-07-05,0.6,0.14096662830840045,3,Atacama
2020-07-06,0.5675675675675675,0.13658536585365855,3,Atacama
2020-07-07,0.4772727272727273,0.160932944606414,3,Atacama
2020-07-08,0.36585365853658536,0.16161616161616163,3,Atacama
2020-07-09,0.020833333333333332,0.168,3,Atacama
2020-07-10,0.017857142857142856,0.1700787401574803,3,Atacama
2020-07-11,0.0,0.16902119071644803,3,Atacama
2020-07-12,0.0,0.170767004341534,3,Atacama
2020-07-13,0.0,0.1651624548736462,3,Atacama
2020-07-14,0.0,0.14800936768149883,3,Atacama
2020-07-15,0.12658227848101267,0.13735046521931768,3,Atacama
2020-07-16,0.08636363636363636,0.12598425196850394,3,Atacama
2020-07-17,0.07738095238095238,0.11585365853658537,3,Atacama
2020-07-18,0.09255079006772009,0.1104206500956023,3,Atacama
2020-07-19,0.08781362007168458,0.11966650318783717,3,Atacama
2020-07-20,0.06928104575163399,0.11727748691099477,3,Atacama
2020-07-21,0.07232704402515723,0.12965879265091865,3,Atacama
2020-07-22,0.07055503292568203,0.15114235500878734,3,Atacama
2020-07-23,0.08228980322003578,0.15569547796222094,3,Atacama
2020-07-24,0.09090909090909091,0.20748486516235554,3,Atacama
2020-07-25,0.0892687559354226,0.22109047333732773,3,Atacama
2020-07-26,0.06066176470588235,0.1908146528157463,3,Atacama
2020-07-27,0.07580543272267846,0.1935309973045822,3,Atacama
2020-07-28,0.06275510204081633,0.20019627085377822,3,Atacama
2020-07-29,0.06621556307394877,0.203579418344519,3,Atacama
2020-07-30,0.06261261261261261,0.22670509125840538,3,Atacama
2020-07-31,0.05932864949258392,0.19705882352941176,3,Atacama
2020-08-01,0.0630048465266559,0.20093062605752962,3,Atacama
2020-08-02,0.07808667211774326,0.22065063649222066,3,Atacama
2020-08-03,0.06572164948453608,0.23383084577114427,3,Atacama
2020-08-04,0.07062249726974881,0.23259991019308487,3,Atacama
2020-08-05,0.07314410480349345,0.2313499111900533,3,Atacama
2020-08-06,0.0825910931174089,0.26242452392011145,3,Atacama
2020-08-07,0.09691417550626807,0.2687361419068736,3,Atacama
2020-08-08,0.11943907156673114,0.2713062895422404,3,Atacama
2020-08-09,0.11059123777116121,0.27724795640326977,3,Atacama
2020-08-10,0.14604105571847506,0.26783216783216784,3,Atacama
2020-08-11,0.15761821366024517,0.2720897615708275,3,Atacama
2020-08-12,0.1504882251579552,0.2816952868103763,3,Atacama
2020-08-13,0.1338701560140916,0.25474254742547425,3,Atacama
2020-08-14,0.12354312354312354,0.24831989247311828,3,Atacama
2020-08-15,0.11267605633802817,0.23386781384434885,3,Atacama
2020-08-16,0.10962962962962963,0.21766679090570257,3,Atacama
2020-08-17,0.10428571428571429,0.21226415094339623,3,Atacama
2020-08-18,0.09696668324216808,0.19786504003049943,3,Atacama
2020-08-19,0.09238870272857827,0.18047673098751418,3,Atacama
2020-08-20,0.09422049538610976,0.16957328385899814,3,Atacama
2020-08-21,0.08811568007230004,0.15653197332287172,3,Atacama
2020-08-22,0.07751277683134583,0.1536688436419516,3,Atacama
2020-08-23,0.08585858585858586,0.14779744750926307,3,Atacama
2020-08-24,0.08082706766917293,0.1456726649528706,3,Atacama
2020-08-25,0.08445475638051043,0.14759309718437782,3,Atacama
2020-08-26,0.08288110508140109,0.15298340062808435,3,Atacama
2020-08-27,0.07778969957081545,0.16183574879227053,3,Atacama
2020-08-28,0.07796810395747195,0.16643092880716642,3,Atacama
2020-08-29,0.07473544973544974,0.16391752577319588,3,Atacama
2020-08-30,0.050216986980781156,0.1688111168296449,3,Atacama
2020-08-31,0.0535924617196702,0.17629024016351558,3,Atacama
2020-09-01,0.048519218651543794,0.17229038854805726,3,Atacama
2020-09-02,0.04405286343612335,0.16803503010399562,3,Atacama
2020-09-03,0.03645200486026731,0.1483279395900755,3,Atacama
2020-09-04,0.02802623732856291,0.15,3,Atacama
2020-09-05,0.022782355792535142,0.14694110920526016,3,Atacama
2020-09-06,0.029662921348314608,0.13051146384479717,3,Atacama
2020-09-07,0.0266793711291091,0.13693181818181818,3,Atacama
2020-09-08,0.03135085292761641,0.13826735513482502,3,Atacama
2020-09-09,0.033109619686800894,0.14149888143176734,3,Atacama
2020-09-10,0.0346199761241544,0.14302059496567507,3,Atacama
2020-09-11,0.04056715242221347,0.1359338061465721,3,Atacama
2020-09-12,0.04491931966855647,0.13311148086522462,3,Atacama
2020-09-13,0.052833404345973584,0.14177362893815637,3,Atacama
2020-09-14,0.048956661316211875,0.12492231199502797,3,Atacama
2020-09-15,0.04646544876886418,0.13093093093093094,3,Atacama
2020-09-16,0.04362050163576881,0.12288401253918495,3,Atacama
2020-09-17,0.048890560361037984,0.13763702801461633,3,Atacama
2020-09-18,0.040829986613119144,0.13881909547738694,3,Atacama
2020-09-19,0.04244694132334582,0.14829931972789115,3,Atacama
2020-09-20,0.034987504462691894,0.14566642388929352,3,Atacama
2020-09-21,0.041634241245136185,0.15789473684210525,3,Atacama
2020-09-22,0.03990326481257558,0.15744069015097054,3,Atacama
2020-09-23,0.039902280130293157,0.15859649122807018,3,Atacama
2020-09-24,0.031739811912225704,0.14430746918056564,3,Atacama
2020-09-25,0.03770197486535009,0.14886285320468642,3,Atacama
2020-09-26,0.04108977221974096,0.14887831407205981,3,Atacama
2020-09-27,0.0339788089148703,0.15060625398851307,3,Atacama
2020-09-28,0.027359360590224407,0.1469038208168643,3,Atacama
2020-09-29,0.02684749515637974,0.14684860298895386,3,Atacama
2020-09-30,0.027145599122566495,0.1447811447811448,3,Atacama
2020-10-01,0.02571283095723014,0.14006734006734006,3,Atacama
2020-10-02,0.022518159806295398,0.13031161473087818,3,Atacama
2020-10-03,0.01629377431906615,0.1198851399856425,3,Atacama
2020-10-04,0.01938454082868912,0.11350574712643678,3,Atacama
2020-10-05,0.020397350993377483,0.11143481427530955,3,Atacama
2020-10-06,0.022330375035785856,0.11078928312816799,3,Atacama
2020-10-07,0.019544924154025672,0.10575539568345324,3,Atacama
2020-10-08,0.02206104563312179,0.10618181818181818,3,Atacama
2020-10-09,0.019962233612085243,0.10773680404916848,3,Atacama
2020-10-10,0.024681933842239184,0.10217391304347827,3,Atacama
2020-10-11,0.02312889812889813,0.09393491124260354,3,Atacama
2020-10-12,0.0228310502283105,0.08692365835222977,3,Atacama
2020-10-13,0.02201790466973143,0.07680372381691233,3,Atacama
2020-10-14,0.022578104489367288,0.0857823669579031,3,Atacama
2020-10-15,0.023822562979189485,0.09067796610169492,3,Atacama
2020-10-16,0.025219941348973606,0.08695652173913043,3,Atacama
2020-10-17,0.02037147992810066,0.09937402190923318,3,Atacama
2020-10-18,0.01799329063738945,0.10238095238095238,3,Atacama
2020-10-19,0.01808439383791025,0.09897070467141726,3,Atacama
2020-10-20,0.016420361247947456,0.1043872919818457,3,Atacama
2020-10-21,0.015946651203247317,0.10364963503649635,3,Atacama
2020-10-22,0.011627906976744186,0.09604105571847507,3,Atacama
2020-10-23,0.011686586985391767,0.1021377672209026,3,Atacama
2020-10-24,0.011506556061011506,0.09485530546623794,3,Atacama
2020-10-25,0.013621794871794872,0.09244372990353698,3,Atacama
2020-10-26,0.0115990057995029,0.09827044025157233,3,Atacama
2020-10-27,0.012387387387387387,0.09149797570850203,3,Atacama
2020-10-28,0.012242626599888704,0.08795562599049128,3,Atacama
2020-10-29,0.01289237668161435,0.08731966590736523,3,Atacama
2020-10-30,0.011697660467906419,0.07964601769911504,3,Atacama
2020-10-31,0.008076146524372656,0.0718562874251497,3,Atacama
2020-11-01,0.007322788517867604,0.06772009029345373,3,Atacama
2020-11-02,0.008926000575871005,0.054380664652567974,3,Atacama
2020-11-03,0.007846556233653008,0.04628224582701062,3,Atacama
2020-11-04,0.006778661951075744,0.031821797931583136,3,Atacama
2020-11-05,0.004841149773071104,0.021469859620148638,3,Atacama
2020-11-06,0.003902185223725286,0.018379281537176273,3,Atacama
2020-11-07,0.004210526315789474,0.016421780466724288,3,Atacama
2020-11-08,0.004878048780487805,0.014693171996542784,3,Atacama
2020-11-09,0.002913907284768212,0.017196904557179708,3,Atacama
2020-11-10,0.002840909090909091,0.018010291595197257,3,Atacama
2020-11-11,0.002980222162015714,0.032121724429416736,3,Atacama
2020-11-12,0.00348993288590604,0.032418952618453865,3,Atacama
2020-11-13,0.005285761480013214,0.032948929159802305,3,Atacama
2020-11-14,0.006291506466270535,0.0326530612244898,3,Atacama
2020-11-15,0.006313574184496668,0.03706754530477759,3,Atacama
2020-11-16,0.008025122121423587,0.046357615894039736,3,Atacama
2020-11-17,0.008214285714285714,0.05008210180623974,3,Atacama
2020-11-18,0.01001788908765653,0.03966942148760331,3,Atacama
2020-11-19,0.010837070254110613,0.03945111492281304,3,Atacama
2020-11-20,0.01184990125082291,0.04741379310344827,3,Atacama
2020-11-21,0.011653543307086614,0.04834605597964377,3,Atacama
2020-11-22,0.01156773211567732,0.04633529907329402,3,Atacama
2020-11-23,0.010889292196007259,0.03684210526315789,3,Atacama
2020-11-24,0.011452682338758288,0.034545454545454546,3,Atacama
2020-11-25,0.009906759906759906,0.04128440366972477,3,Atacama
2020-11-26,0.010077742585660812,0.05511811023622047,3,Atacama
2020-11-27,0.00795837159473523,0.049601417183348095,3,Atacama
2020-11-28,0.008665511265164644,0.0545790934320074,3,Atacama
2020-11-29,0.00666000666000666,0.052968036529680365,3,Atacama
2020-11-30,0.0076735263341471925,0.05361930294906166,3,Atacama
2020-12-01,0.008064516129032258,0.053744493392070485,3,Atacama
2020-12-02,0.00946372239747634,0.04946996466431095,3,Atacama
2020-12-03,0.009490333919156414,0.03974706413730804,3,Atacama
2020-12-04,0.008953168044077135,0.03512014787430684,3,Atacama
2020-12-05,0.00706605222734255,0.036414565826330535,3,Atacama
2020-07-01,0.09090909090909091,0.22825586746433502,4,Coquimbo
2020-07-02,0.08333333333333333,0.23376623376623376,4,Coquimbo
2020-07-03,0.05555555555555555,0.24026548672566372,4,Coquimbo
2020-07-04,0.058823529411764705,0.24,4,Coquimbo
2020-07-05,0.05555555555555555,0.24595185995623634,4,Coquimbo
2020-07-06,0.05555555555555555,0.24912739965095987,4,Coquimbo
2020-07-07,0.043478260869565216,0.25194911776774725,4,Coquimbo
2020-07-08,0.03571428571428571,0.26496048174633047,4,Coquimbo
2020-07-09,0.03125,0.26346863468634685,4,Coquimbo
2020-07-10,0.0,0.25903838986209465,4,Coquimbo
2020-07-11,0.0,0.24070021881838075,4,Coquimbo
2020-07-12,0.0,0.2263653483992467,4,Coquimbo
2020-07-13,0.02857142857142857,0.22330097087378642,4,Coquimbo
2020-07-14,0.05714285714285714,0.22004357298474944,4,Coquimbo
2020-07-15,0.02247191011235955,0.21599203715992038,4,Coquimbo
2020-07-16,0.012422360248447204,0.2161512027491409,4,Coquimbo
2020-07-17,0.0297029702970297,0.22983742429072362,4,Coquimbo
2020-07-18,0.0775,0.24398178269355889,4,Coquimbo
2020-07-19,0.09090909090909091,0.2417883211678832,4,Coquimbo
2020-07-20,0.0945945945945946,0.24083438685208597,4,Coquimbo
2020-07-21,0.07898894154818326,0.2506795530051344,4,Coquimbo
2020-07-22,0.08776266996291718,0.2400975015234613,4,Coquimbo
2020-07-23,0.08651685393258426,0.24157462475219485,4,Coquimbo
2020-07-24,0.09484777517564402,0.2428737638161722,4,Coquimbo
2020-07-25,0.07563025210084033,0.23630803447317208,4,Coquimbo
2020-07-26,0.06972789115646258,0.24314594295209083,4,Coquimbo
2020-07-27,0.0654275092936803,0.24881266490765172,4,Coquimbo
2020-07-28,0.06382978723404255,0.24298056155507558,4,Coquimbo
2020-07-29,0.06872852233676977,0.2510495382031906,4,Coquimbo
2020-07-30,0.06975414522584333,0.24072966507177032,4,Coquimbo
2020-07-31,0.06402439024390244,0.23839009287925697,4,Coquimbo
2020-08-01,0.05267778753292362,0.24091209517514872,4,Coquimbo
2020-08-02,0.0439419795221843,0.24941491140086927,4,Coquimbo
2020-08-03,0.0366116295764537,0.24232804232804234,4,Coquimbo
2020-08-04,0.037076271186440676,0.23978201634877383,4,Coquimbo
2020-08-05,0.03199730549006399,0.2248299319727891,4,Coquimbo
2020-08-06,0.025178632187818985,0.22826451829472977,4,Coquimbo
2020-08-07,0.022742040285899934,0.2314996725605763,4,Coquimbo
2020-08-08,0.027219701879455604,0.2363693665300977,4,Coquimbo
2020-08-09,0.030012771392081736,0.23268432812001277,4,Coquimbo
2020-08-10,0.03489979267449896,0.2307447485677912,4,Coquimbo
2020-08-11,0.03577571379428965,0.22886342520904304,4,Coquimbo
2020-08-12,0.034782608695652174,0.2358161648177496,4,Coquimbo
2020-08-13,0.042267365661861074,0.24246116356990557,4,Coquimbo
2020-08-14,0.0463984425697599,0.22515212981744423,4,Coquimbo
2020-08-15,0.047156726768377254,0.21908127208480566,4,Coquimbo
2020-08-16,0.049348230912476726,0.21461449942462602,4,Coquimbo
2020-08-17,0.04626013817963352,0.21908026278206227,4,Coquimbo
2020-08-18,0.04670584596350139,0.21943198804185352,4,Coquimbo
2020-08-19,0.0470404984423676,0.21365509123013537,4,Coquimbo
2020-08-20,0.05107794361525705,0.2099729648543106,4,Coquimbo
2020-08-21,0.054146039603960396,0.22417514646931852,4,Coquimbo
2020-08-22,0.0547945205479452,0.23212627669452182,4,Coquimbo
2020-08-23,0.04370583616854227,0.2287980475899939,4,Coquimbo
2020-08-24,0.04338624338624339,0.23506217773733698,4,Coquimbo
2020-08-25,0.04238578680203046,0.2281538920369818,4,Coquimbo
2020-08-26,0.04240201696080678,0.22865583456425406,4,Coquimbo
2020-08-27,0.033707865168539325,0.2208398133748056,4,Coquimbo
2020-08-28,0.027165080102159275,0.2074415541652947,4,Coquimbo
2020-08-29,0.02512562814070352,0.20487012987012987,4,Coquimbo
2020-08-30,0.024702058504875408,0.2012855209742896,4,Coquimbo
2020-08-31,0.02613240418118467,0.18954884777669587,4,Coquimbo
2020-09-01,0.027105317608110906,0.1875,4,Coquimbo
2020-09-02,0.02546441243999165,0.18475671997277987,4,Coquimbo
2020-09-03,0.026737967914438502,0.18938167691809646,4,Coquimbo
2020-09-04,0.02747811927539182,0.18430251032729583,4,Coquimbo
2020-09-05,0.025671881267549136,0.17736705577172504,4,Coquimbo
2020-09-06,0.02587426723266626,0.17666446934739619,4,Coquimbo
2020-09-07,0.024961597542242704,0.16831345826235095,4,Coquimbo
2020-09-08,0.022593506740079743,0.16992323796231681,4,Coquimbo
2020-09-09,0.022413149047441166,0.16734972677595628,4,Coquimbo
2020-09-10,0.0237347294938918,0.16571236106433143,4,Coquimbo
2020-09-11,0.02480593992575093,0.16598079561042525,4,Coquimbo
2020-09-12,0.025607353906762966,0.15564598168870802,4,Coquimbo
2020-09-13,0.025985530783995275,0.1507329509241555,4,Coquimbo
2020-09-14,0.025620996719262615,0.14645308924485126,4,Coquimbo
2020-09-15,0.027835215524097345,0.13914780292942744,4,Coquimbo
2020-09-16,0.025036603221083455,0.13494221617946975,4,Coquimbo
2020-09-17,0.0239547686356197,0.12019739161085653,4,Coquimbo
2020-09-18,0.02213023403916574,0.11347778185824459,4,Coquimbo
2020-09-19,0.01984511132623427,0.10976103685702714,4,Coquimbo
2020-09-20,0.018376413570274638,0.10832171083217108,4,Coquimbo
2020-09-21,0.017507294706127552,0.1027906976744186,4,Coquimbo
2020-09-22,0.016125564394753815,0.10246495891735138,4,Coquimbo
2020-09-23,0.015642711403309906,0.08860759493670886,4,Coquimbo
2020-09-24,0.014398848092152628,0.08953900709219859,4,Coquimbo
2020-09-25,0.01988519885198852,0.08843813387423935,4,Coquimbo
2020-09-26,0.02187927329556554,0.08936170212765958,4,Coquimbo
2020-09-27,0.020290362078012943,0.08936936936936937,4,Coquimbo
2020-09-28,0.02116052240039676,0.09046283309957924,4,Coquimbo
2020-09-29,0.019579288025889968,0.08590604026845637,4,Coquimbo
2020-09-30,0.019795336352960914,0.0867579908675799,4,Coquimbo
2020-10-01,0.020646020646020648,0.08738203425375743,4,Coquimbo
2020-10-02,0.014343570705366182,0.08422214049282825,4,Coquimbo
2020-10-03,0.013021291571353158,0.08364875094625283,4,Coquimbo
2020-10-04,0.013132551216949746,0.07960946301164101,4,Coquimbo
2020-10-05,0.01109593717992489,0.07803578226113438,4,Coquimbo
2020-10-06,0.010847797062750334,0.07856037151702787,4,Coquimbo
2020-10-07,0.011756569847856155,0.0725050916496945,4,Coquimbo
2020-10-08,0.00889261744966443,0.06341463414634146,4,Coquimbo
2020-10-09,0.008081461128171973,0.061683006535947715,4,Coquimbo
