"fecha";"region";"servicio.salud";"r.estimado";"r.liminf";"r.lisup";"r.liminf80";"r.lisup80"
"2020-04-07";5;51011;1.2031119462662;0.655007813065276;1.75121607946713;0.844937180063358;1.56128671246905
"2020-04-08";5;51011;1.18503993105234;0.64593197880278;1.72414788330189;0.832750164801484;1.53732969730319
"2020-04-09";5;51011;1.17349951268708;0.645891946229304;1.70110707914486;0.828725298969904;1.51827372640426
"2020-04-10";5;51011;1.16419514389578;0.649704905567528;1.67868538222402;0.827989054865035;1.50040123292652
"2020-04-11";5;51011;1.18217641743606;0.675938332422619;1.6884145024495;0.851354710616076;1.51299812425604
"2020-04-12";5;51011;1.18223535828312;0.678378743668455;1.68609197289778;0.85297901641821;1.51149170014803
"2020-04-13";5;51011;1.18830142513972;0.695691447061199;1.68091140321823;0.866384314715385;1.51021853556405
"2020-04-14";5;51011;1.17989258836359;0.702333604440531;1.65745157228666;0.867800147538458;1.49198502918873
"2020-04-15";5;51011;1.19315992356777;0.715176226077547;1.67114362105799;0.880799649687407;1.50552019744813
"2020-04-16";5;51011;1.17103714904852;0.714904272757764;1.62717002533928;0.872937654793234;1.46913664330381
"2020-04-17";5;51011;1.17682722529516;0.724702508571427;1.62895194201889;0.881352073727432;1.47230237686288
"2020-04-18";5;51011;1.16392439044346;0.717051649159163;1.61079713172775;0.871888998773001;1.45595978211391
"2020-04-19";5;51011;1.17069459278577;0.739794812196921;1.60159437337461;0.889079266665884;1.45230991890565
"2020-04-20";5;51011;1.19687337760323;0.750377319670174;1.64336943553628;0.90509569763129;1.48865105757517
"2020-04-21";5;51011;1.21032668608849;0.766460717712304;1.65419265446468;0.92026336756882;1.50039000460816
"2020-04-22";5;51011;1.24834884136672;0.780729340410086;1.71596834232335;0.942798590109036;1.5538990926244
"2020-04-23";5;51011;1.30207632849735;0.840241698172983;1.76391095882171;1.00027786447072;1.60387479252398
"2020-04-24";5;51011;1.37646177403778;0.893982156528359;1.8589413915472;1.06117915879533;1.69174438928022
"2020-04-25";5;51011;1.43198034460337;0.913912223730727;1.95004846547601;1.09346474648173;1.77049594272501
"2020-04-26";5;51011;1.50647098749896;0.967928173387457;2.04501380161047;1.1545572523257;1.85838472267222
"2020-04-27";5;51011;1.53286027533646;1.01014967408768;2.05557087658525;1.19122736494448;1.87449318572845
"2020-04-28";5;51011;1.55539340109162;1.04015674234647;2.07063005983678;1.21861801620433;1.89216878597892
"2020-04-29";5;51011;1.57883575027403;1.0703429710146;2.08732852953347;1.24644717700015;1.91122432354792
"2020-04-30";5;51011;1.55845568516606;1.06854453329714;2.04836683703497;1.2381964341032;1.87871493622891
"2020-05-01";5;51011;1.51349826461877;1.04936697588091;1.97762955335662;1.21008887718079;1.81690765205674
"2020-05-02";5;51011;1.46292713867405;1.0376183343734;1.88823594297471;1.18489098708902;1.74096329025909
"2020-05-03";5;51011;1.40640018871552;1.00946380012853;1.8033365773025;1.14692786657336;1.66587251085767
"2020-05-04";5;51011;1.3723853411217;1.00586927510442;1.73890140713897;1.13280769198752;1.61196299025587
"2020-05-05";5;51011;1.34179827186261;0.994719017159947;1.68887752656528;1.11494238515258;1.56865415857264
"2020-05-06";5;51011;1.31653026457607;0.993297265266513;1.63976326388562;1.10526207645861;1.52779845269352
"2020-05-07";5;51011;1.32130717065545;1.01062834149605;1.63198599981485;1.11825083236353;1.52436350894737
"2020-05-08";5;51011;1.28278541247832;0.991683116874263;1.57388770808237;1.09251747089894;1.4730533540577
"2020-05-09";5;51011;1.24776785580938;0.979469871026697;1.51606584059205;1.07240008258637;1.42313562903238
"2020-05-10";5;51011;1.23521287847472;0.975236929416915;1.49518882753253;1.06529905255656;1.40512670439289
"2020-05-11";5;51011;1.2166526482726;0.968942252983798;1.4643630435614;1.05475677429297;1.37854852225223
"2020-05-12";5;51011;1.19463744445692;0.958403440668872;1.43087144824496;1.04024424353877;1.34903064537507
"2020-05-13";5;51011;1.17337992062729;0.943982766538478;1.40277707471611;1.02346422036286;1.32329562089173
"2020-05-14";5;51011;1.13830763513147;0.918404624540709;1.35821064572223;0.994602661253393;1.28201260900954
"2020-05-15";5;51011;1.17313911262525;0.956066857626157;1.39021136762435;1.03128900872027;1.31498921653024
"2020-05-16";5;51011;1.21355833049054;1.00064793175751;1.42646872922357;1.07441471721743;1.35270194376365
"2020-05-17";5;51011;1.21222681297664;1.0033149547369;1.42113867121637;1.07568345751752;1.34877016843575
"2020-05-18";5;51011;1.21837717937197;1.00750106942724;1.4292532893167;1.08055178721233;1.35620257153161
"2020-05-19";5;51011;1.23210596513234;1.02030257621614;1.44390935404853;1.0936729510117;1.37053897925297
"2020-05-20";5;51011;1.21549667007964;1.00612686781533;1.42486647234395;1.0786501682884;1.35234317187088
"2020-05-21";5;51011;1.21151682402645;1.00967613664316;1.41335751140974;1.07958669627993;1.34344695177297
"2020-05-22";5;51011;1.18068185951435;0.986745983326318;1.37461773570239;1.05391811198415;1.30744560704456
"2020-05-23";5;51011;1.18928242322147;0.995942864761644;1.38262198168129;1.06292079259337;1.31564405384956
"2020-05-24";5;51011;1.1743322612923;0.982594878508883;1.36606964407572;1.04902377530369;1.29964074728092
"2020-05-25";5;51011;1.19198438981137;1.00260744278856;1.38136133683418;1.06822001626786;1.31574876335488
"2020-05-26";5;51011;1.18329718169591;0.993767205818919;1.37282715757291;1.05943466113735;1.30715970225448
"2020-05-27";5;51011;1.19588329677853;1.01493763867485;1.37682895488221;1.07761897456051;1.31414761899656
"2020-05-28";5;51011;1.19831851083984;1.01894287290104;1.37769414877864;1.08107756263037;1.31555945904932
"2020-05-29";5;51011;1.21229889717918;1.03486394704878;1.38973384730958;1.09632213334049;1.32827566101788
"2020-05-30";5;51011;1.19309503381767;1.01456816673276;1.37162190090257;1.07640750237775;1.30978256525758
"2020-05-31";5;51011;1.19127321700864;1.01653491049381;1.36601152352347;1.0770628390076;1.30548359500969
"2020-06-01";5;51011;1.23013775417888;1.05284845682728;1.40742705153048;1.11426314666778;1.34601236168998
"2020-06-02";5;51011;1.20792034683094;1.02890435420909;1.38693633945279;1.09091331285746;1.32492738080442
"2020-06-03";5;51011;1.20365481784749;1.02698376071325;1.38032587498173;1.08818290673581;1.31912672895917
"2020-06-04";5;51011;1.17224053640587;0.99984655544044;1.3446345173713;1.05956811295531;1.28491295985643
"2020-06-05";5;51011;1.147618614852;0.98911627784488;1.30612095185912;1.04402170027498;1.25121552942903
"2020-06-06";5;51011;1.10762609255475;0.961569875096096;1.2536823100134;1.01216519905627;1.20308698605322
"2020-06-07";5;51011;1.0900354041707;0.949733081580824;1.23033772676058;0.998346648931606;1.1817241594098
"2020-06-08";5;51011;1.02010082642738;0.888739815533599;1.15146183732116;0.934261719681226;1.10593993317353
"2020-06-09";5;51011;1.00454242232891;0.876660715289101;1.13242412936873;0.920985231971775;1.08809961268606
"2020-06-10";5;51011;0.972691531455358;0.845106980940959;1.10027608196976;0.889334540748577;1.05604852216214
"2020-06-11";5;51011;0.974479944441857;0.846488045749315;1.1024718431344;0.890853698042495;1.05810619084122
"2020-06-12";5;51011;0.951490573884574;0.822571074206071;1.08041007356308;0.867262267941495;1.03571887982765
"2020-06-13";5;51011;0.961802870996516;0.835709740592449;1.08789600140058;0.879410404470238;1.0441953375228
"2020-06-14";5;51011;0.958523484749616;0.831792503491238;1.08525446600799;0.875717578462254;1.04132939103698
"2020-06-15";5;51011;0.958749055859595;0.828536106460559;1.08896200525863;0.873674703056117;1.04382340866307
"2020-06-16";5;51011;0.946309970165554;0.816499484571345;1.07612045575976;0.861499612851402;1.03112032747971
"2020-06-17";5;51011;0.928542238684476;0.798826145622148;1.0582583317468;0.843793404170315;1.01329107319864
"2020-06-18";5;51011;0.9013049067445;0.774857963384963;1.02775185010404;0.818684571382242;0.983925242106758
"2020-06-19";5;51011;0.896854680896367;0.768279565616804;1.02542979617593;0.812837913613894;0.980871448178839
"2020-06-20";5;51011;0.888724603395031;0.759224295429532;1.01822491136053;0.804100364019549;0.973348842770514
"2020-06-21";5;51011;0.879958884843714;0.750273689004775;1.00964408068265;0.795210135242078;0.964707634445349
"2020-06-22";5;51011;0.86730680217073;0.733979080065781;1.00063452427568;0.780180762986742;0.954432841354717
"2020-06-23";5;51011;0.883010577794348;0.745762912062842;1.02025824352585;0.793320023258187;0.972701132330509
"2020-06-24";5;51011;0.89541675539606;0.752335013473258;1.03849849731886;0.80192363833958;0.988909872452541
"2020-06-25";5;51011;0.928251571150587;0.78485107175279;1.07165207054838;0.834547574666828;1.02195556763435
"2020-06-26";5;51011;0.92789654455663;0.787161722441489;1.06863136667177;0.835938549114702;1.01985453999856
"2020-06-27";5;51011;0.91540445225564;0.77906511196196;1.05174379254932;0.826314957432172;1.00449394707911
"2020-06-28";5;51011;0.903862653854444;0.764569589630094;1.04315571807879;0.812848337988579;0.994876969720308
"2020-06-29";5;51011;0.904819596474611;0.765177529066194;1.04446166388303;0.813573048017032;0.99606614493219
"2020-06-30";5;51011;0.903067647083275;0.762051042560307;1.04408425160624;0.810923069515935;0.995212224650615
"2020-07-01";5;51011;0.912341107683668;0.772713517576221;1.05196869779112;0.821097566503815;1.00358464886352
"2020-07-02";5;51011;0.904387093799447;0.762061538408726;1.04671264919017;0.811386607109366;0.997387580489528
"2020-07-03";5;51011;0.906716118167189;0.759652486312109;1.05377975002227;0.810624589683366;1.00280764665101
"2020-07-04";5;51011;0.912538105521155;0.765852989353883;1.05922322168843;0.816689682786239;1.00838652825607
"2020-07-05";5;51011;0.917448732340426;0.772195123159133;1.06270234152172;0.822531298537613;1.01236616614324
"2020-07-06";5;51011;0.916111457476155;0.770248729203936;1.06197418574837;0.820796859392156;1.01142605556015
"2020-07-07";5;51011;0.920595508411426;0.771389896110898;1.06980112071195;0.823100170440671;1.01809084638218
"2020-07-08";5;51011;0.923510838672324;0.7673613294191;1.07966034792555;0.821489317009538;1.02553236033511
"2020-07-09";5;51011;0.915740541192445;0.758222286990244;1.07325879539465;0.812826562772171;1.01865451961272
"2020-07-10";5;51011;0.948177601157346;0.782619330217793;1.1137358720969;0.840016077733478;1.05633912458121
"2020-07-11";5;51011;0.948900690015238;0.789016071532698;1.10878530849778;0.844437453583036;1.05336392644744
"2020-07-12";5;51011;0.959936097433844;0.79982921250769;1.12004298236;0.855326586432368;1.06454560843532
"2020-07-13";5;51011;0.983140601367433;0.819913254234227;1.14636794850064;0.876494600913262;1.0897866018216
"2020-07-14";5;51011;0.985801112347624;0.821271441444042;1.15033078325121;0.878307191787189;1.09329503290806
"2020-07-15";5;51011;1.01289325888305;0.848614735348816;1.17717178241727;0.905558335926229;1.12022818183986
"2020-07-16";5;51011;1.02923200178754;0.872406340640234;1.18605766293484;0.926750797648627;1.13171320592645
"2020-07-17";5;51011;1.01961069857598;0.862500716917519;1.17672068023444;0.916945476973988;1.12227592017797
"2020-07-18";5;51011;1.06309571595591;0.894488911725864;1.23170252018595;0.952933859258816;1.173257572653
"2020-07-19";5;51011;1.06049581981872;0.891275219802369;1.22971641983508;0.949929376726113;1.17106226291133
"2020-07-20";5;51011;1.05523627475365;0.882267962472903;1.22820458703439;0.942228223913677;1.16824432559362
"2020-07-21";5;51011;1.04869709101648;0.879026914115141;1.21836726791782;0.937840856038822;1.15955332599414
"2020-07-22";5;51011;1.02834325397049;0.863006991027324;1.19367951691365;0.92031765345788;1.1363688544831
"2020-07-23";5;51011;1.02381985903224;0.86027972001947;1.187359998045;0.916970317849752;1.13066940021472
"2020-07-24";5;51011;1.03662221704973;0.883060856913586;1.19018357718587;0.936276219397808;1.13696821470165
"2020-07-25";5;51011;1.00555984853702;0.85548482055292;1.15563487652112;0.907492010022251;1.10362768705179
"2020-07-26";5;51011;0.995505638127021;0.840999400282587;1.15001187597146;0.894554516373223;1.09645675988082
"2020-07-27";5;51011;0.988721294278722;0.836075380601098;1.14136720795635;0.888983212941597;1.08845937561585
"2020-07-28";5;51011;0.97414561675027;0.817441330841689;1.13084990265885;0.871765065710265;1.07652616779028
"2020-07-29";5;51011;0.952064692232093;0.79803269168076;1.10609669278343;0.851426472013258;1.05270291245093
"2020-07-30";5;51011;0.940640576608858;0.792235004468409;1.08904614874931;0.843666170416441;1.03761498280128
"2020-07-31";5;51011;0.902898230248195;0.756599538556343;1.04919692194005;0.807299310709617;0.998497149786774
"2020-08-01";5;51011;0.879624558072093;0.731251483911757;1.02799763223243;0.782667936745722;0.976581179398463
"2020-08-02";5;51011;0.882280112816267;0.72699544360754;1.03756478202499;0.780807042082944;0.983753183549589
