fecha_primeros_sintomas;region;provincia;prop2d
2020-08-14;15;151;0.541932573496419
2020-08-15;15;151;0.510087822502731
2020-08-16;15;151;0.518854056268965
2020-08-17;15;151;0.52835350822366
2020-08-18;15;151;0.562745042615194
2020-08-19;15;151;0.561332480227022
2020-08-20;15;151;0.557869276763819
2020-08-21;15;151;0.542990286275072
2020-08-22;15;151;0.586556648990371
2020-08-23;15;151;0.581304548150035
2020-08-24;15;151;0.596314900116909
2020-08-25;15;151;0.584079450381459
2020-08-26;15;151;0.586653452955462
2020-06-03;15;152;NA
2020-06-07;15;152;NA
2020-06-10;15;152;NA
2020-06-13;15;152;NA
2020-07-01;15;152;NA
2020-07-03;15;152;NA
2020-07-04;15;152;0.642857142857143
2020-07-05;15;152;0.5
2020-07-08;15;152;0.642857142857143
2020-07-13;15;152;0.642857142857143
2020-07-15;15;152;0.642857142857143
2020-07-16;15;152;0.642857142857143
2020-07-17;15;152;0.571428571428571
2020-07-18;15;152;0.571428571428571
2020-07-25;15;152;0.571428571428571
2020-07-27;15;152;0.523809523809524
2020-07-28;15;152;0.523809523809524
2020-07-29;15;152;0.452380952380952
2020-07-30;15;152;0.380952380952381
2020-07-31;15;152;0.380952380952381
2020-08-01;15;152;0.26007326007326
2020-08-02;15;152;0.277930402930403
2020-08-03;15;152;0.325549450549451
2020-08-04;15;152;0.361263736263736
2020-08-05;15;152;0.432692307692308
2020-08-06;15;152;0.575549450549451
2020-08-07;15;152;0.575549450549451
2020-08-08;15;152;0.553571428571429
2020-08-09;15;152;0.678571428571429
2020-08-10;15;152;0.678571428571429
2020-08-11;15;152;0.642857142857143
2020-08-13;15;152;0.642857142857143
2020-08-15;15;152;0.642857142857143
2020-08-25;15;152;0.714285714285714
2020-03-16;01;011;NA
2020-03-18;01;011;NA
2020-03-19;01;011;NA
2020-03-21;01;011;NA
2020-03-22;01;011;NA
2020-03-23;01;011;NA
2020-03-24;01;011;0.285714285714286
2020-03-25;01;011;0.357142857142857
2020-03-26;01;011;0.214285714285714
2020-03-28;01;011;0.285714285714286
2020-03-29;01;011;0.428571428571429
2020-03-30;01;011;0.428571428571429
2020-03-31;01;011;0.428571428571429
2020-04-01;01;011;0.333333333333333
2020-04-02;01;011;0.333333333333333
2020-04-03;01;011;0.333333333333333
2020-04-04;01;011;0.261904761904762
2020-04-05;01;011;0.119047619047619
2020-04-07;01;011;0.214285714285714
2020-04-09;01;011;0.214285714285714
2020-04-10;01;011;0.166666666666667
2020-04-13;01;011;0.166666666666667
2020-04-14;01;011;0.309523809523809
2020-04-15;01;011;0.345238095238095
2020-04-16;01;011;0.380952380952381
2020-04-17;01;011;0.428571428571429
2020-04-18;01;011;0.428571428571429
2020-04-19;01;011;0.452380952380952
2020-04-20;01;011;0.380952380952381
2020-04-21;01;011;0.345238095238095
2020-04-22;01;011;0.309523809523809
2020-04-23;01;011;0.330952380952381
2020-04-24;01;011;0.22891156462585
2020-04-25;01;011;0.276530612244898
2020-04-26;01;011;0.300340136054422
2020-04-27;01;011;0.355895691609977
2020-04-28;01;011;0.311609977324263
2020-04-29;01;011;0.359229024943311
2020-04-30;01;011;0.354034219748505
2020-05-01;01;011;0.333626056483199
2020-05-02;01;011;0.350942073799217
2020-05-03;01;011;0.39475159760874
2020-05-04;01;011;0.405398132645519
2020-05-05;01;011;0.418433846931234
2020-05-06;01;011;0.420648686355375
2020-05-07;01;011;0.426736348693038
2020-05-08;01;011;0.450059963853388
2020-05-09;01;011;0.447842668953166
2020-05-10;01;011;0.390896856145284
2020-05-11;01;011;0.370550144741662
2020-05-12;01;011;0.346443001884519
2020-05-13;01;011;0.361544179776395
2020-05-14;01;011;0.368634515910849
2020-05-15;01;011;0.376735860114775
2020-05-16;01;011;0.359873469268645
2020-05-17;01;011;0.393713692014415
2020-05-18;01;011;0.412208377175767
2020-05-19;01;011;0.414186103750267
2020-05-20;01;011;0.392618385753978
2020-05-21;01;011;0.38764271127366
2020-05-22;01;011;0.375396507749068
2020-05-23;01;011;0.368282048657208
2020-05-24;01;011;0.341487306493406
2020-05-25;01;011;0.320387569797339
2020-05-26;01;011;0.314778222035037
2020-05-27;01;011;0.335276421314749
2020-05-28;01;011;0.333949574786664
2020-05-29;01;011;0.343745371731056
2020-05-30;01;011;0.349754881926802
2020-05-31;01;011;0.380633687733929
2020-06-01;01;011;0.385002407698979
2020-06-02;01;011;0.401427570961144
2020-06-03;01;011;0.415657262837895
2020-06-04;01;011;0.422905161997559
2020-06-05;01;011;0.406489478915209
2020-06-06;01;011;0.423427360310922
2020-06-07;01;011;0.397174161454983
2020-06-08;01;011;0.423959875740698
2020-06-09;01;011;0.448666333666334
2020-06-10;01;011;0.438981558347756
2020-06-11;01;011;0.442297884878368
2020-06-12;01;011;0.467601528603064
2020-06-13;01;011;0.4762756902623
2020-06-14;01;011;0.502684202385098
2020-06-15;01;011;0.49504962681574
2020-06-16;01;011;0.475981830205571
2020-06-17;01;011;0.492784400010364
2020-06-18;01;011;0.491626922093825
2020-06-19;01;011;0.481707893753744
2020-06-20;01;011;0.480541848977624
2020-06-21;01;011;0.467780155152807
2020-06-22;01;011;0.463040044005374
2020-06-23;01;011;0.452729960431211
2020-06-24;01;011;0.443707404040234
2020-06-25;01;011;0.446905698283304
2020-06-26;01;011;0.465939494675591
2020-06-27;01;011;0.451880910715691
2020-06-28;01;011;0.434937389121007
2020-06-29;01;011;0.450050171075894
2020-06-30;01;011;0.461570908403083
2020-07-01;01;011;0.44887249570467
2020-07-02;01;011;0.444670815032402
2020-07-03;01;011;0.434977677980774
2020-07-04;01;011;0.424952615324132
2020-07-05;01;011;0.453524043895561
2020-07-06;01;011;0.447809758181275
2020-07-07;01;011;0.438069498441016
2020-07-08;01;011;0.441446735860806
2020-07-09;01;011;0.456470927355586
2020-07-10;01;011;0.443421476806135
2020-07-11;01;011;0.448728862918475
2020-07-12;01;011;0.448728862918475
2020-07-13;01;011;0.452697116886729
2020-07-14;01;011;0.458469122658735
2020-07-15;01;011;0.468522898669957
2020-07-16;01;011;0.440240070387129
2020-07-17;01;011;0.457173567924075
2020-07-18;01;011;0.481039114142562
2020-07-19;01;011;0.498045916863651
2020-07-20;01;011;0.501799670617405
2020-07-21;01;011;0.53798080973972
2020-07-22;01;011;0.546311189037841
2020-07-23;01;011;0.577555967651041
2020-07-24;01;011;0.589712331865247
2020-07-25;01;011;0.59131947472239
2020-07-26;01;011;0.60209044977908
2020-07-27;01;011;0.584516225308303
2020-07-28;01;011;0.542779530630432
2020-07-29;01;011;0.50360902371799
2020-07-30;01;011;0.494807951269427
2020-07-31;01;011;0.48830212313172
2020-08-01;01;011;0.474033915848807
2020-08-02;01;011;0.454192646007537
2020-08-03;01;011;0.458818381920068
2020-08-04;01;011;0.480657462379838
2020-08-05;01;011;0.529812608309178
2020-08-06;01;011;0.544670489446129
2020-08-07;01;011;0.522086455832684
2020-08-08;01;011;0.546927971386273
2020-08-09;01;011;0.538991463449765
2020-08-10;01;011;0.540921240989299
2020-08-11;01;011;0.544478985926354
2020-08-12;01;011;0.518837960285329
2020-08-13;01;011;0.475187166634535
2020-08-14;01;011;0.495850431940657
2020-08-15;01;011;0.480812837955695
2020-08-16;01;011;0.483918428017807
2020-08-17;01;011;0.499119893219272
2020-08-18;01;011;0.508961163060542
2020-08-19;01;011;0.521615175714555
2020-08-20;01;011;0.523996128095507
2020-08-21;01;011;0.524166196122718
2020-08-22;01;011;0.537393709350231
2020-08-23;01;011;0.523009923799397
2020-08-24;01;011;0.521309243527289
2020-08-25;01;011;0.495594957813003
2020-08-26;01;011;0.517239979458025
2020-03-22;01;014;NA
2020-04-01;01;014;NA
2020-04-03;01;014;NA
2020-04-04;01;014;NA
2020-04-05;01;014;NA
2020-04-10;01;014;NA
2020-04-11;01;014;0.642857142857143
2020-04-14;01;014;0.785714285714286
2020-04-15;01;014;0.785714285714286
2020-04-16;01;014;0.785714285714286
2020-04-19;01;014;0.785714285714286
2020-04-25;01;014;0.714285714285714
2020-04-28;01;014;0.714285714285714
2020-04-29;01;014;0.619047619047619
2020-04-30;01;014;0.476190476190476
2020-05-01;01;014;0.380952380952381
2020-05-02;01;014;0.380952380952381
2020-05-03;01;014;0.380952380952381
2020-05-05;01;014;0.452380952380952
2020-05-06;01;014;0.380952380952381
2020-05-07;01;014;0.404761904761905
2020-05-09;01;014;0.476190476190476
2020-05-10;01;014;0.428571428571429
2020-05-11;01;014;0.309523809523809
2020-05-12;01;014;0.309523809523809
2020-05-13;01;014;0.285714285714286
2020-05-14;01;014;0.309523809523809
2020-05-15;01;014;0.238095238095238
2020-05-16;01;014;0.166666666666667
2020-05-17;01;014;0.238095238095238
2020-05-18;01;014;0.257142857142857
2020-05-19;01;014;0.257142857142857
2020-05-20;01;014;0.223809523809524
2020-05-21;01;014;0.206493506493506
2020-05-22;01;014;0.313636363636364
2020-05-23;01;014;0.385064935064935
2020-05-24;01;014;0.385064935064935
2020-05-25;01;014;0.366017316017316
2020-05-26;01;014;0.451731601731602
2020-05-27;01;014;0.521479500891266
2020-05-28;01;014;0.474169667867147
2020-05-29;01;014;0.393000836698316
2020-05-30;01;014;0.40728655098403
2020-05-31;01;014;0.417490632616683
2020-06-01;01;014;0.456181108807159
2020-06-02;01;014;0.450823965950016
2020-06-03;01;014;0.39853638425067
2020-06-04;01;014;0.42744794887652
2020-06-05;01;014;0.413378684807256
2020-06-06;01;014;0.370521541950113
2020-06-07;01;014;0.396031746031746
2020-06-08;01;014;0.421443833943834
2020-06-09;01;014;0.425502275502275
2020-06-10;01;014;0.471678321678322
2020-06-11;01;014;0.514195328481043
2020-06-12;01;014;0.54125160553732
2020-06-13;01;014;0.580027115741402
2020-06-14;01;014;0.520503306217592
2020-06-15;01;014;0.493815708101422
2020-06-16;01;014;0.487322201607916
2020-06-17;01;014;0.459400123685838
2020-06-18;01;014;0.418583797155226
2020-06-19;01;014;0.44311482168625
2020-06-20;01;014;0.504339311482169
2020-06-21;01;014;0.51029169243455
2020-06-22;01;014;0.516294093394934
2020-06-23;01;014;0.509800586901427
2020-06-24;01;014;0.551637321595305
2020-06-25;01;014;0.526127117513672
2020-06-26;01;014;0.501596092982648
2020-06-27;01;014;0.4539770453636
2020-06-28;01;014;0.463897680284235
2020-06-29;01;014;0.468099360956504
2020-06-30;01;014;0.456194599051742
2020-07-01;01;014;0.428643578643579
2020-07-02;01;014;0.440548340548341
2020-07-03;01;014;0.467521367521368
2020-07-04;01;014;0.435775335775336
2020-07-05;01;014;0.484528170242456
2020-07-06;01;014;0.529982715697001
2020-07-07;01;014;0.514414950129236
2020-07-08;01;014;0.548343521557807
2020-07-09;01;014;0.578646551860838
2020-07-10;01;014;0.528585501799787
2020-07-11;01;014;0.50080772402201
2020-07-12;01;014;0.483800921300921
2020-07-13;01;014;0.438346375846376
2020-07-14;01;014;0.451533189033189
2020-07-15;01;014;0.442604617604618
2020-07-16;01;014;0.448015873015873
2020-07-17;01;014;0.471103896103896
2020-07-18;01;014;0.526298701298701
2020-07-19;01;014;0.502489177489178
2020-07-20;01;014;0.502489177489178
2020-07-21;01;014;0.5247113997114
2020-07-22;01;014;0.435425685425685
2020-07-23;01;014;0.352092352092352
2020-07-24;01;014;0.37027417027417
2020-07-25;01;014;0.336507936507937
2020-07-26;01;014;0.322222222222222
2020-07-27;01;014;0.286507936507936
2020-07-28;01;014;0.292857142857143
2020-07-29;01;014;0.292857142857143
2020-07-30;01;014;0.4
2020-07-31;01;014;0.4
2020-08-01;01;014;0.4
2020-08-02;01;014;0.438095238095238
2020-08-03;01;014;0.45
2020-08-04;01;014;0.486734693877551
2020-08-05;01;014;0.593877551020408
2020-08-06;01;014;0.629591836734694
2020-08-07;01;014;0.667687074829932
2020-08-08;01;014;0.634353741496599
2020-08-09;01;014;0.602607709750567
2020-08-10;01;014;0.626417233560091
2020-08-11;01;014;0.503968253968254
2020-08-12;01;014;0.468253968253968
2020-08-13;01;014;0.468253968253968
2020-08-14;01;014;0.434240362811791
2020-08-15;01;014;0.481859410430839
2020-08-16;01;014;0.489795918367347
2020-08-17;01;014;0.489795918367347
2020-08-18;01;014;0.561224489795918
2020-08-19;01;014;0.489795918367347
2020-08-20;01;014;0.346938775510204
2020-08-21;01;014;0.428571428571429
2020-08-22;01;014;0.5
2020-08-23;01;014;0.571428571428571
2020-08-24;01;014;0.642857142857143
2020-08-25;01;014;0.714285714285714
2020-08-26;01;014;0.785714285714286
2020-03-15;02;021;NA
2020-03-16;02;021;NA
2020-03-20;02;021;NA
2020-03-21;02;021;NA
2020-03-23;02;021;NA
2020-03-24;02;021;0.142857142857143
2020-03-25;02;021;0.285714285714286
2020-03-27;02;021;0.285714285714286
2020-03-28;02;021;0.285714285714286
2020-03-30;02;021;0.285714285714286
2020-03-31;02;021;0.380952380952381
2020-04-01;02;021;0.380952380952381
2020-04-02;02;021;0.238095238095238
2020-04-03;02;021;0.152380952380952
2020-04-06;02;021;0.2
2020-04-07;02;021;0.271428571428571
2020-04-08;02;021;0.271428571428571
2020-04-09;02;021;0.223809523809524
2020-04-10;02;021;0.223809523809524
2020-04-11;02;021;0.295238095238095
2020-04-12;02;021;0.380952380952381
2020-04-13;02;021;0.476190476190476
2020-04-14;02;021;0.404761904761905
2020-04-15;02;021;0.404761904761905
2020-04-16;02;021;0.385714285714286
2020-04-17;02;021;0.414285714285714
2020-04-18;02;021;0.438095238095238
2020-04-19;02;021;0.40952380952381
2020-04-20;02;021;0.331601731601732
2020-04-21;02;021;0.349458874458874
2020-04-22;02;021;0.403030303030303
2020-04-23;02;021;0.406204906204906
2020-04-24;02;021;0.377633477633478
2020-04-25;02;021;0.314141414141414
2020-04-26;02;021;0.1998556998557
2020-04-27;02;021;0.156349206349206
2020-04-28;02;021;0.181349206349206
2020-04-29;02;021;0.192063492063492
2020-04-30;02;021;0.224603174603175
2020-05-01;02;021;0.261469534050179
2020-05-02;02;021;0.286000558581204
2020-05-03;02;021;0.352202649173538
2020-05-04;02;021;0.396080200193946
2020-05-05;02;021;0.41784890767694
2020-05-06;02;021;0.38819522802326
2020-05-07;02;021;0.388844578672611
2020-05-08;02;021;0.419835362082749
2020-05-09;02;021;0.434986877234264
2020-05-10;02;021;0.434718852575995
2020-05-11;02;021;0.440841301555587
2020-05-12;02;021;0.436929736929737
2020-05-13;02;021;0.432600732600733
2020-05-14;02;021;0.423221223221223
2020-05-15;02;021;0.396180406894693
2020-05-16;02;021;0.355639866354152
2020-05-17;02;021;0.359473242280551
2020-05-18;02;021;0.349269160647898
2020-05-19;02;021;0.348705250873462
2020-05-20;02;021;0.371558366749834
2020-05-21;02;021;0.345306840498308
2020-05-22;02;021;0.350822560299742
2020-05-23;02;021;0.337077386554568
2020-05-24;02;021;0.308663328152749
2020-05-25;02;021;0.317206280217296
2020-05-26;02;021;0.306035496114181
2020-05-27;02;021;0.311702879346544
2020-05-28;02;021;0.356684564328229
2020-05-29;02;021;0.354796962440627
2020-05-30;02;021;0.381021452236545
2020-05-31;02;021;0.409354479927725
2020-06-01;02;021;0.390490157935897
2020-06-02;02;021;0.400809757473825
2020-06-03;02;021;0.405761738266142
2020-06-04;02;021;0.383147756503224
2020-06-05;02;021;0.370686254489483
2020-06-06;02;021;0.38485859009039
2020-06-07;02;021;0.380547481604003
2020-06-08;02;021;0.3838939096558
2020-06-09;02;021;0.375615126444402
2020-06-10;02;021;0.368982473383177
2020-06-11;02;021;0.372388193528195
2020-06-12;02;021;0.369817015803374
2020-06-13;02;021;0.364998421699065
2020-06-14;02;021;0.365557184969693
2020-06-15;02;021;0.37235769809932
2020-06-16;02;021;0.383837289936055
2020-06-17;02;021;0.378959241155567
2020-06-18;02;021;0.386861819209719
2020-06-19;02;021;0.423384120437903
2020-06-20;02;021;0.422860834200331
2020-06-21;02;021;0.421313086173709
2020-06-22;02;021;0.428776144657176
2020-06-23;02;021;0.436494062332721
2020-06-24;02;021;0.439622839976182
2020-06-25;02;021;0.427490266881335
2020-06-26;02;021;0.417111756502825
2020-06-27;02;021;0.412096129927565
2020-06-28;02;021;0.407349201756597
2020-06-29;02;021;0.39944214282913
2020-06-30;02;021;0.397840648100717
2020-07-01;02;021;0.40768890686429
2020-07-02;02;021;0.4104128778086
2020-07-03;02;021;0.398813366209088
2020-07-04;02;021;0.418938882894238
2020-07-05;02;021;0.424897160796245
2020-07-06;02;021;0.428091377582695
2020-07-07;02;021;0.421129089973909
2020-07-08;02;021;0.430514110876147
2020-07-09;02;021;0.441329000212163
2020-07-10;02;021;0.448737322227227
2020-07-11;02;021;0.469865004069194
2020-07-12;02;021;0.473595067523147
2020-07-13;02;021;0.484158782302848
2020-07-14;02;021;0.484280708740564
2020-07-15;02;021;0.465343915708147
2020-07-16;02;021;0.45810045494356
2020-07-17;02;021;0.457156257039679
2020-07-18;02;021;0.430750958077989
2020-07-19;02;021;0.442168568600459
2020-07-20;02;021;0.431487881075408
2020-07-21;02;021;0.442393523559998
2020-07-22;02;021;0.440274879492201
2020-07-23;02;021;0.446961809583386
2020-07-24;02;021;0.446428262831352
2020-07-25;02;021;0.444099680180696
2020-07-26;02;021;0.426211481422932
2020-07-27;02;021;0.440925389319326
2020-07-28;02;021;0.436566666425134
2020-07-29;02;021;0.442519047377515
2020-07-30;02;021;0.424607627490411
2020-07-31;02;021;0.414403545857758
2020-08-01;02;021;0.414943017175866
2020-08-02;02;021;0.435419207652057
2020-08-03;02;021;0.428450566537074
2020-08-04;02;021;0.441760238231839
2020-08-05;02;021;0.474246113938054
2020-08-06;02;021;0.514042032305401
2020-08-07;02;021;0.535583982418779
2020-08-08;02;021;0.543139628732849
2020-08-09;02;021;0.539806295399516
2020-08-10;02;021;0.543438256658596
2020-08-11;02;021;0.543816185607953
2020-08-12;02;021;0.514077562648991
2020-08-13;02;021;0.492138787138787
2020-08-14;02;021;0.490254956683528
2020-08-15;02;021;0.488903529238289
2020-08-16;02;021;0.446718655288709
2020-08-17;02;021;0.447848598791534
2020-08-18;02;021;0.449171350114285
2020-08-19;02;021;0.480067989706577
2020-08-20;02;021;0.457108806033108
2020-08-21;02;021;0.430421207916938
2020-08-22;02;021;0.417037249682482
2020-08-23;02;021;0.460854776693286
2020-08-24;02;021;0.48466430050281
2020-08-25;02;021;0.496569062407572
2020-08-26;02;021;0.464007421150278
2020-03-10;02;022;NA
2020-03-19;02;022;NA
2020-03-21;02;022;NA
2020-03-23;02;022;NA
2020-03-25;02;022;NA
2020-03-27;02;022;NA
2020-03-29;02;022;0.428571428571429
2020-04-03;02;022;0.285714285714286
2020-04-04;02;022;0.285714285714286
2020-04-05;02;022;0.285714285714286
2020-04-06;02;022;0.142857142857143
2020-04-07;02;022;0.214285714285714
2020-04-09;02;022;0.0714285714285714
2020-04-14;02;022;0.0714285714285714
2020-04-17;02;022;0.214285714285714
2020-04-18;02;022;0.261904761904762
2020-04-19;02;022;0.297619047619048
2020-04-20;02;022;0.297619047619048
2020-04-21;02;022;0.226190476190476
2020-04-22;02;022;0.297619047619048
2020-04-23;02;022;0.297619047619048
2020-04-24;02;022;0.202380952380952
2020-04-25;02;022;0.211904761904762
2020-04-26;02;022;0.176190476190476
2020-04-27;02;022;0.247619047619048
2020-04-28;02;022;0.319047619047619
2020-04-29;02;022;0.295238095238095
2020-04-30;02;022;0.323809523809524
2020-05-01;02;022;0.288095238095238
2020-05-02;02;022;0.326190476190476
2020-05-03;02;022;0.407823129251701
2020-05-04;02;022;0.372108843537415
2020-05-05;02;022;0.352628324056895
2020-05-06;02;022;0.384374355802927
2020-05-07;02;022;0.42723149866007
2020-05-08;02;022;0.443898165326737
2020-05-09;02;022;0.391517212945784
2020-05-10;02;022;0.363455988455988
2020-05-11;02;022;0.37536075036075
2020-05-12;02;022;0.387928827444956
2020-05-13;02;022;0.346658986175115
2020-05-14;02;022;0.31689708141321
2020-05-15;02;022;0.351817716333845
2020-05-16;02;022;0.369566634082763
2020-05-17;02;022;0.406471395987525
2020-05-18;02;022;0.435775425291554
2020-05-19;02;022;0.453676878676879
2020-05-20;02;022;0.453676878676879
2020-05-21;02;022;0.451295926295926
2020-05-22;02;022;0.425070943549204
2020-05-23;02;022;0.401731963688485
2020-05-24;02;022;0.344690423668222
2020-05-25;02;022;0.325878726890423
2020-05-26;02;022;0.324206486087748
2020-05-27;02;022;0.36578157766284
2020-05-28;02;022;0.368054304935567
2020-05-29;02;022;0.371603550720837
2020-05-30;02;022;0.389693612832639
2020-05-31;02;022;0.404473248090997
2020-06-01;02;022;0.39784191942577
2020-06-02;02;022;0.365148525862812
2020-06-03;02;022;0.333097243811529
2020-06-04;02;022;0.356364732625237
2020-06-05;02;022;0.382441830130906
2020-06-06;02;022;0.384999745188821
2020-06-07;02;022;0.381259853005532
2020-06-08;02;022;0.392636944382624
2020-06-09;02;022;0.400334125250536
2020-06-10;02;022;0.402351881505581
2020-06-11;02;022;0.407838451133432
2020-06-12;02;022;0.393855080007204
2020-06-13;02;022;0.386631266331777
2020-06-14;02;022;0.411204491848399
2020-06-15;02;022;0.406198588660677
2020-06-16;02;022;0.419981697414647
2020-06-17;02;022;0.43040982860549
2020-06-18;02;022;0.420385664123184
2020-06-19;02;022;0.406216531309983
2020-06-20;02;022;0.396953858498923
2020-06-21;02;022;0.385049096594161
2020-06-22;02;022;0.393756298483181
2020-06-23;02;022;0.386621433551551
2020-06-24;02;022;0.395403314321384
2020-06-25;02;022;0.39761497880369
2020-06-26;02;022;0.403650178109823
2020-06-27;02;022;0.402463055373405
2020-06-28;02;022;0.40318638267901
2020-06-29;02;022;0.397552310868468
2020-06-30;02;022;0.415637835510574
2020-07-01;02;022;0.407153192714035
2020-07-02;02;022;0.4034767221258
2020-07-03;02;022;0.388179060772702
2020-07-04;02;022;0.418267282410219
2020-07-05;02;022;0.42649917898521
2020-07-06;02;022;0.435792726912856
2020-07-07;02;022;0.414133358940315
2020-07-08;02;022;0.421953004083904
2020-07-09;02;022;0.432253898635272
2020-07-10;02;022;0.459918297728243
2020-07-11;02;022;0.453498401834663
2020-07-12;02;022;0.47445389223978
2020-07-13;02;022;0.466347775806471
2020-07-14;02;022;0.47054945647874
2020-07-15;02;022;0.473796209725494
2020-07-16;02;022;0.459616840707415
