codigo_region,region_residencia,fecha,COVID UCI
01,Región de Región de Tarapacá,2020-04-14,7.6923076923076925
01,Región de Región de Tarapacá,2020-04-15,0.0
01,Región de Región de Tarapacá,2020-04-16,0.0
01,Región de Región de Tarapacá,2020-04-17,0.0
01,Región de Región de Tarapacá,2020-04-18,0.0
01,Región de Región de Tarapacá,2020-04-19,6.666666666666667
01,Región de Región de Tarapacá,2020-04-20,6.666666666666667
01,Región de Región de Tarapacá,2020-04-21,9.090909090909092
01,Región de Región de Tarapacá,2020-04-22,16.666666666666668
01,Región de Región de Tarapacá,2020-04-23,18.181818181818183
01,Región de Región de Tarapacá,2020-04-24,18.181818181818183
01,Región de Región de Tarapacá,2020-04-25,27.272727272727273
01,Región de Región de Tarapacá,2020-04-26,18.181818181818183
01,Región de Región de Tarapacá,2020-04-27,18.181818181818183
01,Región de Región de Tarapacá,2020-04-28,18.181818181818183
01,Región de Región de Tarapacá,2020-04-29,27.272727272727273
01,Región de Región de Tarapacá,2020-04-30,18.181818181818183
01,Región de Región de Tarapacá,2020-05-01,16.666666666666668
01,Región de Región de Tarapacá,2020-05-02,16.666666666666668
01,Región de Región de Tarapacá,2020-05-03,33.333333333333336
01,Región de Región de Tarapacá,2020-05-04,33.333333333333336
01,Región de Región de Tarapacá,2020-05-05,35.714285714285715
01,Región de Región de Tarapacá,2020-05-06,35.714285714285715
01,Región de Región de Tarapacá,2020-05-07,35.714285714285715
01,Región de Región de Tarapacá,2020-05-08,28.571428571428573
01,Región de Región de Tarapacá,2020-05-09,42.857142857142854
01,Región de Región de Tarapacá,2020-05-10,42.857142857142854
01,Región de Región de Tarapacá,2020-05-11,50.0
01,Región de Región de Tarapacá,2020-05-12,64.28571428571429
01,Región de Región de Tarapacá,2020-05-13,38.095238095238095
01,Región de Región de Tarapacá,2020-05-14,40.90909090909091
01,Región de Región de Tarapacá,2020-05-15,59.09090909090909
01,Región de Región de Tarapacá,2020-05-16,56.52173913043478
01,Región de Región de Tarapacá,2020-05-17,52.17391304347826
01,Región de Región de Tarapacá,2020-05-18,55.172413793103445
01,Región de Región de Tarapacá,2020-05-19,62.06896551724138
01,Región de Región de Tarapacá,2020-05-20,62.06896551724138
01,Región de Región de Tarapacá,2020-05-21,72.41379310344827
01,Región de Región de Tarapacá,2020-05-22,62.06896551724138
01,Región de Región de Tarapacá,2020-05-23,58.62068965517241
01,Región de Región de Tarapacá,2020-05-24,58.62068965517241
01,Región de Región de Tarapacá,2020-05-25,51.724137931034484
01,Región de Región de Tarapacá,2020-05-26,47.05882352941177
01,Región de Región de Tarapacá,2020-05-27,47.05882352941177
01,Región de Región de Tarapacá,2020-05-28,67.6470588235294
01,Región de Región de Tarapacá,2020-05-29,67.6470588235294
01,Región de Región de Tarapacá,2020-05-30,67.6470588235294
01,Región de Región de Tarapacá,2020-05-31,73.52941176470588
01,Región de Región de Tarapacá,2020-06-01,76.47058823529412
01,Región de Región de Tarapacá,2020-06-02,85.29411764705883
01,Región de Región de Tarapacá,2020-06-03,94.11764705882354
01,Región de Región de Tarapacá,2020-06-04,80.0
01,Región de Región de Tarapacá,2020-06-05,85.0
01,Región de Región de Tarapacá,2020-06-06,88.63636363636364
01,Región de Región de Tarapacá,2020-06-07,93.18181818181819
01,Región de Región de Tarapacá,2020-06-08,93.61702127659575
01,Región de Región de Tarapacá,2020-06-09,95.74468085106383
01,Región de Región de Tarapacá,2020-06-10,89.36170212765957
01,Región de Región de Tarapacá,2020-06-11,95.91836734693878
01,Región de Región de Tarapacá,2020-06-12,95.74468085106383
01,Región de Región de Tarapacá,2020-06-13,91.83673469387755
01,Región de Región de Tarapacá,2020-06-14,84.90566037735849
01,Región de Región de Tarapacá,2020-06-15,72.0
01,Región de Región de Tarapacá,2020-06-16,70.0
01,Región de Región de Tarapacá,2020-06-17,76.0
01,Región de Región de Tarapacá,2020-06-18,80.0
01,Región de Región de Tarapacá,2020-06-19,85.71428571428571
01,Región de Región de Tarapacá,2020-06-20,77.55102040816327
01,Región de Región de Tarapacá,2020-06-21,73.46938775510205
01,Región de Región de Tarapacá,2020-06-22,71.42857142857143
01,Región de Región de Tarapacá,2020-06-23,69.38775510204081
01,Región de Región de Tarapacá,2020-06-24,73.46938775510205
01,Región de Región de Tarapacá,2020-06-25,86.04651162790698
01,Región de Región de Tarapacá,2020-06-26,74.4186046511628
01,Región de Región de Tarapacá,2020-06-27,72.09302325581395
01,Región de Región de Tarapacá,2020-06-28,76.19047619047619
01,Región de Región de Tarapacá,2020-06-29,76.19047619047619
01,Región de Región de Tarapacá,2020-06-30,73.80952380952381
01,Región de Región de Tarapacá,2020-07-01,71.42857142857143
01,Región de Región de Tarapacá,2020-07-02,69.04761904761905
01,Región de Región de Tarapacá,2020-07-03,69.04761904761905
01,Región de Región de Tarapacá,2020-07-04,59.523809523809526
01,Región de Región de Tarapacá,2020-07-05,57.142857142857146
01,Región de Región de Tarapacá,2020-07-06,60.46511627906977
01,Región de Región de Tarapacá,2020-07-07,60.46511627906977
01,Región de Región de Tarapacá,2020-07-08,62.7906976744186
01,Región de Región de Tarapacá,2020-07-09,62.7906976744186
01,Región de Región de Tarapacá,2020-07-10,62.7906976744186
01,Región de Región de Tarapacá,2020-07-11,60.46511627906977
01,Región de Región de Tarapacá,2020-07-12,62.7906976744186
01,Región de Región de Tarapacá,2020-07-13,60.0
01,Región de Región de Tarapacá,2020-07-14,60.0
01,Región de Región de Tarapacá,2020-07-15,60.0
01,Región de Región de Tarapacá,2020-07-16,63.63636363636363
01,Región de Región de Tarapacá,2020-07-17,73.17073170731707
01,Región de Región de Tarapacá,2020-07-18,73.17073170731707
01,Región de Región de Tarapacá,2020-07-19,75.60975609756098
01,Región de Región de Tarapacá,2020-07-20,78.57142857142857
01,Región de Región de Tarapacá,2020-07-21,76.19047619047619
01,Región de Región de Tarapacá,2020-07-22,76.19047619047619
01,Región de Región de Tarapacá,2020-07-23,69.04761904761905
01,Región de Región de Tarapacá,2020-07-24,69.04761904761905
01,Región de Región de Tarapacá,2020-07-25,61.904761904761905
01,Región de Región de Tarapacá,2020-07-26,61.904761904761905
01,Región de Región de Tarapacá,2020-07-27,61.904761904761905
01,Región de Región de Tarapacá,2020-07-28,61.904761904761905
01,Región de Región de Tarapacá,2020-07-29,66.66666666666667
01,Región de Región de Tarapacá,2020-07-30,69.04761904761905
01,Región de Región de Tarapacá,2020-07-31,61.904761904761905
01,Región de Región de Tarapacá,2020-08-01,61.904761904761905
01,Región de Región de Tarapacá,2020-08-02,59.523809523809526
01,Región de Región de Tarapacá,2020-08-03,57.142857142857146
01,Región de Región de Tarapacá,2020-08-04,54.76190476190476
01,Región de Región de Tarapacá,2020-08-05,52.38095238095238
01,Región de Región de Tarapacá,2020-08-06,43.24324324324324
01,Región de Región de Tarapacá,2020-08-07,54.054054054054056
01,Región de Región de Tarapacá,2020-08-08,59.45945945945946
01,Región de Región de Tarapacá,2020-08-09,62.16216216216216
01,Región de Región de Tarapacá,2020-08-10,64.86486486486487
01,Región de Región de Tarapacá,2020-08-11,70.27027027027027
01,Región de Región de Tarapacá,2020-08-12,72.97297297297297
01,Región de Región de Tarapacá,2020-08-13,67.56756756756756
01,Región de Región de Tarapacá,2020-08-14,62.16216216216216
01,Región de Región de Tarapacá,2020-08-15,62.16216216216216
01,Región de Región de Tarapacá,2020-08-16,64.86486486486487
01,Región de Región de Tarapacá,2020-08-17,64.86486486486487
01,Región de Región de Tarapacá,2020-08-18,64.86486486486487
01,Región de Región de Tarapacá,2020-08-19,62.16216216216216
01,Región de Región de Tarapacá,2020-08-20,62.16216216216216
01,Región de Región de Tarapacá,2020-08-21,62.16216216216216
01,Región de Región de Tarapacá,2020-08-22,62.16216216216216
01,Región de Región de Tarapacá,2020-08-23,56.75675675675676
01,Región de Región de Tarapacá,2020-08-24,51.351351351351354
01,Región de Región de Tarapacá,2020-08-25,54.054054054054056
01,Región de Región de Tarapacá,2020-08-26,48.648648648648646
01,Región de Región de Tarapacá,2020-08-27,48.648648648648646
01,Región de Región de Tarapacá,2020-08-28,48.648648648648646
01,Región de Región de Tarapacá,2020-08-29,47.22222222222222
01,Región de Región de Tarapacá,2020-08-30,52.77777777777778
01,Región de Región de Tarapacá,2020-08-31,47.22222222222222
01,Región de Región de Tarapacá,2020-09-01,47.22222222222222
01,Región de Región de Tarapacá,2020-09-02,47.22222222222222
01,Región de Región de Tarapacá,2020-09-03,47.22222222222222
01,Región de Región de Tarapacá,2020-09-04,44.44444444444444
01,Región de Región de Tarapacá,2020-09-05,44.44444444444444
01,Región de Región de Tarapacá,2020-09-06,47.22222222222222
01,Región de Región de Tarapacá,2020-09-07,47.22222222222222
01,Región de Región de Tarapacá,2020-09-08,47.22222222222222
01,Región de Región de Tarapacá,2020-09-09,47.22222222222222
01,Región de Región de Tarapacá,2020-09-10,41.666666666666664
01,Región de Región de Tarapacá,2020-09-11,41.666666666666664
01,Región de Región de Tarapacá,2020-09-12,44.11764705882353
01,Región de Región de Tarapacá,2020-09-13,41.666666666666664
01,Región de Región de Tarapacá,2020-09-14,41.666666666666664
01,Región de Región de Tarapacá,2020-09-15,41.666666666666664
01,Región de Región de Tarapacá,2020-09-16,38.888888888888886
01,Región de Región de Tarapacá,2020-09-17,36.111111111111114
01,Región de Región de Tarapacá,2020-09-18,30.555555555555557
01,Región de Región de Tarapacá,2020-09-19,30.555555555555557
01,Región de Región de Tarapacá,2020-09-20,30.555555555555557
01,Región de Región de Tarapacá,2020-09-21,30.555555555555557
01,Región de Región de Tarapacá,2020-09-22,30.555555555555557
01,Región de Región de Tarapacá,2020-09-23,30.555555555555557
01,Región de Región de Tarapacá,2020-09-24,33.333333333333336
01,Región de Región de Tarapacá,2020-09-25,33.333333333333336
01,Región de Región de Tarapacá,2020-09-26,25.0
01,Región de Región de Tarapacá,2020-09-27,19.444444444444443
01,Región de Región de Tarapacá,2020-09-28,19.444444444444443
01,Región de Región de Tarapacá,2020-09-29,19.444444444444443
01,Región de Región de Tarapacá,2020-09-30,19.444444444444443
01,Región de Región de Tarapacá,2020-10-01,16.666666666666668
01,Región de Región de Tarapacá,2020-10-02,22.22222222222222
01,Región de Región de Tarapacá,2020-10-03,22.22222222222222
01,Región de Región de Tarapacá,2020-10-04,22.22222222222222
01,Región de Región de Tarapacá,2020-10-05,25.0
01,Región de Región de Tarapacá,2020-10-06,25.0
01,Región de Región de Tarapacá,2020-10-07,25.0
01,Región de Región de Tarapacá,2020-10-08,25.0
01,Región de Región de Tarapacá,2020-10-09,36.0
01,Región de Región de Tarapacá,2020-10-10,37.5
01,Región de Región de Tarapacá,2020-10-11,37.5
01,Región de Región de Tarapacá,2020-10-12,37.5
01,Región de Región de Tarapacá,2020-10-13,37.5
01,Región de Región de Tarapacá,2020-10-14,37.5
01,Región de Región de Tarapacá,2020-10-15,37.5
01,Región de Región de Tarapacá,2020-10-16,37.5
01,Región de Región de Tarapacá,2020-10-17,37.5
01,Región de Región de Tarapacá,2020-10-18,37.5
01,Región de Región de Tarapacá,2020-10-19,37.5
01,Región de Región de Tarapacá,2020-10-20,37.5
01,Región de Región de Tarapacá,2020-10-21,37.5
01,Región de Región de Tarapacá,2020-10-22,37.5
01,Región de Región de Tarapacá,2020-10-23,37.5
01,Región de Región de Tarapacá,2020-10-24,37.5
01,Región de Región de Tarapacá,2020-10-25,41.666666666666664
01,Región de Región de Tarapacá,2020-10-26,41.666666666666664
01,Región de Región de Tarapacá,2020-10-27,41.666666666666664
01,Región de Región de Tarapacá,2020-10-28,41.666666666666664
01,Región de Región de Tarapacá,2020-10-29,37.5
01,Región de Región de Tarapacá,2020-10-30,37.5
01,Región de Región de Tarapacá,2020-10-31,37.5
01,Región de Región de Tarapacá,2020-11-01,33.333333333333336
01,Región de Región de Tarapacá,2020-11-02,33.333333333333336
01,Región de Región de Tarapacá,2020-11-03,33.333333333333336
01,Región de Región de Tarapacá,2020-11-04,33.333333333333336
01,Región de Región de Tarapacá,2020-11-05,33.333333333333336
01,Región de Región de Tarapacá,2020-11-06,33.333333333333336
01,Región de Región de Tarapacá,2020-11-07,50.0
01,Región de Región de Tarapacá,2020-11-08,50.0
01,Región de Región de Tarapacá,2020-11-09,50.0
01,Región de Región de Tarapacá,2020-11-10,50.0
01,Región de Región de Tarapacá,2020-11-11,50.0
01,Región de Región de Tarapacá,2020-11-12,50.0
01,Región de Región de Tarapacá,2020-11-13,50.0
01,Región de Región de Tarapacá,2020-11-14,50.0
01,Región de Región de Tarapacá,2020-11-15,45.833333333333336
01,Región de Región de Tarapacá,2020-11-16,45.833333333333336
01,Región de Región de Tarapacá,2020-11-17,45.833333333333336
01,Región de Región de Tarapacá,2020-11-18,45.833333333333336
01,Región de Región de Tarapacá,2020-11-19,41.666666666666664
01,Región de Región de Tarapacá,2020-11-20,41.666666666666664
01,Región de Región de Tarapacá,2020-11-21,41.666666666666664
01,Región de Región de Tarapacá,2020-11-22,41.666666666666664
01,Región de Región de Tarapacá,2020-11-23,41.666666666666664
01,Región de Región de Tarapacá,2020-11-24,41.666666666666664
01,Región de Región de Tarapacá,2020-11-25,41.666666666666664
01,Región de Región de Tarapacá,2020-11-26,41.666666666666664
01,Región de Región de Tarapacá,2020-11-27,41.666666666666664
01,Región de Región de Tarapacá,2020-11-28,41.666666666666664
01,Región de Región de Tarapacá,2020-11-29,41.666666666666664
01,Región de Región de Tarapacá,2020-11-30,41.666666666666664
01,Región de Región de Tarapacá,2020-12-01,41.666666666666664
01,Región de Región de Tarapacá,2020-12-02,41.666666666666664
01,Región de Región de Tarapacá,2020-12-03,41.666666666666664
01,Región de Región de Tarapacá,2020-12-04,41.666666666666664
01,Región de Región de Tarapacá,2020-12-05,41.666666666666664
01,Región de Región de Tarapacá,2020-12-06,41.666666666666664
01,Región de Región de Tarapacá,2020-12-07,41.666666666666664
01,Región de Región de Tarapacá,2020-12-08,41.666666666666664
01,Región de Región de Tarapacá,2020-12-09,41.666666666666664
01,Región de Región de Tarapacá,2020-12-10,41.666666666666664
01,Región de Región de Tarapacá,2020-12-11,41.666666666666664
01,Región de Región de Tarapacá,2020-12-12,41.666666666666664
01,Región de Región de Tarapacá,2020-12-13,41.666666666666664
01,Región de Región de Tarapacá,2020-12-14,41.666666666666664
01,Región de Región de Tarapacá,2020-12-15,41.666666666666664
01,Región de Región de Tarapacá,2020-12-16,41.666666666666664
01,Región de Región de Tarapacá,2020-12-17,41.666666666666664
01,Región de Región de Tarapacá,2020-12-18,41.666666666666664
01,Región de Región de Tarapacá,2020-12-19,41.666666666666664
01,Región de Región de Tarapacá,2020-12-20,41.666666666666664
01,Región de Región de Tarapacá,2020-12-21,41.666666666666664
01,Región de Región de Tarapacá,2020-12-22,41.666666666666664
01,Región de Región de Tarapacá,2020-12-23,41.666666666666664
01,Región de Región de Tarapacá,2020-12-24,41.666666666666664
01,Región de Región de Tarapacá,2020-12-25,29.166666666666668
01,Región de Región de Tarapacá,2020-12-26,29.166666666666668
01,Región de Región de Tarapacá,2020-12-27,29.166666666666668
01,Región de Región de Tarapacá,2020-12-28,29.166666666666668
01,Región de Región de Tarapacá,2020-12-29,29.166666666666668
01,Región de Región de Tarapacá,2020-12-30,22.580645161290324
01,Región de Región de Tarapacá,2020-12-31,25.806451612903224
01,Región de Región de Tarapacá,2021-01-01,25.806451612903224
01,Región de Región de Tarapacá,2021-01-02,25.806451612903224
01,Región de Región de Tarapacá,2021-01-03,25.806451612903224
01,Región de Región de Tarapacá,2021-01-04,25.806451612903224
01,Región de Región de Tarapacá,2021-01-05,25.806451612903224
01,Región de Región de Tarapacá,2021-01-06,16.129032258064516
01,Región de Región de Tarapacá,2021-01-07,55.88235294117647
01,Región de Región de Tarapacá,2021-01-08,67.6470588235294
01,Región de Región de Tarapacá,2021-01-09,70.58823529411765
01,Región de Región de Tarapacá,2021-01-10,70.58823529411765
01,Región de Región de Tarapacá,2021-01-11,65.71428571428571
01,Región de Región de Tarapacá,2021-01-12,76.47058823529412
01,Región de Región de Tarapacá,2021-01-13,83.33333333333333
01,Región de Región de Tarapacá,2021-01-14,77.5
01,Región de Región de Tarapacá,2021-01-15,76.08695652173913
01,Región de Región de Tarapacá,2021-01-16,84.78260869565217
01,Región de Región de Tarapacá,2021-01-17,82.6086956521739
01,Región de Región de Tarapacá,2021-01-18,78.26086956521739
01,Región de Región de Tarapacá,2021-01-19,78.26086956521739
01,Región de Región de Tarapacá,2021-01-20,72.54901960784314
01,Región de Región de Tarapacá,2021-01-21,84.0
01,Región de Región de Tarapacá,2021-01-22,78.0
01,Región de Región de Tarapacá,2021-01-23,78.57142857142857
01,Región de Región de Tarapacá,2021-01-24,81.48148148148148
01,Región de Región de Tarapacá,2021-01-25,76.78571428571429
01,Región de Región de Tarapacá,2021-01-26,89.28571428571429
01,Región de Región de Tarapacá,2021-01-27,92.98245614035088
01,Región de Región de Tarapacá,2021-01-28,85.96491228070175
01,Región de Región de Tarapacá,2021-01-29,89.47368421052632
01,Región de Región de Tarapacá,2021-01-30,92.85714285714286
01,Región de Región de Tarapacá,2021-01-31,94.73684210526316
01,Región de Región de Tarapacá,2021-02-01,96.49122807017544
01,Región de Región de Tarapacá,2021-02-02,96.36363636363636
01,Región de Región de Tarapacá,2021-02-03,96.36363636363636
01,Región de Región de Tarapacá,2021-02-04,89.0909090909091
01,Región de Región de Tarapacá,2021-02-05,87.27272727272727
01,Región de Región de Tarapacá,2021-02-06,89.0909090909091
01,Región de Región de Tarapacá,2021-02-07,92.72727272727273
01,Región de Región de Tarapacá,2021-02-08,89.0909090909091
01,Región de Región de Tarapacá,2021-02-09,89.47368421052632
01,Región de Región de Tarapacá,2021-02-10,80.70175438596492
01,Región de Región de Tarapacá,2021-02-11,84.21052631578948
01,Región de Región de Tarapacá,2021-02-12,80.70175438596492
01,Región de Región de Tarapacá,2021-02-13,68.42105263157895
01,Región de Región de Tarapacá,2021-02-14,73.6842105263158
01,Región de Región de Tarapacá,2021-02-15,75.43859649122807
01,Región de Región de Tarapacá,2021-02-16,77.19298245614036
01,Región de Región de Tarapacá,2021-02-17,78.94736842105263
01,Región de Región de Tarapacá,2021-02-18,80.70175438596492
01,Región de Región de Tarapacá,2021-02-19,68.42105263157895
01,Región de Región de Tarapacá,2021-02-20,76.78571428571429
01,Región de Región de Tarapacá,2021-02-21,73.6842105263158
01,Región de Región de Tarapacá,2021-02-22,73.6842105263158
01,Región de Región de Tarapacá,2021-02-23,77.19298245614036
01,Región de Región de Tarapacá,2021-02-24,85.96491228070175
01,Región de Región de Tarapacá,2021-02-25,84.48275862068965
01,Región de Región de Tarapacá,2021-02-26,81.03448275862068
01,Región de Región de Tarapacá,2021-02-27,79.3103448275862
01,Región de Región de Tarapacá,2021-02-28,81.35593220338983
01,Región de Región de Tarapacá,2021-03-01,77.96610169491525
01,Región de Región de Tarapacá,2021-03-02,74.13793103448276
01,Región de Región de Tarapacá,2021-03-03,74.13793103448276
01,Región de Región de Tarapacá,2021-03-04,73.6842105263158
01,Región de Región de Tarapacá,2021-03-05,78.94736842105263
01,Región de Región de Tarapacá,2021-03-06,80.70175438596492
01,Región de Región de Tarapacá,2021-03-07,77.96610169491525
01,Región de Región de Tarapacá,2021-03-08,83.05084745762711
01,Región de Región de Tarapacá,2021-03-09,77.96610169491525
01,Región de Región de Tarapacá,2021-03-10,84.7457627118644
01,Región de Región de Tarapacá,2021-03-11,76.66666666666667
01,Región de Región de Tarapacá,2021-03-12,75.0
01,Región de Región de Tarapacá,2021-03-13,73.33333333333333
01,Región de Región de Tarapacá,2021-03-14,80.0
01,Región de Región de Tarapacá,2021-03-15,78.33333333333333
01,Región de Región de Tarapacá,2021-03-16,85.0
01,Región de Región de Tarapacá,2021-03-17,81.66666666666667
01,Región de Región de Tarapacá,2021-03-18,83.33333333333333
01,Región de Región de Tarapacá,2021-03-19,83.33333333333333
01,Región de Región de Tarapacá,2021-03-20,85.0
01,Región de Región de Tarapacá,2021-03-21,88.52459016393442
01,Región de Región de Tarapacá,2021-03-22,83.60655737704919
01,Región de Región de Tarapacá,2021-03-23,90.1639344262295
01,Región de Región de Tarapacá,2021-03-24,91.93548387096774
01,Región de Región de Tarapacá,2021-03-25,91.93548387096774
01,Región de Región de Tarapacá,2021-03-26,93.54838709677419
01,Región de Región de Tarapacá,2021-03-27,93.44262295081967
01,Región de Región de Tarapacá,2021-03-28,93.54838709677419
01,Región de Región de Tarapacá,2021-03-29,91.93548387096774
01,Región de Región de Tarapacá,2021-03-30,95.16129032258064
01,Región de Región de Tarapacá,2021-03-31,95.16129032258064
01,Región de Región de Tarapacá,2021-04-01,95.3125
01,Región de Región de Tarapacá,2021-04-02,95.3125
01,Región de Región de Tarapacá,2021-04-03,93.75
01,Región de Región de Tarapacá,2021-04-04,96.875
01,Región de Región de Tarapacá,2021-04-05,93.75
01,Región de Región de Tarapacá,2021-04-06,95.3125
01,Región de Región de Tarapacá,2021-04-07,92.1875
01,Región de Región de Tarapacá,2021-04-08,89.0625
01,Región de Región de Tarapacá,2021-04-09,89.0625
01,Región de Región de Tarapacá,2021-04-10,90.3225806451613
01,Región de Región de Tarapacá,2021-04-11,88.70967741935483
01,Región de Región de Tarapacá,2021-04-12,88.70967741935483
01,Región de Región de Tarapacá,2021-04-13,93.54838709677419
01,Región de Región de Tarapacá,2021-04-14,96.7741935483871
01,Región de Región de Tarapacá,2021-04-15,96.7741935483871
01,Región de Región de Tarapacá,2021-04-16,96.7741935483871
01,Región de Región de Tarapacá,2021-04-17,98.38709677419355
01,Región de Región de Tarapacá,2021-04-18,93.54838709677419
01,Región de Región de Tarapacá,2021-04-19,93.54838709677419
01,Región de Región de Tarapacá,2021-04-20,80.64516129032258
01,Región de Región de Tarapacá,2021-04-21,90.3225806451613
01,Región de Región de Tarapacá,2021-04-22,90.3225806451613
01,Región de Región de Tarapacá,2021-04-23,95.16129032258064
01,Región de Región de Tarapacá,2021-04-24,93.54838709677419
01,Región de Región de Tarapacá,2021-04-25,93.54838709677419
01,Región de Región de Tarapacá,2021-04-26,90.3225806451613
01,Región de Región de Tarapacá,2021-04-27,93.54838709677419
01,Región de Región de Tarapacá,2021-04-28,88.70967741935483
01,Región de Región de Tarapacá,2021-04-29,88.70967741935483
01,Región de Región de Tarapacá,2021-04-30,87.09677419354838
01,Región de Región de Tarapacá,2021-05-01,90.3225806451613
01,Región de Región de Tarapacá,2021-05-02,87.09677419354838
01,Región de Región de Tarapacá,2021-05-03,87.09677419354838
01,Región de Región de Tarapacá,2021-05-04,88.70967741935483
01,Región de Región de Tarapacá,2021-05-05,90.3225806451613
01,Región de Región de Tarapacá,2021-05-06,91.93548387096774
01,Región de Región de Tarapacá,2021-05-07,87.09677419354838
01,Región de Región de Tarapacá,2021-05-08,87.09677419354838
01,Región de Región de Tarapacá,2021-05-09,87.09677419354838
01,Región de Región de Tarapacá,2021-05-10,82.25806451612904
01,Región de Región de Tarapacá,2021-05-11,85.48387096774194
01,Región de Región de Tarapacá,2021-05-12,80.64516129032258
01,Región de Región de Tarapacá,2021-05-13,75.80645161290323
01,Región de Región de Tarapacá,2021-05-14,82.25806451612904
01,Región de Región de Tarapacá,2021-05-15,79.03225806451613
01,Región de Región de Tarapacá,2021-05-16,77.41935483870968
01,Región de Región de Tarapacá,2021-05-17,77.41935483870968
01,Región de Región de Tarapacá,2021-05-18,83.87096774193549
01,Región de Región de Tarapacá,2021-05-19,79.03225806451613
01,Región de Región de Tarapacá,2021-05-20,77.41935483870968
01,Región de Región de Tarapacá,2021-05-21,77.41935483870968
01,Región de Región de Tarapacá,2021-05-22,79.03225806451613
01,Región de Región de Tarapacá,2021-05-23,82.25806451612904
01,Región de Región de Tarapacá,2021-05-24,87.09677419354838
01,Región de Región de Tarapacá,2021-05-25,83.87096774193549
01,Región de Región de Tarapacá,2021-05-26,82.25806451612904
01,Región de Región de Tarapacá,2021-05-27,77.41935483870968
01,Región de Región de Tarapacá,2021-05-28,82.25806451612904
01,Región de Región de Tarapacá,2021-05-29,82.25806451612904
01,Región de Región de Tarapacá,2021-05-30,82.25806451612904
01,Región de Región de Tarapacá,2021-05-31,87.09677419354838
01,Región de Región de Tarapacá,2021-06-01,88.70967741935483
01,Región de Región de Tarapacá,2021-06-02,88.70967741935483
01,Región de Región de Tarapacá,2021-06-03,83.87096774193549
01,Región de Región de Tarapacá,2021-06-04,88.70967741935483
01,Región de Región de Tarapacá,2021-06-05,87.09677419354838
01,Región de Región de Tarapacá,2021-06-06,87.09677419354838
01,Región de Región de Tarapacá,2021-06-07,90.3225806451613
01,Región de Región de Tarapacá,2021-06-08,87.09677419354838
01,Región de Región de Tarapacá,2021-06-09,87.09677419354838
01,Región de Región de Tarapacá,2021-06-10,80.64516129032258
01,Región de Región de Tarapacá,2021-06-11,83.87096774193549
01,Región de Región de Tarapacá,2021-06-12,86.88524590163935
01,Región de Región de Tarapacá,2021-06-13,88.52459016393442
01,Región de Región de Tarapacá,2021-06-14,90.1639344262295
01,Región de Región de Tarapacá,2021-06-15,86.88524590163935
01,Región de Región de Tarapacá,2021-06-16,90.1639344262295
01,Región de Región de Tarapacá,2021-06-17,88.52459016393442
01,Región de Región de Tarapacá,2021-06-18,88.52459016393442
01,Región de Región de Tarapacá,2021-06-19,86.88524590163935
01,Región de Región de Tarapacá,2021-06-20,85.24590163934427
01,Región de Región de Tarapacá,2021-06-21,95.08196721311475
01,Región de Región de Tarapacá,2021-06-22,86.88524590163935
01,Región de Región de Tarapacá,2021-06-23,86.88524590163935
01,Región de Región de Tarapacá,2021-06-24,86.88524590163935
01,Región de Región de Tarapacá,2021-06-25,86.88524590163935
01,Región de Región de Tarapacá,2021-06-26,86.88524590163935
01,Región de Región de Tarapacá,2021-06-27,86.88524590163935
01,Región de Región de Tarapacá,2021-06-28,88.52459016393442
01,Región de Región de Tarapacá,2021-06-29,83.60655737704919
01,Región de Región de Tarapacá,2021-06-30,78.68852459016394
01,Región de Región de Tarapacá,2021-07-01,77.04918032786885
01,Región de Región de Tarapacá,2021-07-02,77.04918032786885
01,Región de Región de Tarapacá,2021-07-03,78.68852459016394
01,Región de Región de Tarapacá,2021-07-04,78.68852459016394
01,Región de Región de Tarapacá,2021-07-05,70.49180327868852
01,Región de Región de Tarapacá,2021-07-06,68.85245901639344
01,Región de Región de Tarapacá,2021-07-07,72.1311475409836
01,Región de Región de Tarapacá,2021-07-08,65.57377049180327
01,Región de Región de Tarapacá,2021-07-09,62.295081967213115
01,Región de Región de Tarapacá,2021-07-10,58.62068965517241
01,Región de Región de Tarapacá,2021-07-11,57.377049180327866
01,Región de Región de Tarapacá,2021-07-12,57.377049180327866
01,Región de Región de Tarapacá,2021-07-13,57.377049180327866
01,Región de Región de Tarapacá,2021-07-14,55.73770491803279
01,Región de Región de Tarapacá,2021-07-15,57.377049180327866
01,Región de Región de Tarapacá,2021-07-16,55.73770491803279
01,Región de Región de Tarapacá,2021-07-17,45.90163934426229
01,Región de Región de Tarapacá,2021-07-18,45.90163934426229
01,Región de Región de Tarapacá,2021-07-19,34.42622950819672
01,Región de Región de Tarapacá,2021-07-20,34.42622950819672
01,Región de Región de Tarapacá,2021-07-21,34.42622950819672
01,Región de Región de Tarapacá,2021-07-22,36.206896551724135
01,Región de Región de Tarapacá,2021-07-23,36.206896551724135
01,Región de Región de Tarapacá,2021-07-24,40.0
01,Región de Región de Tarapacá,2021-07-25,34.54545454545455
01,Región de Región de Tarapacá,2021-07-26,30.90909090909091
01,Región de Región de Tarapacá,2021-07-27,30.90909090909091
01,Región de Región de Tarapacá,2021-07-28,27.272727272727273
01,Región de Región de Tarapacá,2021-07-29,27.272727272727273
01,Región de Región de Tarapacá,2021-07-30,18.181818181818183
01,Región de Región de Tarapacá,2021-07-31,16.363636363636363
