"fecha";"region";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-05-03";11;0;0;1
"2020-05-04";11;0;0;1
"2020-05-05";11;0;0;2
"2020-05-06";11;0;0;1
"2020-05-07";11;0;0;1
"2020-05-08";11;0;0;1
"2020-05-09";11;0;0;1
"2020-05-10";11;0;0;1
"2020-05-11";11;0;0;1
"2020-05-12";11;0;0;1
"2020-05-13";11;0;0;1
"2020-05-14";11;0;0;1
"2020-05-15";11;0;0;1
"2020-05-16";11;0;0;1
"2020-05-17";11;0;0;2
"2020-05-18";11;0;0;2
"2020-05-19";11;0;0;3
"2020-05-20";11;1;0;3
"2020-05-21";11;1;0;4
"2020-05-22";11;1;0;4
"2020-05-23";11;1;0;3
"2020-05-24";11;1;0;3
"2020-05-25";11;0;0;2
"2020-05-26";11;1;0;4
"2020-05-27";11;0;0;2
"2020-05-28";11;1;0;3
"2020-05-29";11;0;0;2
"2020-05-30";11;1;0;2
"2020-05-31";11;0;0;2
"2020-06-01";11;0;0;2
"2020-06-02";11;0;0;2
"2020-06-03";11;0;0;2
"2020-06-04";11;0;0;2
"2020-06-05";11;1;0;3
"2020-06-06";11;1;0;3
"2020-06-07";11;1;0;3
"2020-06-08";11;1;0;4
"2020-06-09";11;1;0;2
"2020-06-10";11;1;0;5
"2020-06-11";11;0;0;2
"2020-06-12";11;1;0;3
"2020-06-13";11;0;0;2
"2020-06-14";11;2;0;6
"2020-06-15";11;0;0;3
"2020-06-16";11;1;0;4
"2020-06-17";11;1;0;3
"2020-06-18";11;1;0;4
"2020-06-19";11;1;0;4
"2020-06-20";11;2;0;7
"2020-06-21";11;1;0;4
"2020-06-22";11;2;0;6
"2020-06-23";11;1;0;4
"2020-06-24";11;2;0;5
"2020-06-25";11;2;0;6
"2020-06-26";11;1;0;5
"2020-06-27";11;1;0;5
"2020-06-28";11;1;0;3
"2020-06-29";11;1;0;3
"2020-06-30";11;1;0;3
"2020-07-01";11;1;0;3
"2020-07-02";11;1;0;2
"2020-07-03";11;1;0;5
"2020-07-04";11;1;0;4
"2020-07-05";11;1;0;4
"2020-07-06";11;2;0;5
"2020-07-07";11;2;0;7
"2020-07-08";11;2;0;7
"2020-07-09";11;1;0;4
"2020-07-10";11;2;0;6
"2020-07-11";11;1;0;4
"2020-07-12";11;2;0;5
"2020-07-13";11;1;0;4
"2020-07-14";11;3;0;10
"2020-07-15";11;1;0;4
"2020-07-16";11;1;0;4
"2020-07-17";11;1;0;3
"2020-07-18";11;1;0;4
"2020-07-19";11;1;0;3
"2020-07-20";11;1;0;3
"2020-07-21";11;1;0;4
"2020-07-22";11;1;0;5
"2020-07-23";11;1;0;4
"2020-07-24";11;1;0;5
"2020-07-25";11;2;0;6
"2020-07-26";11;1;0;4
"2020-07-27";11;2;0;7
"2020-07-28";11;1;0;4
"2020-07-29";11;1;0;4
"2020-07-30";11;1;0;5
"2020-07-31";11;1;0;4
"2020-08-01";11;1;0;3
"2020-08-02";11;1;0;4
"2020-08-03";11;1;0;4
"2020-08-04";11;2;0;7
"2020-08-05";11;1;0;4
"2020-08-06";11;4;0;10
"2020-08-07";11;1;0;4
"2020-08-08";11;1;0;5
"2020-08-09";11;1;0;3
"2020-08-10";11;1;0;5
"2020-08-11";11;1;0;5
"2020-08-12";11;1;0;4
"2020-08-13";11;1;0;4
"2020-08-14";11;1;0;4
"2020-08-15";11;1;0;4
"2020-08-16";11;2;0;6
"2020-08-17";11;2;0;6
"2020-08-18";11;2;0;6
"2020-08-19";11;1;0;6
"2020-08-20";11;2;0;7
"2020-08-21";11;2;0;6
"2020-08-22";11;6;1;19
"2020-08-23";11;3;0;11
"2020-08-24";11;8;1;22
"2020-08-25";11;4;0;15
"2020-08-26";11;8;1;23
"2020-08-27";11;4;0;15
"2020-08-28";11;5;0;20
"2020-08-29";11;5;0;19
"2020-04-01";12;34;21;47
"2020-04-02";12;27;14;43
"2020-04-03";12;24;11;37
"2020-04-04";12;20;10;32
"2020-04-05";12;20;10;32
"2020-04-06";12;23;12;34
"2020-04-07";12;27;16;39
"2020-04-08";12;25;15;39
"2020-04-09";12;26;14;38
"2020-04-10";12;25;13;37
"2020-04-11";12;21;11;32
"2020-04-12";12;21;10;33
"2020-04-13";12;28;15;41
"2020-04-14";12;20;10;35
"2020-04-15";12;20;11;32
"2020-04-16";12;16;6;27
"2020-04-17";12;15;7;24
"2020-04-18";12;14;6;26
"2020-04-19";12;13;5;22
"2020-04-20";12;12;5;24
"2020-04-21";12;12;5;22
"2020-04-22";12;12;4;21
"2020-04-23";12;12;5;21
"2020-04-24";12;11;4;21
"2020-04-25";12;15;6;26
"2020-04-26";12;14;7;23
"2020-04-27";12;18;9;28
"2020-04-28";12;14;6;22
"2020-04-29";12;15;7;25
"2020-04-30";12;15;7;26
"2020-05-01";12;18;8;29
"2020-05-02";12;15;7;24
"2020-05-03";12;15;6;26
"2020-05-04";12;13;6;22
"2020-05-05";12;12;3;21
"2020-05-06";12;13;6;24
"2020-05-07";12;13;5;23
"2020-05-08";12;9;3;18
"2020-05-09";12;11;3;19
"2020-05-10";12;8;3;17
"2020-05-11";12;9;3;18
"2020-05-12";12;8;2;16
"2020-05-13";12;8;2;14
"2020-05-14";12;6;2;14
"2020-05-15";12;9;3;17
"2020-05-16";12;9;4;16
"2020-05-17";12;9;3;16
"2020-05-18";12;9;3;17
"2020-05-19";12;8;3;15
"2020-05-20";12;8;3;16
"2020-05-21";12;6;1;12
"2020-05-22";12;7;2;14
"2020-05-23";12;5;1;10
"2020-05-24";12;4;1;10
"2020-05-25";12;5;1;9
"2020-05-26";12;4;1;11
"2020-05-27";12;4;1;10
"2020-05-28";12;3;0;8
"2020-05-29";12;5;1;11
"2020-05-30";12;4;1;10
"2020-05-31";12;5;1;11
"2020-06-01";12;5;1;11
"2020-06-02";12;6;1;12
"2020-06-03";12;6;1;12
"2020-06-04";12;5;1;11
"2020-06-05";12;6;2;13
"2020-06-06";12;6;1;11
"2020-06-07";12;7;1;14
"2020-06-08";12;9;2;16
"2020-06-09";12;9;3;17
"2020-06-10";12;11;4;19
"2020-06-11";12;18;10;29
"2020-06-12";12;34;21;49
"2020-06-13";12;25;13;38
"2020-06-14";12;12;4;22
"2020-06-15";12;10;3;19
"2020-06-16";12;13;6;22
"2020-06-17";12;18;8;29
"2020-06-18";12;14;5;24
"2020-06-19";12;15;6;25
"2020-06-20";12;14;6;24
"2020-06-21";12;10;4;20
"2020-06-22";12;17;8;29
"2020-06-23";12;17;8;27
"2020-06-24";12;11;5;20
"2020-06-25";12;10;4;17
"2020-06-26";12;7;2;13
"2020-06-27";12;9;3;16
"2020-06-28";12;7;2;15
"2020-06-29";12;7;2;14
"2020-06-30";12;7;2;14
"2020-07-01";12;6;1;13
"2020-07-02";12;7;2;13
"2020-07-03";12;10;4;18
"2020-07-04";12;8;3;16
"2020-07-05";12;8;3;15
"2020-07-06";12;10;4;18
"2020-07-07";12;14;7;24
"2020-07-08";12;11;4;21
"2020-07-09";12;11;5;20
"2020-07-10";12;9;2;16
"2020-07-11";12;13;4;22
"2020-07-12";12;10;4;19
"2020-07-13";12;8;2;16
"2020-07-14";12;8;3;16
"2020-07-15";12;12;4;22
"2020-07-16";12;9;4;18
"2020-07-17";12;9;2;17
"2020-07-18";12;9;3;17
"2020-07-19";12;9;3;17
"2020-07-20";12;18;9;28
"2020-07-21";12;14;6;24
"2020-07-22";12;13;6;24
"2020-07-23";12;15;7;25
"2020-07-24";12;16;7;26
"2020-07-25";12;24;12;36
"2020-07-26";12;20;10;32
"2020-07-27";12;20;10;31
"2020-07-28";12;20;10;35
"2020-07-29";12;27;15;38
"2020-07-30";12;27;15;38
"2020-07-31";12;26;15;41
"2020-08-01";12;30;17;44
"2020-08-02";12;34;20;49
"2020-08-03";12;51;35;75
"2020-08-04";12;28;16;43
"2020-08-05";12;29;18;43
"2020-08-06";12;37;22;55
"2020-08-07";12;46;30;63
"2020-08-08";12;38;22;55
"2020-08-09";12;34;20;49
"2020-08-10";12;63;41;86
"2020-08-11";12;60;43;83
"2020-08-12";12;53;33;78
"2020-08-13";12;50;32;68
"2020-08-14";12;68;41;91
"2020-08-15";12;69;48;93
"2020-08-16";12;52;31;76
"2020-08-17";12;131;92;181
"2020-08-18";12;107;73;147
"2020-08-19";12;126;87;182
"2020-08-20";12;126;83;177
"2020-08-21";12;96;68;133
"2020-08-22";12;109;76;155
"2020-08-23";12;85;50;137
"2020-08-24";12;231;164;319
"2020-08-25";12;186;122;274
"2020-08-26";12;150;97;236
"2020-08-27";12;220;141;316
"2020-08-28";12;113;63;181
"2020-08-29";12;102;47;193
