"fecha";"r.estimado";"r.liminf";"r.lisup";"r.liminf80";"r.lisup80"
"2020-07-13";0.892962407554528;0.850314995511765;0.935609819597291;0.865078560565602;0.920846254543454
"2020-07-14";0.897964805476307;0.854619411562773;0.941310199389842;0.869624477385367;0.926305133567247
"2020-07-15";0.907062175631667;0.863890591640864;0.95023375962247;0.87883569510539;0.935288656157944
"2020-07-16";0.898490908817909;0.857337213288987;0.939644604346831;0.871584334036338;0.92539748359948
"2020-07-17";0.897640764594959;0.855603429239591;0.939678099950328;0.870156561455541;0.925124967734378
"2020-07-18";0.913519953099476;0.870634250770345;0.956405655428607;0.885480655129185;0.941559251069767
"2020-07-19";0.913334409003823;0.873136964012894;0.953531853994752;0.887053137142221;0.939615680865424
"2020-07-20";0.93081376905705;0.890477651565303;0.971149886548797;0.904442672287675;0.957184865826425
"2020-07-21";0.933462530405571;0.895526260492842;0.971398800318299;0.90866233797498;0.958262722836161
"2020-07-22";0.93842255190823;0.902485804751513;0.974359299064947;0.91492968326213;0.96191542055433
"2020-07-23";0.970674112084738;0.935257112171576;1.0060911119979;0.947521750890651;0.993826473278824
"2020-07-24";0.960327536927499;0.927927571569058;0.992727502285939;0.939150882989224;0.981504190865773
"2020-07-25";0.952947309153241;0.922282584704769;0.983612033601714;0.932905081803364;0.972989536503118
"2020-07-26";0.951830045614561;0.922280190202645;0.981379901026477;0.932515567629497;0.971144523599625
"2020-07-27";0.94502236771134;0.91563694535976;0.974407790062919;0.92581569270675;0.964229042715929
"2020-07-28";0.942542006204121;0.911873436571512;0.973210575836731;0.922497033362481;0.962586979045762
"2020-07-29";0.939447748756943;0.907805484391379;0.971090013122507;0.918766111315287;0.960129386198599
"2020-07-30";0.936923023511486;0.904456802152066;0.969389244870905;0.915701915213845;0.958144131809126
"2020-07-31";0.945497667396532;0.912627863063889;0.978367471729175;0.924010837122364;0.966984497670699
"2020-08-01";0.968416702503353;0.935321159528927;1.00151224547778;0.946783422508608;0.990049982498099
"2020-08-02";0.981065088433385;0.951296455732004;1.01083372113477;0.96160756286109;1.00052261400568
"2020-08-03";0.978810179027901;0.950316699264197;1.0073036587916;0.960188803620851;0.99743155443495
"2020-08-04";0.990994456172576;0.961785535787257;1.0202033765579;0.971908601282631;1.01008031106252
"2020-08-05";0.994377577409286;0.964235928115599;1.02451922670297;0.974685244464866;1.01406991035371
"2020-08-06";0.992493890499901;0.962968423512517;1.02201935748728;0.97320374568134;1.01178403531846
"2020-08-07";0.988990505295085;0.96159209407085;1.01638891651932;0.971087829647281;1.00689318094289
"2020-08-08";0.961665704781601;0.935841582148345;0.987489827414858;0.944791311722414;0.978540097840789
"2020-08-09";0.946597148964294;0.920398273211681;0.972796024716908;0.929476657263719;0.96371764066487
"2020-08-10";0.952828484136285;0.923115802053264;0.982541166219305;0.933408778336599;0.97224818993597
"2020-08-11";0.952724153773278;0.922506550862961;0.982941756683596;0.932973093199313;0.972475214347243
"2020-08-12";0.958531830741171;0.926962993105911;0.990100668376432;0.937898317327423;0.97916534415492
"2020-08-13";0.949408146530088;0.917995029965185;0.98082126309499;0.9288780361049;0.969938256955276
"2020-08-14";0.951296867163709;0.919081834347601;0.983511899979818;0.930241086856494;0.972352647470925
"2020-08-15";0.952639643887559;0.921271911792986;0.984007375982132;0.932135757385104;0.973143530390014
"2020-08-16";0.960878923962573;0.929617376275517;0.992140471649629;0.940444315314129;0.981313532611017
"2020-08-17";0.963894730194497;0.93327108563646;0.994518374752534;0.94387878532096;0.983910675068034
"2020-08-18";0.97928232247695;0.947981574380589;1.01058307057331;0.958826666246754;0.999737978707146
"2020-08-19";0.989916994575611;0.959314014299949;1.02051997485127;0.96992074369467;1.00991324545655
"2020-08-20";1.01599765565362;0.984906865755849;1.0470884455514;0.995685775856728;1.03630953545052
"2020-08-21";1.01698740654948;0.986280056521409;1.04769475657755;0.996922785673182;1.03705202742578
"2020-08-22";1.01734395315551;0.987353439373959;1.04733446693707;0.997744358358399;1.03694354795262
"2020-08-23";1.02150136173572;0.991704621540912;1.05129810193054;1.00202772781502;1.04097499565643
"2020-08-24";1.02487801554172;0.995000538653245;1.0547554924302;1.00535104008973;1.04440499099371
"2020-08-25";1.02321757417241;0.992415355121798;1.05401979322302;1.00308727492544;1.04334787341938
"2020-08-26";1.02935645808198;0.997937996322144;1.06077491984181;1.00882538924618;1.04988752691777
"2020-08-27";1.01834114107482;0.986836083584345;1.04984619856529;0.997752638446579;1.03892964370306
"2020-08-28";1.02960008970593;0.998712751432724;1.06048742797914;1.00941785673557;1.04978232267629
"2020-08-29";1.02986241008393;1.00008172148725;1.05964309868061;1.01039922956312;1.04932559060473
"2020-08-30";1.01916485380728;0.990095316274272;1.0482343913403;1.00016519580816;1.03816451180641
"2020-08-31";1.01773255014593;0.988193627724902;1.04727147256695;0.998430894121653;1.0370342061702
"2020-09-01";1.02196257716083;0.993044916410823;1.05088023791083;1.0030675389191;1.04085761540255
"2020-09-02";1.01593039746481;0.987722332431332;1.0441384624983;0.997497657825751;1.03436313710388
"2020-09-03";1.01750968820631;0.990526863670481;1.04449251274215;0.999877139178892;1.03514223723374
"2020-09-04";1.0157141072304;0.987785514109296;1.0436427003515;0.997465715585413;1.03396249887538
"2020-09-05";1.01205248470955;0.985277635426001;1.03882733399311;0.994556557182838;1.02954841223627
"2020-09-06";1.00770297433297;0.982485472510609;1.03292047615534;0.991223093826134;1.02418285483981
"2020-09-07";1.00126879192811;0.974421431445647;1.02811615241057;0.983728136301532;1.01880944755469
"2020-09-08";0.981551499926432;0.955664124542013;1.00743887531085;0.964637388501254;0.998465611351611
"2020-09-09";0.970218808120158;0.944279505822404;0.996158110417912;0.953268662446698;0.987168953793618
"2020-09-10";0.956045624321125;0.927993002592735;0.984098246049515;0.937713081864017;0.974378166778232
"2020-09-11";0.939149000339031;0.908357142123873;0.969940858554189;0.91902342360174;0.959274577076322
"2020-09-12";0.935028572403501;0.899571966760192;0.970485178046809;0.91185155182765;0.958205592979351
"2020-09-13";0.938395512903243;0.900617674861964;0.976173350944521;0.913699270235536;0.96309175557095
"2020-09-14";0.924416973065088;0.88664359960977;0.962190346520405;0.899724049729226;0.949109896400949
"2020-09-15";0.921349185200445;0.881767193814477;0.960931176586412;0.895471846385045;0.947226524015845
"2020-09-16";0.913826681984225;0.872681991542763;0.954971372425687;0.886927721148968;0.940725642819482
"2020-09-17";0.918265579066829;0.875655173397871;0.960875984735788;0.890406994472088;0.946124163661571
"2020-09-18";0.90294815296656;0.861464854628158;0.944431451304961;0.875826396512664;0.930069909420456
"2020-09-19";0.913723977606612;0.868415095877092;0.959032859336131;0.884100893214887;0.943347061998336
"2020-09-20";0.949331251800085;0.90379790631461;0.99486459728556;0.919561653492415;0.979100850107755
"2020-09-21";0.987415594519373;0.946844949359027;1.02798623967972;0.960894364135391;1.01393682490336
"2020-09-22";0.999799721044472;0.965573582651666;1.03402585943728;0.977430674680696;1.02216876740825
"2020-09-23";1.02073544377235;0.987666737084542;1.05380415046015;0.999124827207155;1.04234606033754
"2020-09-24";1.02939015171437;0.995611132186833;1.0631691712419;1.00731267363563;1.0514676297931
"2020-09-25";1.06590952303181;1.03037382559068;1.10144522047294;1.04268096494906;1.08913808111457
"2020-09-26";1.06084592641522;1.01916624304225;1.1025256097882;1.03359642729807;1.08809542553238
"2020-09-27";1.0280753054141;0.985906039504117;1.07024457132408;1.00050572530411;1.05564488552409
"2020-09-28";1.0190455093831;0.982289279265789;1.0558017395004;0.995019279105942;1.04307173966025
"2020-09-29";0.999292510871654;0.966465886964938;1.03211913477837;0.977839506552305;1.020745515191
"2020-09-30";0.977989137458138;0.948388669453028;1.00758960546325;0.958649157153646;0.99732911776263
"2020-10-01";0.980760435259343;0.950258536660232;1.01126233385845;0.960834333160777;1.00068653735791
"2020-10-02";0.970108828623632;0.93960789886916;1.0006097583781;0.950182053619019;0.990035603628245
"2020-10-03";0.9701920023446;0.939388318648831;1.00099568604037;0.950063384903319;0.990320619785882
"2020-10-04";0.969229815556483;0.939409420630961;0.999050210482006;0.949740350168892;0.988719280944075
"2020-10-05";0.946289686758137;0.915559019037146;0.977020354479128;0.926207095662407;0.966372277853868
"2020-10-06";0.96411912715937;0.930154356236663;0.998083898082077;0.941918527744663;0.986319726574077
"2020-10-07";0.974325159697535;0.939659568965215;1.00899075042986;0.951671049155937;0.996979270239134
"2020-10-08";0.971840704724496;0.939159295835157;1.00452211361383;0.950485217429217;0.993196192019775
"2020-10-09";0.969204825216168;0.936526491975393;1.00188315845694;0.947852972952446;0.990556677479891
"2020-10-10";0.98195223034741;0.949819896221265;1.01408456447356;0.960955382094577;1.00294907860024
"2020-10-11";0.981500711538765;0.950637038681685;1.01236438439584;0.961334313606862;1.00166710947067
"2020-10-12";0.95513392990378;0.92561147045011;0.98465638935745;0.935843603962205;0.974424255845356
"2020-10-13";0.974582824347416;0.942135762935251;1.00702988575958;0.953378811712045;0.995786836982787
"2020-10-14";0.991894083178352;0.959673199126466;1.02411496723024;0.970840206237767;1.01294796011894
"2020-10-15";0.992774942637835;0.961665788306173;1.0238840969695;0.972450190035483;1.01309969524019
"2020-10-16";0.989340399721232;0.956515699038288;1.02216510040418;0.96789931200083;1.01078148744163
"2020-10-17";0.977941787950475;0.947124821054707;1.00875875484624;0.957809092592353;0.998074483308597
"2020-10-18";0.986231941954141;0.956443053233082;1.0160208306752;0.966767722768149;1.00569616114013
"2020-10-19";1.0223425900208;0.991487194317124;1.05319798572448;1.00218321546906;1.04250196457255
"2020-10-20";0.997143971864177;0.966201054136318;1.02808688959204;0.976926674637825;1.01736126909053
"2020-10-21";0.974636491206169;0.944443078138825;1.00482990427351;0.954910740676905;0.994362241735434
"2020-10-22";0.955752853117621;0.925315001199318;0.986190705035924;0.935867493232762;0.97563821300248
"2020-10-23";0.950964148665509;0.917496688449674;0.984431608881345;0.929096370227421;0.972831927103598
"2020-10-24";0.951946057867436;0.917882301563948;0.986009814170925;0.929682861775851;0.974209253959021
"2020-10-25";0.955542765436504;0.921234755220826;0.989850775652182;0.93311781632735;0.977967714545658
"2020-10-26";0.952640017792923;0.918430722436204;0.986849313149641;0.930280081246778;0.974999954339067
"2020-10-27";0.96566400524617;0.930183849474489;1.00114416101785;0.942474251528394;0.988853758963945
"2020-10-28";0.985096170836359;0.949902438768633;1.02028990290408;0.962097010627576;1.00809533104514
"2020-10-29";0.984110905767375;0.950573857284633;1.01764795425012;0.962199072027843;1.00602273950691
"2020-10-30";0.984778857077904;0.952389188947151;1.01716852520866;0.963616813477707;1.0059409006781
"2020-10-31";0.982342930605797;0.951038411993385;1.01364744921821;0.961889069823711;1.00279679138788
"2020-11-01";0.991013406592526;0.96123920257115;1.0207876106139;0.971556754949226;1.01047005823583
"2020-11-02";1.00552431541893;0.975072824288547;1.03597580654931;0.985627148705471;1.02542148213238
"2020-11-03";0.995482865280891;0.964122186916246;1.02684354364554;0.974993585766072;1.01597214479571
"2020-11-04";0.982791373335476;0.950911381453224;1.01467136521773;0.961964795992674;1.00361795067828
"2020-11-05";0.995078954373913;0.963604865174047;1.02655304357378;0.974516199600537;1.01564170914729
"2020-11-06";1.00039081487223;0.968631095871875;1.03215053387259;0.979642401940282;1.02113922780419
"2020-11-07";1.00896687723621;0.977075820989737;1.04085793348269;0.988132685088436;1.02980106938399
"2020-11-08";1.00467437312304;0.972736176672254;1.03661256957383;0.983808584948064;1.02554016129802
"2020-11-09";0.997677219396674;0.966236941351557;1.02911749744179;0.977136350667214;1.01821808812613
"2020-11-10";1.00676460166977;0.975295547707566;1.03823365563197;0.986205685956573;1.02732351738297
"2020-11-11";1.00994419159105;0.97843757034418;1.04145081283791;0.989360348784629;1.03052803439747
"2020-11-12";1.00399912953487;0.974073130391163;1.03392512867858;0.984444825647379;1.02355343342237
"2020-11-13";0.999504877581843;0.970018396634446;1.02899135852924;0.980237907632492;1.01877184753119
"2020-11-14";0.996843466151702;0.96763737800274;1.02604955430066;0.977759906773474;1.01592702552993
"2020-11-15";0.993520627267358;0.964276037698119;1.0227652168366;0.974412273907046;1.01262898062767
"2020-11-16";0.985478767560096;0.954121460650073;1.01683607447012;0.964993830600074;1.00596370452012
"2020-11-17";0.976089732437502;0.944115241919394;1.00806422295561;0.955201532460318;0.996977932414686
"2020-11-18";0.980940129925534;0.948604037619523;1.01327622223154;0.959812959853212;1.00206729999786
"2020-11-19";0.99747017314275;0.964325143445213;1.03061520284029;0.975815172558732;1.01912517372677
"2020-11-20";1.01266838973239;0.979784243595745;1.04555253586903;0.991186017731922;1.03415076173285
"2020-11-21";1.00863157438066;0.977353137944546;1.03991001081678;0.988195752013975;1.02906739674735
"2020-11-22";1.01036916390563;0.979145168090506;1.04159315972076;0.989968759121553;1.03076956868972
"2020-11-23";1.02169350966844;0.988907107506693;1.05447991183018;1.00027444948665;1.04311256985022
"2020-11-24";1.02747350420271;0.995205698971744;1.05974130943367;1.00638934841188;1.04855765999353
"2020-11-25";1.02530829500839;0.991548791304285;1.05906779871249;1.00324932618922;1.04736726382756
"2020-11-26";1.02191874537939;0.988147654645763;1.05568983611302;0.999851992126486;1.04398549863229
"2020-11-27";1.01279284971324;0.97948278983866;1.04610290958782;0.99102803325846;1.03455766616802
"2020-11-28";1.0151178840181;0.983108531981592;1.0471272360546;0.994203584940726;1.03603218309547
"2020-11-29";1.01002317877374;0.97924550750486;1.04080085004262;0.989912376401884;1.0301339811456
"2020-11-30";1.01467579467999;0.983530601311575;1.04582098804841;0.994326830776788;1.03502475858319
"2020-12-01";1.03523661248598;1.00439609344552;1.06607713152645;1.01508542264158;1.05538780233038
"2020-12-02";1.05657387169;1.02323439013539;1.0899133532446;1.03478806317135;1.07835968020865
"2020-12-03";1.06767824676175;1.03041165101447;1.10494484250903;1.0433206516958;1.0920358418277
"2020-12-04";1.07737877940908;1.03592658135145;1.11883097746671;1.05028205651807;1.1044755023001
"2020-12-05";1.08409950449405;1.03956814223002;1.12863086675808;1.05498684502303;1.11321216396507
"2020-12-06";1.08467018956668;1.03765599290194;1.13168438623142;1.05393295153496;1.11540742759841
"2020-12-07";1.09126999708556;1.04252117716197;1.14001881700915;1.05939893385903;1.12314106031209
"2020-12-08";1.06017877561152;1.01084529766557;1.10951225355747;1.02792537333616;1.09243217788689
"2020-12-09";1.06538445599963;1.02124815938263;1.10952075261663;1.03653156541424;1.09423734658502
"2020-12-10";1.06582663594709;1.02355595725685;1.10809731463732;1.03819373520754;1.09345953668663
"2020-12-11";1.07021315437348;1.02793657001739;1.11248973872958;1.0425778012274;1.09784850751956
"2020-12-12";1.07625988901216;1.03489733240096;1.11762244562336;1.04921966351333;1.103300114511
"2020-12-13";1.08755753941378;1.04476096503682;1.13035411379074;1.059579165669;1.11553591315856
"2020-12-14";1.09570871963853;1.04802252852703;1.14339491075002;1.06453524919233;1.12688219008472
"2020-12-15";1.14475027975822;1.09017413878123;1.19932642073521;1.10907409982298;1.18042645969346
"2020-12-16";1.14393766539259;1.0692162913715;1.21865903941368;1.0950976823526;1.19277764843258
