fecha_primeros_sintomas;prop3d
2020-10-24;0.437286030660313
2020-10-25;0.440550017204555
2020-10-26;0.437127135365272
2020-10-27;0.4427265610652
2020-10-28;0.440863763433321
2020-10-29;0.44436277594155
2020-10-30;0.43895051349575
2020-10-31;0.445162929233112
2020-11-01;0.446287210511121
2020-11-02;0.447348296858842
2020-11-03;0.454988410156952
2020-11-04;0.453554218632626
2020-11-05;0.454133094732829
2020-11-06;0.455915207703194
2020-11-07;0.452484366244183
2020-11-08;0.454911496314502
2020-11-09;0.458792531786217
2020-11-10;0.453106699930739
2020-11-11;0.461421469074073
2020-11-12;0.461108293456961
2020-11-13;0.46637276643816
2020-11-14;0.468228701915627
2020-11-15;0.46937524446873
2020-11-16;0.467528092191653
2020-11-17;0.472003108906229
2020-11-18;0.466494647220365
2020-11-19;0.469665428821964
2020-11-20;0.471481572319722
2020-11-21;0.476734354461593
