"fecha";"region";"provincia";"media.estimado";"media.linf";"media.lsup"
2020-03-29;"13";"133";12.009449963911;9.79509735202787;14.3573735547383
2020-04-05;"13";"133";12.9136579348721;10.73157315742;15.2180707156478
2020-04-12;"13";"133";12.2433921941651;9.91164527114103;14.7552675141406
2020-04-19;"13";"133";10.6577329794746;8.8032231019152;12.7150044358829
2020-04-26;"13";"133";11.7597466651409;10.1439270887069;13.4686642940022
2020-05-03;"13";"133";9.43498700464839;8.57943890814809;10.339255027277
2020-05-10;"13";"133";10.6140405236071;9.987285581228;11.261739663428
2020-05-17;"13";"133";10.3114876844237;9.88599505190405;10.7538140942031
2020-05-24;"13";"133";9.84231101241097;9.47339222338888;10.2180020296004
2020-05-31;"13";"133";8.32360028814844;7.99796676978179;8.65768636057658
2020-06-07;"13";"133";7.2297018039619;6.93394854885229;7.54026274943209
2020-06-14;"13";"133";5.99666354294392;5.68030863766026;6.34437774421924
2020-06-21;"13";"133";5.38100168403485;5.03423078597439;5.76411979416981
2020-06-28;"13";"133";5.02608995744822;4.58093310159094;5.52838015420473
2020-07-05;"13";"133";5.38730878335943;4.90009673555166;5.9512022820565
2020-07-12;"13";"133";5.19682024588518;4.608367524509;5.87172585254302
2020-07-19;"13";"133";5.6154433370274;4.87490243996556;6.4851145406527
2020-07-26;"13";"133";6.15533840585216;4.80481987424494;8.52781696162725
2020-08-02;"13";"133";7.19444491452438;4.85391803256377;10.8436258578206
2020-08-09;"13";"133";4.7024973840584;2.95505121274251;9.12271360995787
2020-08-16;"13";"133";6.07268581684067;2.96688998366145;12.9944027339422
2020-03-08;"13";"134";15.2772840948264;13.4658206397472;17.1025525114158
2020-03-15;"13";"134";15.2772840948264;13.4658206397472;17.1025525114158
2020-03-22;"13";"134";15.2028897660862;12.9606676149256;17.5447447386292
2020-03-29;"13";"134";14.1212449020701;12.0865144554816;16.2689619954357
2020-04-05;"13";"134";10.6064562591469;9.066452490107;12.3078163489994
2020-04-12;"13";"134";11.7327810860591;10.0931862478393;13.4793755636832
2020-04-19;"13";"134";7.68123439383729;6.56533371311898;8.92732660744642
2020-04-26;"13";"134";8.45895226650004;7.37605404848672;9.64952980105668
2020-05-03;"13";"134";8.22778910906306;7.54950531751483;8.95873772625933
2020-05-10;"13";"134";8.64473632021589;8.18130114779362;9.13174005521081
2020-05-17;"13";"134";7.74848465353695;7.45209861662325;8.05960274717857
2020-05-24;"13";"134";7.72470674113836;7.45828698185021;8.00394970964796
2020-05-31;"13";"134";7.18547554537915;6.96119721810519;7.41896786884862
2020-06-07;"13";"134";6.44279774831914;6.2110830928176;6.68898715350622
2020-06-14;"13";"134";5.89514381626333;5.69126071571336;6.1117770227897
2020-06-21;"13";"134";5.72919422751954;5.51650022728849;5.95438108647917
2020-06-28;"13";"134";5.31411853253332;5.05585545098242;5.59170079345763
2020-07-05;"13";"134";5.47816897754724;5.18000945451217;5.79918585877863
2020-07-12;"13";"134";5.30522070181005;4.93614243739262;5.71941206249204
2020-07-19;"13";"134";5.40876450180819;4.98439523382242;5.88847007799763
2020-07-26;"13";"134";5.75669076207696;4.68813449128616;8.07548673024748
2020-08-02;"13";"134";7.4599408813295;5.41711780038817;10.6508001102374
2020-08-09;"13";"134";5.41930517077343;3.51244995516524;12.1183660550134
2020-08-16;"13";"134";6.32153988359255;3.31712874351771;13.181272490424
2020-03-08;"13";"135";15.0998666511703;13.2942981695751;16.900117183614
2020-03-15;"13";"135";15.0998666511703;13.2942981695751;16.900117183614
2020-03-22;"13";"135";15.3081517065288;12.5498047434214;18.1072600801346
2020-03-29;"13";"135";12.3735978931542;9.84743311726781;15.110827260784
2020-04-05;"13";"135";13.1598501407601;10.5738312656673;15.92388400102
2020-04-12;"13";"135";11.7551761802708;9.4036325101714;14.2985275177711
2020-04-19;"13";"135";10.9352119976225;8.74162226749782;13.34205347105
2020-04-26;"13";"135";10.6313692207997;8.87459039360389;12.5618462401817
2020-05-03;"13";"135";10.157315450248;8.83139914518425;11.6053842371364
2020-05-10;"13";"135";10.3995962667613;9.39517761245645;11.4885660372425
2020-05-17;"13";"135";10.6042173357549;9.90092196834618;11.3425496635283
2020-05-24;"13";"135";8.81109697981037;8.26688276842327;9.37821672428688
2020-05-31;"13";"135";7.78253095501978;7.34286157272252;8.24690514029006
2020-06-07;"13";"135";7.49783281447036;7.03496001007035;7.98401339870253
2020-06-14;"13";"135";6.10350257335358;5.7169115842324;6.52615012929196
2020-06-21;"13";"135";5.93533167252745;5.54958048402156;6.35665897378979
2020-06-28;"13";"135";5.61191714675749;5.20511561371035;6.07277227908289
2020-07-05;"13";"135";5.84197400572871;5.35293342569079;6.39364267677141
2020-07-12;"13";"135";5.61757571816665;5.0517834855346;6.27211858559818
2020-07-19;"13";"135";6.44691839689067;5.74964987211421;7.23809616095711
2020-07-26;"13";"135";5.39660488509657;4.33769332710901;7.62455948727668
2020-08-02;"13";"135";6.56557170133958;4.90699233277902;9.30158782089988
2020-08-09;"13";"135";4.83352263187014;3.2473307816255;9.1283818169379
2020-08-16;"13";"135";4.58719028696673;3.08332960920992;7.95578082777613
2020-03-08;"13";"136";14.6285536687206;12.8902690507661;16.3783936324235
2020-03-15;"13";"136";14.6285536687206;12.8902690507661;16.3783936324235
2020-03-22;"13";"136";13.1945413347629;10.8266574359868;15.7051581876797
2020-03-29;"13";"136";12.0302586353889;9.96679740873551;14.2492130823963
2020-04-05;"13";"136";12.1111516151648;9.87814377453333;14.5678939164843
2020-04-12;"13";"136";11.2890564855543;9.03385468451306;13.7156917836547
2020-04-19;"13";"136";11.7751118926872;9.67847597661728;14.0406765420766
2020-04-26;"13";"136";9.93815012438865;8.34627957969399;11.6789429998996
2020-05-03;"13";"136";11.4932540727999;10.3998546691216;12.6402680366737
2020-05-10;"13";"136";11.2365937169259;10.5319669577817;11.9789860055172
2020-05-17;"13";"136";12.4338338796229;11.9100810964689;12.9688417412662
2020-05-24;"13";"136";11.1814610394105;10.8212822300447;11.5458482280097
2020-05-31;"13";"136";10.2836068055666;9.90710192494125;10.6757843681175
2020-06-07;"13";"136";9.80318304709344;9.41327982861091;10.2030048832569
2020-06-14;"13";"136";7.4039637037958;7.08812778790324;7.73859123349408
2020-06-21;"13";"136";5.91541140688326;5.62537731060227;6.22719373493144
2020-06-28;"13";"136";5.70241175233128;5.37599945954929;6.06162962081654
2020-07-05;"13";"136";5.77052574616296;5.38427173137392;6.1899515486262
2020-07-12;"13";"136";5.59395203264344;5.21259278907305;6.02159762377049
2020-07-19;"13";"136";6.68587769744746;6.18173413906971;7.24528747617862
2020-07-26;"13";"136";5.71301160359891;4.66660698993229;7.85234953749036
2020-08-02;"13";"136";6.67928242507995;4.95085421480985;9.39511699089942
2020-08-09;"13";"136";4.327634768905;2.98623955471811;8.88978565107553
2020-08-16;"13";"136";4.87072782872103;2.76295848166004;10.0492538528397
2020-03-08;"06";"061";14.7872236426408;12.9936295472622;16.5962736623882
2020-03-15;"06";"061";14.7872236426408;12.9936295472622;16.5962736623882
2020-03-22;"06";"061";14.114977844162;11.7511129670971;16.5331053915274
2020-03-29;"06";"061";13.9276971209559;11.4355622085228;16.5862052062316
2020-04-05;"06";"061";12.8660960445039;10.1532112882338;15.7132611281179
2020-04-12;"06";"061";13.2975037832874;10.5561715326048;16.225678515249
2020-04-19;"06";"061";13.6502994886259;11.1220879692371;16.3278098148607
2020-04-26;"06";"061";10.5687213097312;8.43386706235815;12.8897410191641
2020-05-03;"06";"061";11.3016963252628;9.56086340743243;13.2001555008328
2020-05-10;"06";"061";8.73088982096146;7.67972200613874;9.88086727747508
2020-05-17;"06";"061";10.1814395512428;9.40727973549679;11.0080998154764
2020-05-24;"06";"061";12.6690885704857;12.0006568235043;13.351373861381
2020-05-31;"06";"061";11.4071854065224;10.869486189989;11.9570099558006
2020-06-07;"06";"061";9.17202419543292;8.7941047433097;9.58146155379826
2020-06-14;"06";"061";6.64181873219296;6.39109672458779;6.91893921035409
2020-06-21;"06";"061";4.756020639238;4.58750585601581;4.93809096988942
2020-06-28;"06";"061";4.97965360902521;4.77825867972002;5.19521143057925
2020-07-05;"06";"061";4.62443409169199;4.4008384027961;4.86793009743422
2020-07-12;"06";"061";4.44737218770598;4.18539185859569;4.72958596012313
2020-07-19;"06";"061";4.66948887721264;4.37913691912933;4.99244342027338
2020-07-26;"06";"061";5.88038847604899;4.57990972207058;8.64107560320272
2020-08-02;"06";"061";6.65072460053988;5.09706847674325;9.33114436224236
2020-08-09;"06";"061";5.15079426576949;3.37177822914983;11.2353761437825
2020-08-16;"06";"061";5.34420241283945;2.88907310282643;10.3206549077651
2020-03-08;"06";"062";14.9913292376666;13.1757539540198;16.79276619854
2020-03-15;"06";"062";14.9913292376666;13.1757539540198;16.79276619854
2020-03-22;"06";"062";14.9858148432767;12.109780936241;17.8698050050698
2020-03-29;"06";"062";14.9580544700162;12.0730695437269;17.913174826107
2020-04-05;"06";"062";14.9648943383237;12.0775566808783;17.8339194915775
2020-04-12;"06";"062";14.7440117760807;11.8125829228146;17.6627585713717
2020-04-19;"06";"062";14.7792287200334;11.9338704218995;17.6456825104331
2020-04-26;"06";"062";13.0619655850771;10.4902948224664;15.7734183998729
2020-05-03;"06";"062";14.1363851920454;11.3772415504028;16.9840727768565
